rho,1beta,1eta,1L,1gamma,2beta,2eta,2L,2gamma,3beta,3eta,3L,3gamma,6beta,6eta,6L,6gamma,10beta,10eta,10L,10gamma
1.669175,0.4730306440750338,0.8796040746760555,9.088900834008248,2.4194456808924882,0.41435281144273206,0.9775476459600777,18.69054672020459,1.3075428726000604,0.40355360240029936,0.9955734157134803,28.556630278147317,0.87157816417448,0.4009214589783578,0.9999669237097996,58.506315243249986,0.4272901649814497,0.4009016706950424,0.9999999538176028,98.50562412259505,0.253792603905807
1.6566999999999998,0.46979202128689773,0.8783955583339963,9.079503547251074,2.4186222125546197,0.41027276445262917,0.9770011111313291,18.671207351760604,1.3081654184500322,0.3991702584197935,0.995394632875928,28.53163150362564,0.8721851681960764,0.39641218792112515,0.999963928271072,58.47800998674106,0.4274957067185587,0.39639044699815745,0.9999999464581525,98.47723647661229,0.2538657618341184
1.644225,0.46651789108436803,0.877164620531805,9.069926951770844,2.417783035067731,0.4061423408530556,0.9764356096108847,18.651347625193484,1.3088003468070522,0.3947261234071243,0.995206439740921,28.505811288778766,0.872810134799322,0.39183468589448334,0.9999606135851432,58.44861666876619,0.42770927293797817,0.3918107693354364,0.999999937789442,98.44774946389197,0.25394179735825645
1.6317499999999998,0.4632077943364486,0.8759106815915,9.060166264212423,2.416927725298319,0.4019608928211776,0.9758503131390435,18.630948404028754,1.3094479840436166,0.3902201713772792,0.9950082353551244,28.47913162697716,0.8734538050421035,0.38718741198317214,0.9999569404964587,58.41807193001888,0.42793133505601794,0.3871610678390691,0.9999999275535989,98.41709796829113,0.2540208836161242
1.619275,0.45986126918540693,0.8746331433398002,9.050216542690581,2.4160558457747587,0.39772777863401365,0.9752443512524076,18.609989704880885,1.3101086657192347,0.38565137210578193,0.9947993744334099,28.451552336965534,0.8741169573557169,0.382468781139295,0.999952864420668,58.38630747188778,0.4281624013053625,0.38243972429827344,0.9999999154369132,98.38521162918329,0.25410320791043833
1.6067999999999998,0.45647785135938956,0.8733313884357328,9.040072680724128,2.4151669441162533,0.3934423643748667,0.974616808922464,18.588450656311736,1.3107827367413372,0.3810186932240511,0.9945791637275945,28.423030921446696,0.8748004096364081,0.37767716299082105,0.9999483345063486,58.353249576601364,0.4284030202952529,0.37764507029086974,0.9999999010566303,98.35201430298056,0.25418897318565775
1.594325,0.45305707451584926,0.8720047796725185,9.02972940091874,2.414260552436365,0.38910402580472514,0.9739667240588816,18.566309455736036,1.3114705515128318,0.3763211026124242,0.9943468580774467,28.39352241603868,0.8755050214514498,0.37281088068340595,0.9999432926544288,58.318818572065595,0.42865378497799184,0.3727753852292711,0.9999998839443424,98.31742345701063,0.2542783996932123
1.5818500000000002,0.44959847061804814,0.8706526592528406,9.019181248387959,2.413336186719988,0.3847121504121169,0.973293084870593,18.54354332430926,1.3121724740636211,0.37155757112514426,0.9941016561156908,28.36297922801036,0.8762316963638539,0.36786820977396023,0.9999376723690611,58.282928234116085,0.4289153370745298,0.3678288943167543,0.9999998635250424,98.28134948564482,0.254371726873547
1.569375,0.44610157034705833,0.8692743480365853,9.008422583901702,2.41239334617251,0.380266139655872,0.972594827077566,18.520128459736952,1.3128888781630244,0.3667270756852733,0.9938426955964242,28.331350964184185,0.8769813843794604,0.3628473771988851,0.9999313974084996,58.2454851178496,0.4291883720194417,0.36280376640980655,0.99999983909061,98.24369493682272,0.2544692154885046
1.5569000000000002,0.4425659035518506,0.867869144760124,8.997447576751354,2.411431512539803,0.3757654114162439,0.97187083096605,18.49603998694885,1.313620147409689,0.3618286027915072,0.9935690483139026,28.29858424738384,0.877755084519605,0.357746560345403,0.9999243801982423,58.20638780847843,0.429473644494304,0.3576981117823053,0.999999809766129,98.20435363501286,0.2545711500435961
