rho,betak1,betak2,etai1,Li1,gammai1,etai2,Li2,gammai2,etai3,Li3,gammai3,etai4,Li4,gammai4,etai5,Li5,gammai5,etai6,Li6,gammai6,etai7,Li7,gammai7,etai8,Li8,gammai8,etai9,Li9,gammai9,etai10,Li10,gammai10,beta,eta,L,gamma
9.300000e-01,3.814531e-05,7.443119e-02,6.183113e-01,1.233214e+00,5.013822e-01,6.183113e-01,1.233214e+00,5.013822e-01,6.183113e-01,1.233214e+00,5.013822e-01,9.844672e-01,4.650209e+00,2.117039e-01,9.844672e-01,4.650209e+00,2.117039e-01,9.844672e-01,4.650209e+00,2.117039e-01,9.844672e-01,4.650209e+00,2.117039e-01,9.844527e-01,4.650001e+00,2.117102e-01,9.844527e-01,4.650001e+00,2.117102e-01,9.844527e-01,4.650001e+00,2.117102e-01,5.955258e-02,8.746161e-01,3.625048e+01,2.412702e-01
9.400000e-01,4.864727e-05,8.211018e-02,6.250202e-01,1.259830e+00,4.961146e-01,6.250202e-01,1.259830e+00,4.961146e-01,6.250202e-01,1.259830e+00,4.961146e-01,9.867740e-01,4.735566e+00,2.083751e-01,9.867740e-01,4.735566e+00,2.083751e-01,9.867740e-01,4.735566e+00,2.083751e-01,9.867740e-01,4.735566e+00,2.083751e-01,9.867611e-01,4.735361e+00,2.083814e-01,9.867611e-01,4.735361e+00,2.083814e-01,9.867611e-01,4.735361e+00,2.083814e-01,6.569788e-02,8.782440e-01,3.692783e+01,2.378271e-01
9.500000e-01,6.146087e-05,8.993800e-02,6.317150e-01,1.286959e+00,4.908585e-01,6.317150e-01,1.286959e+00,4.908585e-01,6.317150e-01,1.286959e+00,4.908585e-01,9.887492e-01,4.814528e+00,2.053678e-01,9.887492e-01,4.814528e+00,2.053678e-01,9.887492e-01,4.814528e+00,2.053678e-01,9.887492e-01,4.814528e+00,2.053678e-01,9.887376e-01,4.814325e+00,2.053741e-01,9.887376e-01,4.814325e+00,2.053741e-01,9.887376e-01,4.814325e+00,2.053741e-01,7.196270e-02,8.816354e-01,3.756197e+01,2.347149e-01
9.600000e-01,7.697294e-05,9.787202e-02,6.383953e-01,1.314615e+00,4.856140e-01,6.383953e-01,1.314615e+00,4.856140e-01,6.383953e-01,1.314615e+00,4.856140e-01,9.904343e-01,4.887362e+00,2.026521e-01,9.904343e-01,4.887362e+00,2.026521e-01,9.904343e-01,4.887362e+00,2.026521e-01,9.904343e-01,4.887362e+00,2.026521e-01,9.904240e-01,4.887160e+00,2.026584e-01,9.904240e-01,4.887160e+00,2.026584e-01,9.904240e-01,4.887160e+00,2.026584e-01,7.831301e-02,8.848195e-01,3.815477e+01,2.319027e-01
9.700000e-01,9.561683e-05,1.058742e-01,6.450609e-01,1.342810e+00,4.803812e-01,6.450609e-01,1.342810e+00,4.803812e-01,6.450609e-01,1.342810e+00,4.803812e-01,9.918680e-01,4.954395e+00,2.001996e-01,9.918680e-01,4.954395e+00,2.001996e-01,9.918680e-01,4.954395e+00,2.001996e-01,9.918680e-01,4.954395e+00,2.001996e-01,9.918587e-01,4.954193e+00,2.002059e-01,9.918587e-01,4.954193e+00,2.002059e-01,9.918587e-01,4.954193e+00,2.002059e-01,8.471851e-02,8.878230e-01,3.870859e+01,2.293607e-01
9.800000e-01,1.178763e-04,1.139114e-01,6.517114e-01,1.371561e+00,4.751603e-01,6.517114e-01,1.371561e+00,4.751603e-01,6.517114e-01,1.371561e+00,4.751603e-01,9.930849e-01,5.015993e+00,1.979837e-01,9.930849e-01,5.015993e+00,1.979837e-01,9.930849e-01,5.015993e+00,1.979837e-01,9.930849e-01,5.015993e+00,1.979837e-01,9.930766e-01,5.015790e+00,1.979901e-01,9.930766e-01,5.015790e+00,1.979901e-01,9.930766e-01,5.015790e+00,1.979901e-01,9.115271e-02,8.906703e-01,3.922602e+01,2.270611e-01
9.900000e-01,1.442895e-04,1.219550e-01,6.583464e-01,1.400882e+00,4.699515e-01,6.583464e-01,1.400882e+00,4.699515e-01,6.583464e-01,1.400882e+00,4.699515e-01,9.941163e-01,5.072542e+00,1.959799e-01,9.941163e-01,5.072542e+00,1.959799e-01,9.941163e-01,5.072542e+00,1.959799e-01,9.941163e-01,5.072542e+00,1.959799e-01,9.941088e-01,5.072335e+00,1.959864e-01,9.941088e-01,5.072335e+00,1.959864e-01,9.941088e-01,5.072335e+00,1.959864e-01,9.759287e-02,8.933831e-01,3.970982e+01,2.249779e-01
1.000000e+00,1.754528e-04,1.299809e-01,6.649653e-01,1.430787e+00,4.647550e-01,6.649653e-01,1.430787e+00,4.647550e-01,6.649653e-01,1.430787e+00,4.647550e-01,9.949894e-01,5.124430e+00,1.941659e-01,9.949894e-01,5.124430e+00,1.941659e-01,9.949894e-01,5.124430e+00,1.941659e-01,9.949894e-01,5.124430e+00,1.941659e-01,9.949827e-01,5.124220e+00,1.941725e-01,9.949827e-01,5.124220e+00,1.941725e-01,9.949827e-01,5.124220e+00,1.941725e-01,1.040198e-01,8.959802e-01,4.016274e+01,2.230874e-01
1.010000e+00,2.120248e-04,1.379690e-01,6.715676e-01,1.461292e+00,4.595712e-01,6.715676e-01,1.461292e+00,4.595712e-01,6.715676e-01,1.461292e+00,4.595712e-01,9.957282e-01,5.172042e+00,1.925213e-01,9.957282e-01,5.172042e+00,1.925213e-01,9.957282e-01,5.172042e+00,1.925213e-01,9.957282e-01,5.172042e+00,1.925213e-01,9.957221e-01,5.171826e+00,1.925281e-01,9.957221e-01,5.171826e+00,1.925281e-01,9.957221e-01,5.171826e+00,1.925281e-01,1.104176e-01,8.984782e-01,4.058752e+01,2.213681e-01
1.020000e+00,2.547302e-04,1.459028e-01,6.781525e-01,1.492411e+00,4.544007e-01,6.781525e-01,1.492411e+00,4.544007e-01,6.781525e-01,1.492411e+00,4.544007e-01,9.963532e-01,5.215746e+00,1.910279e-01,9.963532e-01,5.215746e+00,1.910279e-01,9.963532e-01,5.215746e+00,1.910279e-01,9.963532e-01,5.215746e+00,1.910279e-01,9.963477e-01,5.215524e+00,1.910350e-01,9.963477e-01,5.215524e+00,1.910350e-01,9.963477e-01,5.215524e+00,1.910350e-01,1.167732e-01,9.008914e-01,4.098679e+01,2.198004e-01
1.030000e+00,3.043637e-04,1.537690e-01,6.847191e-01,1.524158e+00,4.492441e-01,6.847191e-01,1.524158e+00,4.492441e-01,6.847191e-01,1.524158e+00,4.492441e-01,9.968821e-01,5.255890e+00,1.896695e-01,9.968821e-01,5.255890e+00,1.896695e-01,9.968821e-01,5.255890e+00,1.896695e-01,9.968821e-01,5.255890e+00,1.896695e-01,9.968770e-01,5.255660e+00,1.896769e-01,9.968770e-01,5.255660e+00,1.896769e-01,9.968770e-01,5.255660e+00,1.896769e-01,1.230760e-01,9.032317e-01,4.136301e+01,2.183670e-01
1.040000e+00,3.617931e-04,1.615569e-01,6.912664e-01,1.556547e+00,4.441025e-01,6.912664e-01,1.556547e+00,4.441025e-01,6.912664e-01,1.556547e+00,4.441025e-01,9.973298e-01,5.292799e+00,1.884314e-01,9.973298e-01,5.292799e+00,1.884314e-01,9.973298e-01,5.292799e+00,1.884314e-01,9.973298e-01,5.292799e+00,1.884314e-01,9.973252e-01,5.292559e+00,1.884391e-01,9.973252e-01,5.292559e+00,1.884391e-01,9.973252e-01,5.292559e+00,1.884391e-01,1.293179e-01,9.055094e-01,4.171852e+01,2.170522e-01
1.050000e+00,4.279632e-04,1.692584e-01,6.977932e-01,1.589590e+00,4.389769e-01,6.977932e-01,1.589590e+00,4.389769e-01,6.977932e-01,1.589590e+00,4.389769e-01,9.977091e-01,5.326773e+00,1.873008e-01,9.977091e-01,5.326773e+00,1.873008e-01,9.977091e-01,5.326773e+00,1.873008e-01,9.977091e-01,5.326773e+00,1.873008e-01,9.977049e-01,5.326523e+00,1.873089e-01,9.977049e-01,5.326523e+00,1.873089e-01,9.977049e-01,5.326523e+00,1.873089e-01,1.354923e-01,9.077331e-01,4.205543e+01,2.158421e-01
1.060000e+00,5.038982e-04,1.768671e-01,7.042980e-01,1.623298e+00,4.338685e-01,7.042980e-01,1.623298e+00,4.338685e-01,7.042980e-01,1.623298e+00,4.338685e-01,9.980309e-01,5.358088e+00,1.862662e-01,9.980309e-01,5.358088e+00,1.862662e-01,9.980309e-01,5.358088e+00,1.862662e-01,9.980309e-01,5.358088e+00,1.862662e-01,9.980271e-01,5.357826e+00,1.862746e-01,9.980271e-01,5.357826e+00,1.862746e-01,9.980271e-01,5.357826e+00,1.862746e-01,1.415944e-01,9.099099e-01,4.237573e+01,2.147243e-01
1.070000e+00,5.907046e-04,1.843784e-01,7.107795e-01,1.657684e+00,4.287788e-01,7.107795e-01,1.657684e+00,4.287788e-01,7.107795e-01,1.657684e+00,4.287788e-01,9.983042e-01,5.386995e+00,1.853175e-01,9.983042e-01,5.386995e+00,1.853175e-01,9.983042e-01,5.386995e+00,1.853175e-01,9.983042e-01,5.386995e+00,1.853175e-01,9.983006e-01,5.386719e+00,1.853263e-01,9.983006e-01,5.386719e+00,1.853263e-01,9.983006e-01,5.386719e+00,1.853263e-01,1.476208e-01,9.120457e-01,4.268119e+01,2.136880e-01
1.080000e+00,6.895730e-04,1.917889e-01,7.172359e-01,1.692755e+00,4.237093e-01,7.172359e-01,1.692755e+00,4.237093e-01,7.172359e-01,1.692755e+00,4.237093e-01,9.985366e-01,5.413720e+00,1.844456e-01,9.985366e-01,5.413720e+00,1.844456e-01,9.985366e-01,5.413720e+00,1.844456e-01,9.985366e-01,5.413720e+00,1.844456e-01,9.985333e-01,5.413429e+00,1.844549e-01,9.985333e-01,5.413429e+00,1.844549e-01,9.985333e-01,5.413429e+00,1.844549e-01,1.535691e-01,9.141454e-01,4.297343e+01,2.127234e-01
1.090000e+00,8.017797e-04,1.990966e-01,7.236655e-01,1.728520e+00,4.186619e-01,7.236655e-01,1.728520e+00,4.186619e-01,7.236655e-01,1.728520e+00,4.186619e-01,9.987346e-01,5.438469e+00,1.836426e-01,9.987346e-01,5.438469e+00,1.836426e-01,9.987346e-01,5.438469e+00,1.836426e-01,9.987346e-01,5.438469e+00,1.836426e-01,9.987316e-01,5.438161e+00,1.836524e-01,9.987316e-01,5.438161e+00,1.836524e-01,9.987316e-01,5.438161e+00,1.836524e-01,1.594377e-01,9.162129e-01,4.325392e+01,2.118219e-01
1.100000e+00,9.286874e-04,2.063002e-01,7.300662e-01,1.764986e+00,4.136384e-01,7.300662e-01,1.764986e+00,4.136384e-01,7.300662e-01,1.764986e+00,4.136384e-01,9.989035e-01,5.461428e+00,1.829015e-01,9.989035e-01,5.461428e+00,1.829015e-01,9.989035e-01,5.461428e+00,1.829015e-01,9.989035e-01,5.461428e+00,1.829015e-01,9.989007e-01,5.461102e+00,1.829119e-01,9.989007e-01,5.461102e+00,1.829119e-01,9.989007e-01,5.461102e+00,1.829119e-01,1.652259e-01,9.182515e-01,4.352398e+01,2.109760e-01
1.110000e+00,1.071746e-03,2.133993e-01,7.364359e-01,1.802159e+00,4.086410e-01,7.364359e-01,1.802159e+00,4.086410e-01,7.364359e-01,1.802159e+00,4.086410e-01,9.990479e-01,5.482762e+00,1.822162e-01,9.990479e-01,5.482762e+00,1.822162e-01,9.990479e-01,5.482762e+00,1.822162e-01,9.990479e-01,5.482762e+00,1.822162e-01,9.990453e-01,5.482416e+00,1.822272e-01,9.990453e-01,5.482416e+00,1.822272e-01,9.990453e-01,5.482416e+00,1.822272e-01,1.709338e-01,9.202635e-01,4.378478e+01,2.101789e-01
1.120000e+00,1.232489e-03,2.203938e-01,7.427724e-01,1.840040e+00,4.036719e-01,7.427724e-01,1.840040e+00,4.036719e-01,7.427724e-01,1.840040e+00,4.036719e-01,9.991716e-01,5.502622e+00,1.815810e-01,9.991716e-01,5.502622e+00,1.815810e-01,9.991716e-01,5.502622e+00,1.815810e-01,9.991716e-01,5.502622e+00,1.815810e-01,9.991691e-01,5.502255e+00,1.815927e-01,9.991691e-01,5.502255e+00,1.815927e-01,9.991691e-01,5.502255e+00,1.815927e-01,1.765615e-01,9.222511e-01,4.403737e+01,2.094246e-01
1.130000e+00,1.412539e-03,2.272844e-01,7.490733e-01,1.878632e+00,3.987333e-01,7.490733e-01,1.878632e+00,3.987333e-01,7.490733e-01,1.878632e+00,3.987333e-01,9.992777e-01,5.521141e+00,1.809911e-01,9.992777e-01,5.521141e+00,1.809911e-01,9.992777e-01,5.521141e+00,1.809911e-01,9.992777e-01,5.521141e+00,1.809911e-01,9.992754e-01,5.520751e+00,1.810035e-01,9.992754e-01,5.520751e+00,1.810035e-01,9.992754e-01,5.520751e+00,1.810035e-01,1.821100e-01,9.242157e-01,4.428271e+01,2.087080e-01
1.140000e+00,1.613596e-03,2.340721e-01,7.553359e-01,1.917935e+00,3.938277e-01,7.553359e-01,1.917935e+00,3.938277e-01,7.553359e-01,1.917935e+00,3.938277e-01,9.993689e-01,5.538441e+00,1.804423e-01,9.993689e-01,5.538441e+00,1.804423e-01,9.993689e-01,5.538441e+00,1.804423e-01,9.993689e-01,5.538441e+00,1.804423e-01,9.993668e-01,5.538025e+00,1.804555e-01,9.993668e-01,5.538025e+00,1.804555e-01,9.993668e-01,5.538025e+00,1.804555e-01,1.875804e-01,9.261584e-01,4.452164e+01,2.080243e-01
1.150000e+00,1.837442e-03,2.407581e-01,7.615576e-01,1.957945e+00,3.889576e-01,7.615576e-01,1.957945e+00,3.889576e-01,7.615576e-01,1.957945e+00,3.889576e-01,9.994475e-01,5.554628e+00,1.799306e-01,9.994475e-01,5.554628e+00,1.799306e-01,9.994475e-01,5.554628e+00,1.799306e-01,9.994475e-01,5.554628e+00,1.799306e-01,9.994455e-01,5.554185e+00,1.799446e-01,9.994455e-01,5.554185e+00,1.799446e-01,9.994455e-01,5.554185e+00,1.799446e-01,1.929740e-01,9.280799e-01,4.475490e+01,2.073695e-01
1.160000e+00,2.085930e-03,2.473440e-01,7.677356e-01,1.998657e+00,3.841257e-01,7.677356e-01,1.998657e+00,3.841257e-01,7.677356e-01,1.998657e+00,3.841257e-01,9.995153e-01,5.569800e+00,1.794526e-01,9.995153e-01,5.569800e+00,1.794526e-01,9.995153e-01,5.569800e+00,1.794526e-01,9.995153e-01,5.569800e+00,1.794526e-01,9.995134e-01,5.569328e+00,1.794675e-01,9.995134e-01,5.569328e+00,1.794675e-01,9.995134e-01,5.569328e+00,1.794675e-01,1.982924e-01,9.299808e-01,4.498315e+01,2.067398e-01
1.170000e+00,2.360985e-03,2.538315e-01,7.738669e-01,2.040065e+00,3.793344e-01,7.738669e-01,2.040065e+00,3.793344e-01,7.738669e-01,2.040065e+00,3.793344e-01,9.995739e-01,5.584044e+00,1.790054e-01,9.995739e-01,5.584044e+00,1.790054e-01,9.995739e-01,5.584044e+00,1.790054e-01,9.995739e-01,5.584044e+00,1.790054e-01,9.995722e-01,5.583542e+00,1.790212e-01,9.995722e-01,5.583542e+00,1.790212e-01,9.995722e-01,5.583542e+00,1.790212e-01,2.035374e-01,9.318613e-01,4.520699e+01,2.061321e-01
1.180000e+00,2.664592e-03,2.602222e-01,7.799485e-01,2.082158e+00,3.745866e-01,7.799485e-01,2.082158e+00,3.745866e-01,7.799485e-01,2.082158e+00,3.745866e-01,9.996248e-01,5.597438e+00,1.785861e-01,9.996248e-01,5.597438e+00,1.785861e-01,9.996248e-01,5.597438e+00,1.785861e-01,9.996248e-01,5.597438e+00,1.785861e-01,9.996231e-01,5.596904e+00,1.786029e-01,9.996231e-01,5.596904e+00,1.786029e-01,9.996231e-01,5.596904e+00,1.786029e-01,2.087107e-01,9.337214e-01,4.542694e+01,2.055435e-01
1.190000e+00,2.998793e-03,2.665182e-01,7.859773e-01,2.124924e+00,3.698849e-01,7.859773e-01,2.124924e+00,3.698849e-01,7.859773e-01,2.124924e+00,3.698849e-01,9.996689e-01,5.610053e+00,1.781924e-01,9.996689e-01,5.610053e+00,1.781924e-01,9.996689e-01,5.610053e+00,1.781924e-01,9.996689e-01,5.610053e+00,1.781924e-01,9.996673e-01,5.609484e+00,1.782102e-01,9.996673e-01,5.609484e+00,1.782102e-01,9.996673e-01,5.609484e+00,1.782102e-01,2.138144e-01,9.355609e-01,4.564344e+01,2.049716e-01
1.200000e+00,3.365675e-03,2.727214e-01,7.919500e-01,2.168348e+00,3.652319e-01,7.919500e-01,2.168348e+00,3.652319e-01,7.919500e-01,2.168348e+00,3.652319e-01,9.997073e-01,5.621952e+00,1.778221e-01,9.997073e-01,5.621952e+00,1.778221e-01,9.997073e-01,5.621952e+00,1.778221e-01,9.997073e-01,5.621952e+00,1.778221e-01,9.997058e-01,5.621347e+00,1.778410e-01,9.997058e-01,5.621347e+00,1.778410e-01,9.997058e-01,5.621347e+00,1.778410e-01,2.188503e-01,9.373796e-01,4.585690e+01,2.044141e-01
1.210000e+00,3.767361e-03,2.788338e-01,7.978634e-01,2.212413e+00,3.606304e-01,7.978634e-01,2.212413e+00,3.606304e-01,7.978634e-01,2.212413e+00,3.606304e-01,9.997408e-01,5.633193e+00,1.774732e-01,9.997408e-01,5.633193e+00,1.774732e-01,9.997408e-01,5.633193e+00,1.774732e-01,9.997408e-01,5.633193e+00,1.774732e-01,9.997393e-01,5.632549e+00,1.774932e-01,9.997393e-01,5.632549e+00,1.774932e-01,9.997393e-01,5.632549e+00,1.774932e-01,2.238206e-01,9.391771e-01,4.606766e+01,2.038691e-01
1.220000e+00,4.206003e-03,2.848575e-01,8.037142e-01,2.257099e+00,3.560829e-01,8.037142e-01,2.257099e+00,3.560829e-01,8.037142e-01,2.257099e+00,3.560829e-01,9.997700e-01,5.643827e+00,1.771440e-01,9.997700e-01,5.643827e+00,1.771440e-01,9.997700e-01,5.643827e+00,1.771440e-01,9.997700e-01,5.643827e+00,1.771440e-01,9.997686e-01,5.643143e+00,1.771652e-01,9.997686e-01,5.643143e+00,1.771652e-01,9.997686e-01,5.643143e+00,1.771652e-01,2.287272e-01,9.409529e-01,4.627603e+01,2.033348e-01
1.230000e+00,4.683765e-03,2.907943e-01,8.094991e-01,2.302381e+00,3.515921e-01,8.094991e-01,2.302381e+00,3.515921e-01,8.094991e-01,2.302381e+00,3.515921e-01,9.997956e-01,5.653901e+00,1.768329e-01,9.997956e-01,5.653901e+00,1.768329e-01,9.997956e-01,5.653901e+00,1.768329e-01,9.997956e-01,5.653901e+00,1.768329e-01,9.997943e-01,5.653174e+00,1.768554e-01,9.997943e-01,5.653174e+00,1.768554e-01,9.997943e-01,5.653174e+00,1.768554e-01,2.335722e-01,9.427062e-01,4.648227e+01,2.028099e-01
1.240000e+00,5.202817e-03,2.966463e-01,8.152145e-01,2.348235e+00,3.471605e-01,8.152145e-01,2.348235e+00,3.471605e-01,8.152145e-01,2.348235e+00,3.471605e-01,9.998180e-01,5.663457e+00,1.765385e-01,9.998180e-01,5.663457e+00,1.765385e-01,9.998180e-01,5.663457e+00,1.765385e-01,9.998180e-01,5.663457e+00,1.765385e-01,9.998168e-01,5.662685e+00,1.765623e-01,9.998168e-01,5.662685e+00,1.765623e-01,9.998168e-01,5.662685e+00,1.765623e-01,2.383576e-01,9.444366e-01,4.668659e+01,2.022929e-01
1.250000e+00,5.765317e-03,3.024155e-01,8.208572e-01,2.394633e+00,3.427904e-01,8.208572e-01,2.394633e+00,3.427904e-01,8.208572e-01,2.394633e+00,3.427904e-01,9.998377e-01,5.672534e+00,1.762595e-01,9.998377e-01,5.672534e+00,1.762595e-01,9.998377e-01,5.672534e+00,1.762595e-01,9.998377e-01,5.672534e+00,1.762595e-01,9.998365e-01,5.671714e+00,1.762847e-01,9.998365e-01,5.671714e+00,1.762847e-01,9.998365e-01,5.671714e+00,1.762847e-01,2.430854e-01,9.461432e-01,4.688918e+01,2.017829e-01
1.260000e+00,6.373400e-03,3.081038e-01,8.264238e-01,2.441543e+00,3.384842e-01,8.264238e-01,2.441543e+00,3.384842e-01,8.264238e-01,2.441543e+00,3.384842e-01,9.998550e-01,5.681165e+00,1.759947e-01,9.998550e-01,5.681165e+00,1.759947e-01,9.998550e-01,5.681165e+00,1.759947e-01,9.998550e-01,5.681165e+00,1.759947e-01,9.998539e-01,5.680297e+00,1.760214e-01,9.998539e-01,5.680297e+00,1.760214e-01,9.998539e-01,5.680297e+00,1.760214e-01,2.477577e-01,9.478253e-01,4.709018e+01,2.012788e-01
1.270000e+00,7.029166e-03,3.137130e-01,8.319109e-01,2.488932e+00,3.342441e-01,8.319109e-01,2.488932e+00,3.342441e-01,8.319109e-01,2.488932e+00,3.342441e-01,9.998703e-01,5.689384e+00,1.757432e-01,9.998703e-01,5.689384e+00,1.757432e-01,9.998703e-01,5.689384e+00,1.757432e-01,9.998703e-01,5.689384e+00,1.757432e-01,9.998692e-01,5.688464e+00,1.757714e-01,9.998692e-01,5.688464e+00,1.757714e-01,9.998692e-01,5.688464e+00,1.757714e-01,2.523762e-01,9.494822e-01,4.728972e+01,2.007798e-01
1.280000e+00,7.734664e-03,3.192451e-01,8.373155e-01,2.536765e+00,3.300721e-01,8.373155e-01,2.536765e+00,3.300721e-01,8.373155e-01,2.536765e+00,3.300721e-01,9.998838e-01,5.697218e+00,1.755039e-01,9.998838e-01,5.697218e+00,1.755039e-01,9.998838e-01,5.697218e+00,1.755039e-01,9.998838e-01,5.697218e+00,1.755039e-01,9.998828e-01,5.696245e+00,1.755337e-01,9.998828e-01,5.696245e+00,1.755337e-01,9.998828e-01,5.696245e+00,1.755337e-01,2.569430e-01,9.511130e-01,4.748790e+01,2.002853e-01
1.290000e+00,8.491878e-03,3.247017e-01,8.426341e-01,2.585003e+00,3.259702e-01,8.426341e-01,2.585003e+00,3.259702e-01,8.426341e-01,2.585003e+00,3.259702e-01,9.998957e-01,5.704695e+00,1.752759e-01,9.998957e-01,5.704695e+00,1.752759e-01,9.998957e-01,5.704695e+00,1.752759e-01,9.998957e-01,5.704695e+00,1.752759e-01,9.998947e-01,5.703665e+00,1.753074e-01,9.998947e-01,5.703665e+00,1.753074e-01,9.998947e-01,5.703665e+00,1.753074e-01,2.614597e-01,9.527169e-01,4.768478e+01,1.997947e-01
1.300000e+00,9.302713e-03,3.300846e-01,8.478638e-01,2.633606e+00,3.219402e-01,8.478638e-01,2.633606e+00,3.219402e-01,8.478638e-01,2.633606e+00,3.219402e-01,9.999063e-01,5.711837e+00,1.750586e-01,9.999063e-01,5.711837e+00,1.750586e-01,9.999063e-01,5.711837e+00,1.750586e-01,9.999063e-01,5.711837e+00,1.750586e-01,9.999053e-01,5.710750e+00,1.750918e-01,9.999053e-01,5.710750e+00,1.750918e-01,9.999053e-01,5.710750e+00,1.750918e-01,2.659282e-01,9.542933e-01,4.788042e+01,1.993076e-01
1.310000e+00,1.016898e-02,3.353955e-01,8.530017e-01,2.682533e+00,3.179837e-01,8.530017e-01,2.682533e+00,3.179837e-01,8.530017e-01,2.682533e+00,3.179837e-01,9.999157e-01,5.718667e+00,1.748512e-01,9.999157e-01,5.718667e+00,1.748512e-01,9.999157e-01,5.718667e+00,1.748512e-01,9.999157e-01,5.718667e+00,1.748512e-01,9.999148e-01,5.717520e+00,1.748861e-01,9.999148e-01,5.717520e+00,1.748861e-01,9.999148e-01,5.717520e+00,1.748861e-01,2.703502e-01,9.558412e-01,4.807483e+01,1.988236e-01
1.320000e+00,1.109240e-02,3.406360e-01,8.580448e-01,2.731739e+00,3.141021e-01,8.580448e-01,2.731739e+00,3.141021e-01,8.580448e-01,2.731739e+00,3.141021e-01,9.999240e-01,5.725205e+00,1.746530e-01,9.999240e-01,5.725205e+00,1.746530e-01,9.999240e-01,5.725205e+00,1.746530e-01,9.999240e-01,5.725205e+00,1.746530e-01,9.999231e-01,5.723997e+00,1.746897e-01,9.999231e-01,5.723997e+00,1.746897e-01,9.999231e-01,5.723997e+00,1.746897e-01,2.747273e-01,9.573600e-01,4.826803e+01,1.983425e-01
1.330000e+00,1.207456e-02,3.458075e-01,8.629906e-01,2.781179e+00,3.102967e-01,8.629906e-01,2.781179e+00,3.102967e-01,8.629906e-01,2.781179e+00,3.102967e-01,9.999315e-01,5.731469e+00,1.744634e-01,9.999315e-01,5.731469e+00,1.744634e-01,9.999315e-01,5.731469e+00,1.744634e-01,9.999315e-01,5.731469e+00,1.744634e-01,9.999306e-01,5.730198e+00,1.745019e-01,9.999306e-01,5.730198e+00,1.745019e-01,9.999306e-01,5.730198e+00,1.745019e-01,2.790610e-01,9.588489e-01,4.846001e+01,1.978640e-01
1.340000e+00,1.311691e-02,3.509117e-01,8.678365e-01,2.830806e+00,3.065687e-01,8.678365e-01,2.830806e+00,3.065687e-01,8.678365e-01,2.830806e+00,3.065687e-01,9.999381e-01,5.737477e+00,1.742818e-01,9.999381e-01,5.737477e+00,1.742818e-01,9.999381e-01,5.737477e+00,1.742818e-01,9.999381e-01,5.737477e+00,1.742818e-01,9.999372e-01,5.736140e+00,1.743223e-01,9.999372e-01,5.736140e+00,1.743223e-01,9.999372e-01,5.736140e+00,1.743223e-01,2.833527e-01,9.603073e-01,4.865074e+01,1.973880e-01
1.350000e+00,1.422080e-02,3.559498e-01,8.725802e-01,2.880573e+00,3.029189e-01,8.725802e-01,2.880573e+00,3.029189e-01,8.725802e-01,2.880573e+00,3.029189e-01,9.999440e-01,5.743243e+00,1.741079e-01,9.999440e-01,5.743243e+00,1.741079e-01,9.999440e-01,5.743243e+00,1.741079e-01,9.999440e-01,5.743243e+00,1.741079e-01,9.999432e-01,5.741839e+00,1.741503e-01,9.999432e-01,5.741839e+00,1.741503e-01,9.999432e-01,5.741839e+00,1.741503e-01,2.876040e-01,9.617346e-01,4.884021e+01,1.969145e-01
1.360000e+00,1.538738e-02,3.609232e-01,8.772196e-01,2.930432e+00,2.993482e-01,8.772196e-01,2.930432e+00,2.993482e-01,8.772196e-01,2.930432e+00,2.993482e-01,9.999493e-01,5.748783e+00,1.739410e-01,9.999493e-01,5.748783e+00,1.739410e-01,9.999493e-01,5.748783e+00,1.739410e-01,9.999493e-01,5.748783e+00,1.739410e-01,9.999485e-01,5.747309e+00,1.739855e-01,9.999485e-01,5.747309e+00,1.739855e-01,9.999485e-01,5.747309e+00,1.739855e-01,2.918161e-01,9.631301e-01,4.902835e+01,1.964435e-01
1.370000e+00,1.661768e-02,3.658333e-01,8.817529e-01,2.980333e+00,2.958572e-01,8.817529e-01,2.980333e+00,2.958572e-01,8.817529e-01,2.980333e+00,2.958572e-01,9.999540e-01,5.754108e+00,1.737809e-01,9.999540e-01,5.754108e+00,1.737809e-01,9.999540e-01,5.754108e+00,1.737809e-01,9.999540e-01,5.754108e+00,1.737809e-01,9.999532e-01,5.752564e+00,1.738274e-01,9.999532e-01,5.752564e+00,1.738274e-01,9.999532e-01,5.752564e+00,1.738274e-01,2.959902e-01,9.644934e-01,4.921512e+01,1.959750e-01
1.380000e+00,1.791255e-02,3.706813e-01,8.861783e-01,3.030228e+00,2.924461e-01,8.861783e-01,3.030228e+00,2.924461e-01,8.861783e-01,3.030228e+00,2.924461e-01,9.999582e-01,5.759232e+00,1.736270e-01,9.999582e-01,5.759232e+00,1.736270e-01,9.999582e-01,5.759232e+00,1.736270e-01,9.999582e-01,5.759232e+00,1.736270e-01,9.999575e-01,5.757615e+00,1.736756e-01,9.999575e-01,5.757615e+00,1.736756e-01,9.999575e-01,5.757615e+00,1.736756e-01,3.001275e-01,9.658240e-01,4.940046e+01,1.955091e-01
