rho,betai1,etai1,Li1,gammai1,betai2,etai2,Li2,gammai2,betai3,etai3,Li3,gammai3,betai4,etai4,Li4,gammai4,betai5,etai5,Li5,gammai5,betai6,etai6,Li6,gammai6,betai7,etai7,Li7,gammai7,betai8,etai8,Li8,gammai8,betai9,etai9,Li9,gammai9,betai10,etai10,Li10,gammai10,beta,eta,L,gamma
5.0,0.32692356102142694,0.96153776996939,4.294883090499961,0.2238798471828622,0.32692356102142694,0.96153776996939,4.294883090499961,0.2238798471828622,0.32692356102142694,0.96153776996939,4.294883090499961,0.2238798471828622,0.8600009065570898,0.9999935245922155,5.8372166812786395,0.1713134151417465,0.8600009065570898,0.9999935245922155,5.8372166812786395,0.1713134151417465,0.8600009065570898,0.9999935245922155,5.8372166812786395,0.1713134151417465,0.8600009065570898,0.9999935245922155,5.8372166812786395,0.1713134151417465,0.8250041468895883,0.9999763034880665,5.787913973608628,0.1727697246447851,0.8250041468895883,0.9999763034880665,5.787913973608628,0.1727697246447851,0.8250041468895883,0.9999763034880665,5.787913973608628,0.1727697246447851,0.8023096736251752,0.9884516318741238,53.59725791744032,0.18442205259767325
4.987525,0.3255309282530185,0.9611232448756752,4.287410632121109,0.22417335948065678,0.3255309282530185,0.9611232448756752,4.287410632121109,0.22417335948065678,0.3255309282530185,0.9611232448756752,4.287410632121109,0.22417335948065678,0.8596507484903482,0.9999934294795373,5.836743154978749,0.17132729724907317,0.8596507484903482,0.9999934294795373,5.836743154978749,0.17132729724907317,0.8596507484903482,0.9999934294795373,5.836743154978749,0.17132729724907317,0.8596507484903482,0.9999934294795373,5.836743154978749,0.17132729724907317,0.8245665007004516,0.9999759583931203,5.787271142386281,0.17278885571288397,0.8245665007004516,0.9999759583931203,5.787271142386281,0.17278885571288397,0.8245665007004516,0.9999759583931203,5.787271142386281,0.17278885571288397,0.8018401646563269,0.9883271327724531,53.57101794343716,0.1844891455704605
4.97505,0.3241346775504853,0.9607039349864167,4.2798912530645,0.22446923956269466,0.3241346775504853,0.9607039349864167,4.2798912530645,0.22446923956269466,0.3241346775504853,0.9607039349864167,4.2798912530645,0.22446923956269466,0.8592988346018638,0.9999933327342817,5.836266866961092,0.1713412624078604,0.8592988346018638,0.9999933327342817,5.836266866961092,0.1713412624078604,0.8592988346018638,0.9999933327342817,5.836266866961092,0.1713412624078604,0.8592988346018638,0.9999933327342817,5.836266866961092,0.1713412624078604,0.8241266607370551,0.9999756074287018,5.786624408116779,0.17280810657523524,0.8241266607370551,0.9999756074287018,5.786624408116779,0.17280810657523524,0.8241266607370551,0.9999756074287018,5.786624408116779,0.17280810657523524,0.8013685901009541,0.9882011958182485,53.544614451388206,0.18455659937852595
4.962575,0.32273482065381615,0.9602797849696824,4.272324679584145,0.22476751113006543,0.32273482065381615,0.9602797849696824,4.272324679584145,0.22476751113006543,0.32273482065381615,0.9602797849696824,4.272324679584145,0.22476751113006543,0.858945151654724,0.9999932343243688,5.8357877930149265,0.17135531136366858,0.858945151654724,0.9999932343243688,5.8357877930149265,0.17135531136366858,0.858945151654724,0.9999932343243688,5.8357877930149265,0.17135531136366858,0.858945151654724,0.9999932343243688,5.8357877930149265,0.17135531136366858,0.8236846104753002,0.999975250480614,5.785973735235743,0.17282747835354134,0.8236846104753002,0.999975250480614,5.785973735235743,0.17282747835354134,0.8236846104753002,0.999975250480614,5.785973735235743,0.17282747835354134,0.8008949377359864,0.9880738043648373,53.51804641651937,0.18462441559896878
4.9501,0.32133136982001764,0.9598507389296944,4.26471063804047,0.22506819814877807,0.32133136982001764,0.9598507389296944,4.26471063804047,0.22506819814877807,0.32133136982001764,0.9598507389296944,4.26471063804047,0.22506819814877807,0.8585896862786803,0.9999931342170068,5.83530590864607,0.1713694448709766,0.8585896862786803,0.9999931342170068,5.83530590864607,0.1713694448709766,0.8585896862786803,0.9999931342170068,5.83530590864607,0.1713694448709766,0.8585896862786803,0.9999931342170068,5.83530590864607,0.1713694448709766,0.8232403332249582,0.9999748874321538,5.785319087747063,0.1728469721834422,0.8232403332249582,0.9999748874321538,5.785319087747063,0.1728469721834422,0.8232403332249582,0.9999748874321538,5.785319087747063,0.1728469721834422,0.8004191952495189,0.9879449415953566,53.49131281194688,0.1846925957993513
4.937625,0.31992433783168317,0.959416740403953,4.257048854953936,0.22537132485277397,0.31992433783168317,0.959416740403953,4.257048854953936,0.22537132485277397,0.31992433783168317,0.959416740403953,4.257048854953936,0.22537132485277397,0.8582324249684655,0.9999930323786862,5.8348211890727555,0.17138366369331717,0.8582324249684655,0.9999930323786862,5.8348211890727555,0.17138366369331717,0.8582324249684655,0.9999930323786862,5.8348211890727555,0.17138366369331717,0.8582324249684655,0.9999930323786862,5.8348211890727555,0.17138366369331717,0.8227938121275813,0.9999745181640587,5.784660429216366,0.17286658921473164,0.8227938121275813,0.9999745181640587,5.784660429216366,0.17286658921473164,0.8227938121275813,0.9999745181640587,5.784660429216366,0.17286658921473164,0.7999413502398666,0.9878145905218788,53.46441260880193,0.1847611415372126
4.92515,0.31851373800563304,0.9589777323604446,4.249339057060033,0.22567691574696971,0.31851373800563304,0.9589777323604446,4.249339057060033,0.22567691574696971,0.31851373800563304,0.9589777323604446,4.249339057060033,0.22567691574696971,0.8578733540820888,0.9999929287751437,5.8343336092213995,0.17139796860340906,0.8578733540820888,0.9999929287751437,5.8343336092213995,0.17139796860340906,0.8578733540820888,0.9999929287751437,5.8343336092213995,0.17139796860340906,0.8578733540820888,0.9999929287751437,5.8343336092213995,0.17139796860340906,0.8223450301543842,0.9999741425544396,5.783997722764354,0.1728863306115758,0.8223450301543842,0.9999741425544396,5.783997722764354,0.1728863306115758,0.8223450301543842,0.9999741425544396,5.783997722764354,0.1728863306115758,0.7994613902146082,0.9876827339845227,53.437344776358756,0.18483005435956543
4.912675,0.31709958420162604,0.9585336571949363,4.241580971365716,0.225984995610329,0.31709958420162604,0.9585336571949363,4.241580971365716,0.225984995610329,0.31709958420162604,0.9585336571949363,4.241580971365716,0.225984995610329,0.8575124598391002,0.9999928233713549,5.833843143722306,0.17141236038329713,0.8575124598391002,0.9999928233713549,5.833843143722306,0.17141236038329713,0.8575124598391002,0.9999928233713549,5.833843143722306,0.17141236038329713,0.8575124598391002,0.9999928233713549,5.833843143722306,0.17141236038329713,0.821893970104092,0.9999737604787196,5.783330931060038,0.1729061975527367,0.821893970104092,0.9999737604787196,5.783330931060038,0.1729061975527367,0.821893970104092,0.9999737604787196,5.783330931060038,0.1729061975527367,0.7989793025895997,0.9875493546506383,53.41010828216648,0.18489933580239132
4.9002,0.31568189083113873,0.9580844567283582,4.233774325207275,0.22629558949896386,0.31568189083113873,0.9580844567283582,4.233774325207275,0.22629558949896386,0.31568189083113873,0.9580844567283582,4.233774325207275,0.22629558949896386,0.8571497283188325,0.9999927161315098,5.833349766905291,0.17142683982449178,0.8571497283188325,0.9999927161315098,5.833349766905291,0.17142683982449178,0.8571497283188325,0.9999927161315098,5.833349766905291,0.17142683982449178,0.8571497283188325,0.9999927161315098,5.833349766905291,0.17142683982449178,0.8214406146007575,0.9999733718095637,5.782660016313829,0.1729261912317991,0.8214406146007575,0.9999733718095637,5.782660016313829,0.1729261912317991,0.8214406146007575,0.9999733718095637,5.782660016313829,0.1729261912317991,0.7984950746879758,0.9874144350139812,53.38270209218447,0.18496898739012016
4.887725,0.31426067286621273,0.9576300722042829,4.225918846309658,0.22660872274926588,0.31426067286621273,0.9576300722042829,4.225918846309658,0.22660872274926588,0.31426067286621273,0.9576300722042829,4.225918846309658,0.22660872274926588,0.8567851454586133,0.999992607018999,5.832853452795231,0.17144140772811303,0.8567851454586133,0.999992607018999,5.832853452795231,0.17144140772811303,0.8567851454586133,0.999992607018999,5.832853452795231,0.17144140772811303,0.8567851454586133,0.999992607018999,5.832853452795231,0.17144140772811303,0.8209849460915433,0.9999729764168133,5.781984940270518,0.17294631285740225,0.8209849460915433,0.9999729764168133,5.781984940270518,0.17294631285740225,0.8209849460915433,0.9999729764168133,5.781984940270518,0.17294631285740225,0.7980086937391264,0.9872779573939282,53.355125170921454,0.18503901063510106
