alpha,upper1,lower1,upper2,lower2
1.400000e-01,9.034834e-01,9.034455e-01,1.763000e+00,1.762925e+00
1.450000e-01,9.000236e-01,8.999844e-01,1.754538e+00,1.754461e+00
1.500000e-01,8.965627e-01,8.965221e-01,1.746076e+00,1.745997e+00
1.550000e-01,8.931005e-01,8.930587e-01,1.737614e+00,1.737532e+00
1.600000e-01,8.896371e-01,8.895939e-01,1.729151e+00,1.729067e+00
1.650000e-01,8.861725e-01,8.861280e-01,1.720689e+00,1.720602e+00
1.700000e-01,8.827065e-01,8.826607e-01,1.712226e+00,1.712137e+00
1.750000e-01,8.792391e-01,8.791920e-01,1.703763e+00,1.703672e+00
1.800000e-01,8.757704e-01,8.757220e-01,1.695300e+00,1.695206e+00
1.850000e-01,8.723003e-01,8.722505e-01,1.686836e+00,1.686740e+00
1.900000e-01,8.688287e-01,8.687776e-01,1.678372e+00,1.678273e+00
1.950000e-01,8.653556e-01,8.653032e-01,1.669907e+00,1.669806e+00
2.000000e-01,8.618809e-01,8.618272e-01,1.661442e+00,1.661338e+00
2.050000e-01,8.584047e-01,8.583497e-01,1.652976e+00,1.652870e+00
2.100000e-01,8.549268e-01,8.548705e-01,1.644510e+00,1.644402e+00
2.150000e-01,8.514473e-01,8.513897e-01,1.636043e+00,1.635932e+00
2.200000e-01,8.479661e-01,8.479071e-01,1.627576e+00,1.627462e+00
2.250000e-01,8.444832e-01,8.444228e-01,1.619107e+00,1.618992e+00
2.300000e-01,8.409984e-01,8.409367e-01,1.610638e+00,1.610520e+00
2.350000e-01,8.375118e-01,8.374488e-01,1.602169e+00,1.602048e+00
2.400000e-01,8.340233e-01,8.339590e-01,1.593698e+00,1.593575e+00
2.450000e-01,8.305329e-01,8.304672e-01,1.585227e+00,1.585101e+00
2.500000e-01,8.270405e-01,8.269735e-01,1.576754e+00,1.576626e+00
2.550000e-01,8.235460e-01,8.234777e-01,1.568281e+00,1.568150e+00
2.600000e-01,8.200495e-01,8.199798e-01,1.559806e+00,1.559673e+00
2.650000e-01,8.165509e-01,8.164798e-01,1.551330e+00,1.551195e+00
2.700000e-01,8.130500e-01,8.129777e-01,1.542854e+00,1.542716e+00
2.750000e-01,8.095469e-01,8.094732e-01,1.534376e+00,1.534236e+00
2.800000e-01,8.060416e-01,8.059665e-01,1.525896e+00,1.525754e+00
2.850000e-01,8.025339e-01,8.024574e-01,1.517416e+00,1.517271e+00
2.900000e-01,7.990237e-01,7.989460e-01,1.508934e+00,1.508787e+00
2.950000e-01,7.955111e-01,7.954320e-01,1.500450e+00,1.500301e+00
3.000000e-01,7.919960e-01,7.919155e-01,1.491965e+00,1.491813e+00
3.050000e-01,7.884783e-01,7.883965e-01,1.483479e+00,1.483324e+00
3.100000e-01,7.849580e-01,7.848748e-01,1.474990e+00,1.474834e+00
3.150000e-01,7.814349e-01,7.813504e-01,1.466500e+00,1.466341e+00
3.200000e-01,7.779091e-01,7.778232e-01,1.458009e+00,1.457847e+00
3.250000e-01,7.743804e-01,7.742931e-01,1.449515e+00,1.449351e+00
3.300000e-01,7.708489e-01,7.707602e-01,1.441020e+00,1.440854e+00
3.350000e-01,7.673143e-01,7.672243e-01,1.432522e+00,1.432354e+00
3.400000e-01,7.637767e-01,7.636853e-01,1.424023e+00,1.423852e+00
3.450000e-01,7.602360e-01,7.601432e-01,1.415521e+00,1.415348e+00
3.500000e-01,7.566921e-01,7.565979e-01,1.407017e+00,1.406842e+00
3.550000e-01,7.531449e-01,7.530494e-01,1.398511e+00,1.398333e+00
3.600000e-01,7.495944e-01,7.494975e-01,1.390002e+00,1.389822e+00
3.650000e-01,7.460405e-01,7.459422e-01,1.381491e+00,1.381309e+00
3.700000e-01,7.424830e-01,7.423833e-01,1.372978e+00,1.372793e+00
3.750000e-01,7.389220e-01,7.388209e-01,1.364461e+00,1.364274e+00
3.800000e-01,7.353573e-01,7.352548e-01,1.355942e+00,1.355753e+00
3.850000e-01,7.317889e-01,7.316850e-01,1.347421e+00,1.347229e+00
3.900000e-01,7.282166e-01,7.281113e-01,1.338896e+00,1.338702e+00
3.950000e-01,7.246403e-01,7.245336e-01,1.330368e+00,1.330172e+00
4.000000e-01,7.210601e-01,7.209520e-01,1.321837e+00,1.321639e+00
4.050000e-01,7.174757e-01,7.173662e-01,1.313303e+00,1.313102e+00
4.100000e-01,7.138871e-01,7.137762e-01,1.304766e+00,1.304563e+00
4.150000e-01,7.102942e-01,7.101818e-01,1.296225e+00,1.296020e+00
4.200000e-01,7.066968e-01,7.065831e-01,1.287681e+00,1.287473e+00
4.250000e-01,7.030950e-01,7.029798e-01,1.279133e+00,1.278923e+00
4.300000e-01,6.994885e-01,6.993718e-01,1.270581e+00,1.270369e+00
4.350000e-01,6.958772e-01,6.957591e-01,1.262025e+00,1.261811e+00
4.400000e-01,6.922611e-01,6.921416e-01,1.253465e+00,1.253249e+00
4.450000e-01,6.886400e-01,6.885191e-01,1.244902e+00,1.244683e+00
4.500000e-01,6.850138e-01,6.848915e-01,1.236334e+00,1.236112e+00
4.550000e-01,6.813825e-01,6.812586e-01,1.227761e+00,1.227538e+00
4.600000e-01,6.777457e-01,6.776205e-01,1.219184e+00,1.218958e+00
4.650000e-01,6.741035e-01,6.739768e-01,1.210602e+00,1.210374e+00
4.700000e-01,6.704557e-01,6.703276e-01,1.202016e+00,1.201786e+00
4.750000e-01,6.668022e-01,6.666726e-01,1.193425e+00,1.193192e+00
4.800000e-01,6.631428e-01,6.630117e-01,1.184828e+00,1.184593e+00
4.850000e-01,6.594774e-01,6.593448e-01,1.176226e+00,1.175989e+00
4.900000e-01,6.558058e-01,6.556717e-01,1.167619e+00,1.167380e+00
4.950000e-01,6.521279e-01,6.519924e-01,1.159006e+00,1.158765e+00
5.000000e-01,6.484435e-01,6.483065e-01,1.150388e+00,1.150144e+00
5.050000e-01,6.447524e-01,6.446140e-01,1.141763e+00,1.141517e+00
5.100000e-01,6.410546e-01,6.409147e-01,1.133132e+00,1.132885e+00
5.150000e-01,6.373498e-01,6.372084e-01,1.124496e+00,1.124246e+00
5.200000e-01,6.336379e-01,6.334950e-01,1.115852e+00,1.115600e+00
5.250000e-01,6.299187e-01,6.297742e-01,1.107202e+00,1.106948e+00
5.300000e-01,6.261919e-01,6.260460e-01,1.098545e+00,1.098289e+00
5.350000e-01,6.224575e-01,6.223100e-01,1.089881e+00,1.089622e+00
5.400000e-01,6.187151e-01,6.185661e-01,1.081210e+00,1.080949e+00
5.450000e-01,6.149647e-01,6.148142e-01,1.072531e+00,1.072268e+00
5.500000e-01,6.112059e-01,6.110539e-01,1.063844e+00,1.063579e+00
5.550000e-01,6.074386e-01,6.072851e-01,1.055150e+00,1.054883e+00
5.600000e-01,6.036626e-01,6.035076e-01,1.046447e+00,1.046178e+00
5.650000e-01,5.998776e-01,5.997210e-01,1.037736e+00,1.037464e+00
5.700000e-01,5.960834e-01,5.959253e-01,1.029015e+00,1.028742e+00
5.750000e-01,5.922798e-01,5.921201e-01,1.020286e+00,1.020011e+00
5.800000e-01,5.884664e-01,5.883051e-01,1.011548e+00,1.011270e+00
5.850000e-01,5.846431e-01,5.844803e-01,1.002800e+00,1.002520e+00
5.900000e-01,5.808095e-01,5.806451e-01,9.940424e-01,9.937605e-01
5.950000e-01,5.769654e-01,5.767995e-01,9.852744e-01,9.849905e-01
6.000000e-01,5.731105e-01,5.729430e-01,9.764960e-01,9.762100e-01
6.050000e-01,5.692445e-01,5.690754e-01,9.677068e-01,9.674187e-01
6.100000e-01,5.653671e-01,5.651964e-01,9.589064e-01,9.586163e-01
6.150000e-01,5.614779e-01,5.613056e-01,9.500945e-01,9.498024e-01
6.200000e-01,5.575767e-01,5.574028e-01,9.412708e-01,9.409766e-01
6.250000e-01,5.536631e-01,5.534875e-01,9.324348e-01,9.321386e-01
6.300000e-01,5.497367e-01,5.495595e-01,9.235862e-01,9.232880e-01
6.350000e-01,5.457971e-01,5.456183e-01,9.147245e-01,9.144243e-01
6.400000e-01,5.418440e-01,5.416636e-01,9.058494e-01,9.055472e-01
6.450000e-01,5.378770e-01,5.376949e-01,8.969604e-01,8.966562e-01
6.500000e-01,5.338956e-01,5.337119e-01,8.880570e-01,8.877509e-01
6.550000e-01,5.298995e-01,5.297141e-01,8.791389e-01,8.788307e-01
6.600000e-01,5.258882e-01,5.257011e-01,8.702054e-01,8.698953e-01
6.650000e-01,5.218611e-01,5.216724e-01,8.612561e-01,8.609440e-01
6.700000e-01,5.178179e-01,5.176275e-01,8.522904e-01,8.519764e-01
6.750000e-01,5.137580e-01,5.135659e-01,8.433078e-01,8.429919e-01
6.800000e-01,5.096808e-01,5.094870e-01,8.343078e-01,8.339899e-01
6.850000e-01,5.055859e-01,5.053904e-01,8.252896e-01,8.249698e-01
6.900000e-01,5.014727e-01,5.012754e-01,8.162528e-01,8.159311e-01
6.950000e-01,4.973405e-01,4.971415e-01,8.071965e-01,8.068729e-01
7.000000e-01,4.931887e-01,4.929880e-01,7.981202e-01,7.977947e-01
7.050000e-01,4.890167e-01,4.888143e-01,7.890231e-01,7.886958e-01
7.100000e-01,4.848238e-01,4.846196e-01,7.799045e-01,7.795753e-01
7.150000e-01,4.806092e-01,4.804032e-01,7.707636e-01,7.704325e-01
7.200000e-01,4.763723e-01,4.761645e-01,7.615995e-01,7.612666e-01
7.250000e-01,4.721121e-01,4.719025e-01,7.524115e-01,7.520768e-01
7.300000e-01,4.678280e-01,4.676166e-01,7.431985e-01,7.428620e-01
7.350000e-01,4.635189e-01,4.633057e-01,7.339597e-01,7.336214e-01
7.400000e-01,4.591840e-01,4.589690e-01,7.246940e-01,7.243539e-01
7.450000e-01,4.548224e-01,4.546055e-01,7.154005e-01,7.150586e-01
7.500000e-01,4.504329e-01,4.502142e-01,7.060779e-01,7.057342e-01
7.550000e-01,4.460146e-01,4.457940e-01,6.967252e-01,6.963798e-01
7.600000e-01,4.415663e-01,4.413438e-01,6.873410e-01,6.869939e-01
7.650000e-01,4.370868e-01,4.368624e-01,6.779242e-01,6.775754e-01
7.700000e-01,4.325749e-01,4.323485e-01,6.684733e-01,6.681228e-01
7.750000e-01,4.280291e-01,4.278008e-01,6.589869e-01,6.586347e-01
7.800000e-01,4.234481e-01,4.232178e-01,6.494635e-01,6.491095e-01
7.850000e-01,4.188304e-01,4.185981e-01,6.399013e-01,6.395457e-01
7.900000e-01,4.141743e-01,4.139401e-01,6.302988e-01,6.299415e-01
7.950000e-01,4.094782e-01,4.092419e-01,6.206540e-01,6.202951e-01
8.000000e-01,4.047402e-01,4.045020e-01,6.109650e-01,6.106045e-01
8.050000e-01,3.999585e-01,3.997181e-01,6.012297e-01,6.008676e-01
8.100000e-01,3.951309e-01,3.948885e-01,5.914459e-01,5.910822e-01
8.150000e-01,3.902552e-01,3.900106e-01,5.816112e-01,5.812460e-01
8.200000e-01,3.853290e-01,3.850823e-01,5.717230e-01,5.713562e-01
8.250000e-01,3.803498e-01,3.801010e-01,5.617786e-01,5.614103e-01
8.300000e-01,3.753148e-01,3.750639e-01,5.517751e-01,5.514053e-01
8.350000e-01,3.702211e-01,3.699679e-01,5.417092e-01,5.413379e-01
8.400000e-01,3.650654e-01,3.648100e-01,5.315776e-01,5.312048e-01
8.450000e-01,3.598443e-01,3.595867e-01,5.213765e-01,5.210023e-01
8.500000e-01,3.545540e-01,3.542940e-01,5.111019e-01,5.107262e-01
8.550000e-01,3.491904e-01,3.489281e-01,5.007494e-01,5.003724e-01
8.600000e-01,3.437489e-01,3.434843e-01,4.903142e-01,4.899358e-01
8.650000e-01,3.382248e-01,3.379577e-01,4.797912e-01,4.794115e-01
8.700000e-01,3.326125e-01,3.323430e-01,4.691746e-01,4.687935e-01
8.750000e-01,3.269061e-01,3.266341e-01,4.584580e-01,4.580757e-01
8.800000e-01,3.210991e-01,3.208246e-01,4.476346e-01,4.472509e-01
8.850000e-01,3.151841e-01,3.149070e-01,4.366965e-01,4.363117e-01
8.900000e-01,3.091529e-01,3.088732e-01,4.256352e-01,4.252492e-01
8.950000e-01,3.029965e-01,3.027141e-01,4.144411e-01,4.140538e-01
9.000000e-01,2.967046e-01,2.964194e-01,4.031032e-01,4.027149e-01
9.050000e-01,2.902654e-01,2.899774e-01,3.916094e-01,3.912200e-01
9.100000e-01,2.836657e-01,2.833749e-01,3.799457e-01,3.795552e-01
9.150000e-01,2.768902e-01,2.765964e-01,3.680961e-01,3.677045e-01
9.200000e-01,2.699213e-01,2.696245e-01,3.560420e-01,3.556494e-01
9.250000e-01,2.627384e-01,2.624384e-01,3.437620e-01,3.433685e-01
9.300000e-01,2.553172e-01,2.550141e-01,3.312307e-01,3.308363e-01
9.350000e-01,2.476290e-01,2.473224e-01,3.184180e-01,3.180228e-01
9.400000e-01,2.396387e-01,2.393287e-01,3.052875e-01,3.048915e-01
9.450000e-01,2.313037e-01,2.309901e-01,2.917948e-01,2.913980e-01
9.500000e-01,2.225708e-01,2.222534e-01,2.778844e-01,2.774870e-01
9.550000e-01,2.133722e-01,2.130508e-01,2.634859e-01,2.630879e-01
9.600000e-01,2.036195e-01,2.032939e-01,2.485074e-01,2.481088e-01
9.650000e-01,1.931934e-01,1.928633e-01,2.328250e-01,2.324260e-01
9.700000e-01,1.819266e-01,1.815916e-01,2.162652e-01,2.158658e-01
9.750000e-01,1.695717e-01,1.692314e-01,1.985715e-01,1.981717e-01
9.800000e-01,1.557356e-01,1.553892e-01,1.793368e-01,1.789368e-01
9.801000e-01,1.554397e-01,1.550933e-01,1.789323e-01,1.785322e-01
9.802000e-01,1.551431e-01,1.547965e-01,1.785269e-01,1.781268e-01
9.803000e-01,1.548455e-01,1.544988e-01,1.781206e-01,1.777205e-01
9.804000e-01,1.545471e-01,1.542003e-01,1.777134e-01,1.773132e-01
9.805000e-01,1.542478e-01,1.539008e-01,1.773052e-01,1.769051e-01
9.806000e-01,1.539477e-01,1.536005e-01,1.768962e-01,1.764961e-01
9.807000e-01,1.536466e-01,1.532994e-01,1.764862e-01,1.760861e-01
9.808000e-01,1.533446e-01,1.529973e-01,1.760753e-01,1.756751e-01
9.809000e-01,1.530418e-01,1.526942e-01,1.756634e-01,1.752633e-01
9.810000e-01,1.527380e-01,1.523903e-01,1.752506e-01,1.748505e-01
9.811000e-01,1.524333e-01,1.520855e-01,1.748368e-01,1.744367e-01
9.812000e-01,1.521276e-01,1.517797e-01,1.744221e-01,1.740219e-01
9.813000e-01,1.518210e-01,1.514730e-01,1.740064e-01,1.736062e-01
9.814000e-01,1.515135e-01,1.511653e-01,1.735897e-01,1.731895e-01
9.815000e-01,1.512050e-01,1.508566e-01,1.731720e-01,1.727718e-01
9.816000e-01,1.508955e-01,1.505470e-01,1.727532e-01,1.723531e-01
9.817000e-01,1.505850e-01,1.502364e-01,1.723335e-01,1.719333e-01
9.818000e-01,1.502736e-01,1.499249e-01,1.719128e-01,1.715126e-01
9.819000e-01,1.499612e-01,1.496123e-01,1.714910e-01,1.710908e-01
9.820000e-01,1.496477e-01,1.492987e-01,1.710682e-01,1.706680e-01
9.821000e-01,1.493333e-01,1.489841e-01,1.706443e-01,1.702441e-01
9.822000e-01,1.490178e-01,1.486685e-01,1.702194e-01,1.698191e-01
9.823000e-01,1.487013e-01,1.483518e-01,1.697933e-01,1.693931e-01
9.824000e-01,1.483837e-01,1.480341e-01,1.693662e-01,1.689660e-01
9.825000e-01,1.480651e-01,1.477154e-01,1.689381e-01,1.685378e-01
9.826000e-01,1.477454e-01,1.473956e-01,1.685088e-01,1.681085e-01
9.827000e-01,1.474247e-01,1.470747e-01,1.680784e-01,1.676781e-01
9.828000e-01,1.471028e-01,1.467527e-01,1.676468e-01,1.672465e-01
9.829000e-01,1.467799e-01,1.464296e-01,1.672141e-01,1.668139e-01
9.830000e-01,1.464558e-01,1.461054e-01,1.667803e-01,1.663800e-01
9.831000e-01,1.461307e-01,1.457801e-01,1.663453e-01,1.659450e-01
9.832000e-01,1.458044e-01,1.454537e-01,1.659092e-01,1.655089e-01
9.833000e-01,1.454770e-01,1.451261e-01,1.654719e-01,1.650715e-01
9.834000e-01,1.451484e-01,1.447974e-01,1.650333e-01,1.646330e-01
9.835000e-01,1.448186e-01,1.444675e-01,1.645936e-01,1.641933e-01
9.836000e-01,1.444877e-01,1.441364e-01,1.641526e-01,1.637523e-01
9.837000e-01,1.441556e-01,1.438042e-01,1.637104e-01,1.633101e-01
9.838000e-01,1.438223e-01,1.434707e-01,1.632670e-01,1.628667e-01
9.839000e-01,1.434877e-01,1.431360e-01,1.628223e-01,1.624220e-01
9.840000e-01,1.431520e-01,1.428001e-01,1.623763e-01,1.619760e-01
9.841000e-01,1.428150e-01,1.424630e-01,1.619291e-01,1.615287e-01
9.842000e-01,1.424767e-01,1.421246e-01,1.614805e-01,1.610802e-01
9.843000e-01,1.421372e-01,1.417849e-01,1.610307e-01,1.606303e-01
9.844000e-01,1.417964e-01,1.414439e-01,1.605795e-01,1.601791e-01
9.845000e-01,1.414543e-01,1.411017e-01,1.601270e-01,1.597265e-01
9.846000e-01,1.411109e-01,1.407581e-01,1.596731e-01,1.592726e-01
9.847000e-01,1.407661e-01,1.404133e-01,1.592178e-01,1.588174e-01
9.848000e-01,1.404201e-01,1.400670e-01,1.587611e-01,1.583607e-01
9.849000e-01,1.400727e-01,1.397195e-01,1.583031e-01,1.579026e-01
9.850000e-01,1.397239e-01,1.393705e-01,1.578436e-01,1.574432e-01
9.851000e-01,1.393737e-01,1.390202e-01,1.573827e-01,1.569822e-01
9.852000e-01,1.390221e-01,1.386684e-01,1.569203e-01,1.565199e-01
9.853000e-01,1.386691e-01,1.383153e-01,1.564565e-01,1.560560e-01
9.854000e-01,1.383147e-01,1.379607e-01,1.559912e-01,1.555907e-01
9.855000e-01,1.379588e-01,1.376046e-01,1.555244e-01,1.551239e-01
9.856000e-01,1.376014e-01,1.372471e-01,1.550561e-01,1.546555e-01
9.857000e-01,1.372426e-01,1.368881e-01,1.545862e-01,1.541857e-01
9.858000e-01,1.368822e-01,1.365276e-01,1.541147e-01,1.537142e-01
9.859000e-01,1.365204e-01,1.361656e-01,1.536417e-01,1.532412e-01
9.860000e-01,1.361570e-01,1.358020e-01,1.531671e-01,1.527666e-01
9.861000e-01,1.357920e-01,1.354369e-01,1.526909e-01,1.522903e-01
9.862000e-01,1.354254e-01,1.350702e-01,1.522131e-01,1.518125e-01
9.863000e-01,1.350573e-01,1.347019e-01,1.517336e-01,1.513330e-01
9.864000e-01,1.346875e-01,1.343319e-01,1.512524e-01,1.508518e-01
9.865000e-01,1.343161e-01,1.339604e-01,1.507695e-01,1.503689e-01
9.866000e-01,1.339431e-01,1.335871e-01,1.502849e-01,1.498843e-01
9.867000e-01,1.335683e-01,1.332122e-01,1.497985e-01,1.493979e-01
9.868000e-01,1.331918e-01,1.328356e-01,1.493104e-01,1.489098e-01
9.869000e-01,1.328137e-01,1.324573e-01,1.488205e-01,1.484199e-01
9.870000e-01,1.324337e-01,1.320772e-01,1.483288e-01,1.479282e-01
9.871000e-01,1.320520e-01,1.316953e-01,1.478353e-01,1.474346e-01
9.872000e-01,1.316685e-01,1.313116e-01,1.473399e-01,1.469392e-01
9.873000e-01,1.312832e-01,1.309261e-01,1.468426e-01,1.464419e-01
9.874000e-01,1.308960e-01,1.305388e-01,1.463435e-01,1.459427e-01
9.875000e-01,1.305070e-01,1.301496e-01,1.458423e-01,1.454416e-01
9.876000e-01,1.301161e-01,1.297584e-01,1.453392e-01,1.449385e-01
9.877000e-01,1.297232e-01,1.293654e-01,1.448342e-01,1.444334e-01
9.878000e-01,1.293284e-01,1.289704e-01,1.443271e-01,1.439263e-01
9.879000e-01,1.289316e-01,1.285734e-01,1.438179e-01,1.434171e-01
9.880000e-01,1.285328e-01,1.281745e-01,1.433067e-01,1.429059e-01
9.881000e-01,1.281320e-01,1.277734e-01,1.427934e-01,1.423926e-01
9.882000e-01,1.277291e-01,1.273704e-01,1.422779e-01,1.418771e-01
9.883000e-01,1.273241e-01,1.269652e-01,1.417603e-01,1.413594e-01
9.884000e-01,1.269169e-01,1.265579e-01,1.412405e-01,1.408396e-01
9.885000e-01,1.265076e-01,1.261484e-01,1.407184e-01,1.403175e-01
9.886000e-01,1.260961e-01,1.257367e-01,1.401941e-01,1.397932e-01
9.887000e-01,1.256824e-01,1.253228e-01,1.396675e-01,1.392665e-01
9.888000e-01,1.252665e-01,1.249066e-01,1.391385e-01,1.387375e-01
9.889000e-01,1.248482e-01,1.244882e-01,1.386072e-01,1.382062e-01
9.890000e-01,1.244276e-01,1.240674e-01,1.380734e-01,1.376724e-01
9.891000e-01,1.240046e-01,1.236442e-01,1.375372e-01,1.371362e-01
9.892000e-01,1.235792e-01,1.232186e-01,1.369985e-01,1.365975e-01
9.893000e-01,1.231514e-01,1.227906e-01,1.364573e-01,1.360563e-01
9.894000e-01,1.227210e-01,1.223601e-01,1.359135e-01,1.355124e-01
9.895000e-01,1.222882e-01,1.219270e-01,1.353671e-01,1.349660e-01
9.896000e-01,1.218528e-01,1.214914e-01,1.348181e-01,1.344169e-01
9.897000e-01,1.214147e-01,1.210532e-01,1.342663e-01,1.338652e-01
9.898000e-01,1.209740e-01,1.206122e-01,1.337118e-01,1.333106e-01
9.899000e-01,1.205306e-01,1.201686e-01,1.331545e-01,1.327533e-01
9.900000e-01,1.200844e-01,1.197223e-01,1.325944e-01,1.321932e-01
9.901000e-01,1.196355e-01,1.192731e-01,1.320314e-01,1.316301e-01
9.902000e-01,1.191837e-01,1.188211e-01,1.314654e-01,1.310641e-01
9.903000e-01,1.187289e-01,1.183661e-01,1.308964e-01,1.304951e-01
9.904000e-01,1.182713e-01,1.179082e-01,1.303244e-01,1.299230e-01
9.905000e-01,1.178106e-01,1.174473e-01,1.297493e-01,1.293479e-01
9.906000e-01,1.173468e-01,1.169834e-01,1.291710e-01,1.287696e-01
9.907000e-01,1.168799e-01,1.165163e-01,1.285895e-01,1.281880e-01
9.908000e-01,1.164099e-01,1.160460e-01,1.280047e-01,1.276032e-01
9.909000e-01,1.159365e-01,1.155724e-01,1.274165e-01,1.270150e-01
9.910000e-01,1.154599e-01,1.150956e-01,1.268249e-01,1.264234e-01
9.911000e-01,1.149799e-01,1.146153e-01,1.262299e-01,1.258283e-01
9.912000e-01,1.144965e-01,1.141317e-01,1.256313e-01,1.252297e-01
9.913000e-01,1.140095e-01,1.136445e-01,1.250291e-01,1.246274e-01
9.914000e-01,1.135190e-01,1.131537e-01,1.244231e-01,1.240215e-01
9.915000e-01,1.130248e-01,1.126593e-01,1.238134e-01,1.234117e-01
9.916000e-01,1.125268e-01,1.121611e-01,1.231999e-01,1.227981e-01
9.917000e-01,1.120251e-01,1.116591e-01,1.225824e-01,1.221806e-01
9.918000e-01,1.115194e-01,1.111532e-01,1.219609e-01,1.215591e-01
9.919000e-01,1.110098e-01,1.106433e-01,1.213353e-01,1.209334e-01
9.920000e-01,1.104960e-01,1.101293e-01,1.207055e-01,1.203036e-01
9.921000e-01,1.099782e-01,1.096112e-01,1.200714e-01,1.196695e-01
9.922000e-01,1.094560e-01,1.090888e-01,1.194330e-01,1.190309e-01
9.923000e-01,1.089295e-01,1.085621e-01,1.187900e-01,1.183879e-01
9.924000e-01,1.083986e-01,1.080309e-01,1.181425e-01,1.177403e-01
9.925000e-01,1.078631e-01,1.074951e-01,1.174902e-01,1.170880e-01
9.926000e-01,1.073229e-01,1.069546e-01,1.168331e-01,1.164309e-01
9.927000e-01,1.067779e-01,1.064094e-01,1.161711e-01,1.157688e-01
9.928000e-01,1.062280e-01,1.058592e-01,1.155041e-01,1.151017e-01
9.929000e-01,1.056731e-01,1.053041e-01,1.148318e-01,1.144294e-01
9.930000e-01,1.051131e-01,1.047437e-01,1.141543e-01,1.137518e-01
9.931000e-01,1.045477e-01,1.041780e-01,1.134713e-01,1.130687e-01
9.932000e-01,1.039769e-01,1.036070e-01,1.127827e-01,1.123801e-01
9.933000e-01,1.034005e-01,1.030303e-01,1.120884e-01,1.116857e-01
9.934000e-01,1.028184e-01,1.024479e-01,1.113881e-01,1.109854e-01
9.935000e-01,1.022304e-01,1.018596e-01,1.106819e-01,1.102790e-01
9.936000e-01,1.016364e-01,1.012652e-01,1.099693e-01,1.095664e-01
9.937000e-01,1.010361e-01,1.006647e-01,1.092504e-01,1.088474e-01
9.938000e-01,1.004294e-01,1.000577e-01,1.085249e-01,1.081218e-01
9.939000e-01,9.981611e-02,9.944405e-02,1.077926e-01,1.073894e-01
9.940000e-01,9.919603e-02,9.882364e-02,1.070533e-01,1.066500e-01
9.941000e-01,9.856895e-02,9.819623e-02,1.063068e-01,1.059034e-01
9.942000e-01,9.793463e-02,9.756158e-02,1.055529e-01,1.051494e-01
9.943000e-01,9.729287e-02,9.691947e-02,1.047913e-01,1.043877e-01
9.944000e-01,9.664341e-02,9.626966e-02,1.040217e-01,1.036181e-01
9.945000e-01,9.598599e-02,9.561189e-02,1.032441e-01,1.028403e-01
9.946000e-01,9.532036e-02,9.494589e-02,1.024579e-01,1.020540e-01
9.947000e-01,9.464623e-02,9.427139e-02,1.016630e-01,1.012590e-01
9.948000e-01,9.396329e-02,9.358807e-02,1.008591e-01,1.004550e-01
9.949000e-01,9.327124e-02,9.289564e-02,1.000458e-01,9.964153e-02
9.950000e-01,9.256974e-02,9.219374e-02,9.922281e-02,9.881838e-02
9.951000e-01,9.185843e-02,9.148203e-02,9.838973e-02,9.798516e-02
9.952000e-01,9.113695e-02,9.076013e-02,9.754619e-02,9.714146e-02
9.953000e-01,9.040489e-02,9.002765e-02,9.669178e-02,9.628690e-02
