alpha,upper1,lower1,upper2,lower2
1.350000e-01,9.071041e-01,9.070866e-01,1.771999e+00,1.771965e+00
1.400000e-01,9.036518e-01,9.036336e-01,1.763558e+00,1.763522e+00
1.450000e-01,9.001984e-01,9.001796e-01,1.755116e+00,1.755080e+00
1.500000e-01,8.967438e-01,8.967244e-01,1.746675e+00,1.746637e+00
1.550000e-01,8.932881e-01,8.932680e-01,1.738233e+00,1.738194e+00
1.600000e-01,8.898312e-01,8.898104e-01,1.729792e+00,1.729751e+00
1.650000e-01,8.863730e-01,8.863516e-01,1.721350e+00,1.721308e+00
1.700000e-01,8.829135e-01,8.828914e-01,1.712908e+00,1.712865e+00
1.750000e-01,8.794527e-01,8.794300e-01,1.704465e+00,1.704421e+00
1.800000e-01,8.759906e-01,8.759672e-01,1.696023e+00,1.695977e+00
1.850000e-01,8.725270e-01,8.725030e-01,1.687580e+00,1.687533e+00
1.900000e-01,8.690621e-01,8.690374e-01,1.679136e+00,1.679089e+00
1.950000e-01,8.655956e-01,8.655703e-01,1.670693e+00,1.670644e+00
2.000000e-01,8.621277e-01,8.621017e-01,1.662248e+00,1.662198e+00
2.050000e-01,8.586582e-01,8.586315e-01,1.653804e+00,1.653752e+00
2.100000e-01,8.551871e-01,8.551598e-01,1.645358e+00,1.645306e+00
2.150000e-01,8.517144e-01,8.516864e-01,1.636913e+00,1.636859e+00
2.200000e-01,8.482400e-01,8.482113e-01,1.628466e+00,1.628411e+00
2.250000e-01,8.447639e-01,8.447346e-01,1.620019e+00,1.619963e+00
2.300000e-01,8.412860e-01,8.412561e-01,1.611571e+00,1.611514e+00
2.350000e-01,8.378064e-01,8.377757e-01,1.603123e+00,1.603064e+00
2.400000e-01,8.343249e-01,8.342935e-01,1.594673e+00,1.594613e+00
2.450000e-01,8.308414e-01,8.308095e-01,1.586223e+00,1.586162e+00
2.500000e-01,8.273561e-01,8.273234e-01,1.577772e+00,1.577709e+00
2.550000e-01,8.238687e-01,8.238354e-01,1.569320e+00,1.569256e+00
2.600000e-01,8.203793e-01,8.203453e-01,1.560866e+00,1.560802e+00
2.650000e-01,8.168879e-01,8.168532e-01,1.552412e+00,1.552346e+00
2.700000e-01,8.133942e-01,8.133589e-01,1.543957e+00,1.543890e+00
2.750000e-01,8.098984e-01,8.098624e-01,1.535500e+00,1.535432e+00
2.800000e-01,8.064003e-01,8.063636e-01,1.527043e+00,1.526973e+00
2.850000e-01,8.028999e-01,8.028626e-01,1.518584e+00,1.518513e+00
2.900000e-01,7.993972e-01,7.993591e-01,1.510123e+00,1.510052e+00
2.950000e-01,7.958920e-01,7.958533e-01,1.501662e+00,1.501589e+00
3.000000e-01,7.923843e-01,7.923450e-01,1.493198e+00,1.493124e+00
3.050000e-01,7.888742e-01,7.888341e-01,1.484734e+00,1.484658e+00
3.100000e-01,7.853614e-01,7.853206e-01,1.476267e+00,1.476191e+00
3.150000e-01,7.818459e-01,7.818045e-01,1.467799e+00,1.467722e+00
3.200000e-01,7.783277e-01,7.782856e-01,1.459330e+00,1.459251e+00
3.250000e-01,7.748068e-01,7.747640e-01,1.450858e+00,1.450778e+00
3.300000e-01,7.712830e-01,7.712395e-01,1.442385e+00,1.442303e+00
3.350000e-01,7.677562e-01,7.677121e-01,1.433909e+00,1.433827e+00
3.400000e-01,7.642265e-01,7.641816e-01,1.425432e+00,1.425348e+00
3.450000e-01,7.606937e-01,7.606482e-01,1.416953e+00,1.416868e+00
3.500000e-01,7.571578e-01,7.571115e-01,1.408471e+00,1.408385e+00
3.550000e-01,7.536186e-01,7.535717e-01,1.399987e+00,1.399900e+00
3.600000e-01,7.500762e-01,7.500286e-01,1.391501e+00,1.391413e+00
3.650000e-01,7.465304e-01,7.464821e-01,1.383012e+00,1.382923e+00
3.700000e-01,7.429811e-01,7.429322e-01,1.374521e+00,1.374431e+00
3.750000e-01,7.394284e-01,7.393787e-01,1.366028e+00,1.365936e+00
3.800000e-01,7.358720e-01,7.358216e-01,1.357531e+00,1.357438e+00
3.850000e-01,7.323119e-01,7.322609e-01,1.349032e+00,1.348938e+00
3.900000e-01,7.287481e-01,7.286963e-01,1.340530e+00,1.340435e+00
3.950000e-01,7.251804e-01,7.251279e-01,1.332026e+00,1.331929e+00
4.000000e-01,7.216087e-01,7.215555e-01,1.323518e+00,1.323420e+00
4.050000e-01,7.180330e-01,7.179791e-01,1.315006e+00,1.314908e+00
4.100000e-01,7.144531e-01,7.143985e-01,1.306492e+00,1.306392e+00
4.150000e-01,7.108690e-01,7.108137e-01,1.297974e+00,1.297873e+00
4.200000e-01,7.072805e-01,7.072245e-01,1.289453e+00,1.289351e+00
4.250000e-01,7.036876e-01,7.036308e-01,1.280929e+00,1.280825e+00
4.300000e-01,7.000901e-01,7.000326e-01,1.272400e+00,1.272296e+00
4.350000e-01,6.964879e-01,6.964298e-01,1.263868e+00,1.263762e+00
4.400000e-01,6.928810e-01,6.928221e-01,1.255332e+00,1.255225e+00
4.450000e-01,6.892691e-01,6.892096e-01,1.246791e+00,1.246684e+00
4.500000e-01,6.856523e-01,6.855920e-01,1.238247e+00,1.238138e+00
4.550000e-01,6.820303e-01,6.819693e-01,1.229698e+00,1.229588e+00
4.600000e-01,6.784031e-01,6.783414e-01,1.221145e+00,1.221034e+00
4.650000e-01,6.747705e-01,6.747081e-01,1.212587e+00,1.212475e+00
4.700000e-01,6.711324e-01,6.710692e-01,1.204025e+00,1.203911e+00
4.750000e-01,6.674887e-01,6.674248e-01,1.195457e+00,1.195343e+00
4.800000e-01,6.638391e-01,6.637745e-01,1.186885e+00,1.186769e+00
4.850000e-01,6.601837e-01,6.601183e-01,1.178307e+00,1.178190e+00
4.900000e-01,6.565222e-01,6.564561e-01,1.169724e+00,1.169606e+00
4.950000e-01,6.528544e-01,6.527876e-01,1.161136e+00,1.161017e+00
5.000000e-01,6.491803e-01,6.491128e-01,1.152542e+00,1.152422e+00
5.050000e-01,6.454997e-01,6.454314e-01,1.143942e+00,1.143821e+00
5.100000e-01,6.418124e-01,6.417433e-01,1.135336e+00,1.135214e+00
5.150000e-01,6.381182e-01,6.380484e-01,1.126724e+00,1.126600e+00
5.200000e-01,6.344170e-01,6.343465e-01,1.118105e+00,1.117981e+00
5.250000e-01,6.307086e-01,6.306373e-01,1.109480e+00,1.109354e+00
5.300000e-01,6.269928e-01,6.269208e-01,1.100848e+00,1.100721e+00
5.350000e-01,6.232695e-01,6.231967e-01,1.092209e+00,1.092081e+00
5.400000e-01,6.195384e-01,6.194648e-01,1.083563e+00,1.083434e+00
5.450000e-01,6.157993e-01,6.157250e-01,1.074909e+00,1.074780e+00
5.500000e-01,6.120520e-01,6.119769e-01,1.066248e+00,1.066117e+00
5.550000e-01,6.082964e-01,6.082205e-01,1.057579e+00,1.057447e+00
5.600000e-01,6.045321e-01,6.044555e-01,1.048902e+00,1.048769e+00
5.650000e-01,6.007590e-01,6.006817e-01,1.040217e+00,1.040083e+00
5.700000e-01,5.969769e-01,5.968988e-01,1.031522e+00,1.031387e+00
5.750000e-01,5.931855e-01,5.931066e-01,1.022819e+00,1.022683e+00
5.800000e-01,5.893845e-01,5.893048e-01,1.014107e+00,1.013970e+00
5.850000e-01,5.855737e-01,5.854932e-01,1.005386e+00,1.005247e+00
5.900000e-01,5.817528e-01,5.816716e-01,9.966543e-01,9.965151e-01
5.950000e-01,5.779216e-01,5.778396e-01,9.879129e-01,9.877727e-01
6.000000e-01,5.740798e-01,5.739970e-01,9.791612e-01,9.790199e-01
6.050000e-01,5.702270e-01,5.701434e-01,9.703988e-01,9.702565e-01
6.100000e-01,5.663630e-01,5.662787e-01,9.616254e-01,9.614821e-01
6.150000e-01,5.624875e-01,5.624023e-01,9.528406e-01,9.526963e-01
6.200000e-01,5.586001e-01,5.585141e-01,9.440442e-01,9.438988e-01
6.250000e-01,5.547005e-01,5.546137e-01,9.352356e-01,9.350892e-01
6.300000e-01,5.507883e-01,5.507007e-01,9.264146e-01,9.262672e-01
6.350000e-01,5.468632e-01,5.467748e-01,9.175807e-01,9.174323e-01
6.400000e-01,5.429248e-01,5.428356e-01,9.087335e-01,9.085841e-01
6.450000e-01,5.389727e-01,5.388827e-01,8.998726e-01,8.997222e-01
6.500000e-01,5.350065e-01,5.349157e-01,8.909975e-01,8.908461e-01
6.550000e-01,5.310258e-01,5.309341e-01,8.821078e-01,8.819554e-01
6.600000e-01,5.270301e-01,5.269376e-01,8.732029e-01,8.730496e-01
6.650000e-01,5.230190e-01,5.229257e-01,8.642824e-01,8.641281e-01
6.700000e-01,5.189920e-01,5.188978e-01,8.553458e-01,8.551905e-01
6.750000e-01,5.149486e-01,5.148535e-01,8.463924e-01,8.462362e-01
6.800000e-01,5.108882e-01,5.107923e-01,8.374218e-01,8.372646e-01
6.850000e-01,5.068104e-01,5.067137e-01,8.284333e-01,8.282751e-01
6.900000e-01,5.027145e-01,5.026170e-01,8.194263e-01,8.192672e-01
6.950000e-01,4.986001e-01,4.985016e-01,8.104001e-01,8.102401e-01
7.000000e-01,4.944664e-01,4.943671e-01,8.013542e-01,8.011932e-01
7.050000e-01,4.903128e-01,4.902126e-01,7.922877e-01,7.921257e-01
7.100000e-01,4.861386e-01,4.860376e-01,7.831999e-01,7.830370e-01
7.150000e-01,4.819433e-01,4.818413e-01,7.740900e-01,7.739262e-01
7.200000e-01,4.777258e-01,4.776230e-01,7.649573e-01,7.647926e-01
7.250000e-01,4.734857e-01,4.733820e-01,7.558009e-01,7.556353e-01
7.300000e-01,4.692219e-01,4.691173e-01,7.466199e-01,7.464534e-01
7.350000e-01,4.649337e-01,4.648282e-01,7.374133e-01,7.372459e-01
7.400000e-01,4.606201e-01,4.605137e-01,7.281802e-01,7.280119e-01
7.450000e-01,4.562803e-01,4.561729e-01,7.189195e-01,7.187503e-01
7.500000e-01,4.519131e-01,4.518048e-01,7.096302e-01,7.094601e-01
7.550000e-01,4.475176e-01,4.474084e-01,7.003110e-01,7.001401e-01
7.600000e-01,4.430927e-01,4.429825e-01,6.909608e-01,6.907890e-01
7.650000e-01,4.386371e-01,4.385260e-01,6.815783e-01,6.814056e-01
7.700000e-01,4.341497e-01,4.340377e-01,6.721622e-01,6.719886e-01
7.750000e-01,4.296291e-01,4.295161e-01,6.627109e-01,6.625365e-01
7.800000e-01,4.250740e-01,4.249600e-01,6.532230e-01,6.530478e-01
7.850000e-01,4.204828e-01,4.203678e-01,6.436969e-01,6.435209e-01
7.900000e-01,4.158540e-01,4.157381e-01,6.341309e-01,6.339540e-01
7.950000e-01,4.111860e-01,4.110690e-01,6.245231e-01,6.243454e-01
8.000000e-01,4.064769e-01,4.063589e-01,6.148717e-01,6.146932e-01
8.050000e-01,4.017248e-01,4.016059e-01,6.051745e-01,6.049952e-01
8.100000e-01,3.969279e-01,3.968079e-01,5.954294e-01,5.952493e-01
8.150000e-01,3.920837e-01,3.919627e-01,5.856340e-01,5.854531e-01
8.200000e-01,3.871902e-01,3.870681e-01,5.757857e-01,5.756041e-01
8.250000e-01,3.822447e-01,3.821215e-01,5.658820e-01,5.656996e-01
8.300000e-01,3.772445e-01,3.771203e-01,5.559199e-01,5.557368e-01
8.350000e-01,3.721868e-01,3.720615e-01,5.458962e-01,5.457123e-01
8.400000e-01,3.670685e-01,3.669421e-01,5.358076e-01,5.356230e-01
8.450000e-01,3.618861e-01,3.617586e-01,5.256504e-01,5.254651e-01
8.500000e-01,3.566361e-01,3.565074e-01,5.154207e-01,5.152347e-01
8.550000e-01,3.513142e-01,3.511845e-01,5.051142e-01,5.049275e-01
8.600000e-01,3.459164e-01,3.457854e-01,4.947261e-01,4.945387e-01
8.650000e-01,3.404376e-01,3.403055e-01,4.842514e-01,4.840633e-01
8.700000e-01,3.348727e-01,3.347394e-01,4.736843e-01,4.734956e-01
8.750000e-01,3.292159e-01,3.290814e-01,4.630188e-01,4.628294e-01
8.800000e-01,3.234609e-01,3.233251e-01,4.522479e-01,4.520580e-01
8.850000e-01,3.176004e-01,3.174634e-01,4.413642e-01,4.411736e-01
8.900000e-01,3.116267e-01,3.114884e-01,4.303591e-01,4.301680e-01
8.950000e-01,3.055309e-01,3.053912e-01,4.192234e-01,4.190316e-01
9.000000e-01,2.993029e-01,2.991620e-01,4.079462e-01,4.077540e-01
9.050000e-01,2.929317e-01,2.927893e-01,3.965158e-01,3.963230e-01
9.100000e-01,2.864043e-01,2.862605e-01,3.849185e-01,3.847252e-01
9.150000e-01,2.797060e-01,2.795608e-01,3.731387e-01,3.729449e-01
9.200000e-01,2.728198e-01,2.726732e-01,3.611585e-01,3.609642e-01
9.250000e-01,2.657261e-01,2.655779e-01,3.489570e-01,3.487623e-01
9.300000e-01,2.584016e-01,2.582519e-01,3.365096e-01,3.363145e-01
9.350000e-01,2.508187e-01,2.506673e-01,3.237874e-01,3.235919e-01
9.400000e-01,2.429441e-01,2.427911e-01,3.107553e-01,3.105594e-01
9.450000e-01,2.347374e-01,2.345827e-01,2.973706e-01,2.971744e-01
9.500000e-01,2.261482e-01,2.259916e-01,2.835804e-01,2.833839e-01
9.550000e-01,2.171127e-01,2.169542e-01,2.693178e-01,2.691211e-01
9.600000e-01,2.075481e-01,2.073876e-01,2.544958e-01,2.542989e-01
9.650000e-01,1.973434e-01,1.971808e-01,2.389981e-01,2.388011e-01
9.700000e-01,1.863444e-01,1.861796e-01,2.226629e-01,2.224658e-01
9.750000e-01,1.743254e-01,1.741581e-01,2.052536e-01,2.050566e-01
9.800000e-01,1.609325e-01,1.607625e-01,1.863996e-01,1.862026e-01
9.801000e-01,1.606470e-01,1.604771e-01,1.860041e-01,1.858071e-01
9.802000e-01,1.603608e-01,1.601908e-01,1.856077e-01,1.854108e-01
9.803000e-01,1.600739e-01,1.599038e-01,1.852105e-01,1.850136e-01
9.804000e-01,1.597861e-01,1.596159e-01,1.848125e-01,1.846156e-01
9.805000e-01,1.594975e-01,1.593273e-01,1.844137e-01,1.842167e-01
9.806000e-01,1.592081e-01,1.590378e-01,1.840140e-01,1.838170e-01
9.807000e-01,1.589179e-01,1.587476e-01,1.836134e-01,1.834165e-01
9.808000e-01,1.586269e-01,1.584565e-01,1.832120e-01,1.830151e-01
9.809000e-01,1.583350e-01,1.581646e-01,1.828097e-01,1.826128e-01
9.810000e-01,1.580423e-01,1.578718e-01,1.824065e-01,1.822096e-01
9.811000e-01,1.577487e-01,1.575782e-01,1.820024e-01,1.818055e-01
9.812000e-01,1.574543e-01,1.572837e-01,1.815975e-01,1.814006e-01
9.813000e-01,1.571591e-01,1.569884e-01,1.811916e-01,1.809947e-01
9.814000e-01,1.568630e-01,1.566923e-01,1.807848e-01,1.805880e-01
9.815000e-01,1.565660e-01,1.563952e-01,1.803772e-01,1.801803e-01
9.816000e-01,1.562681e-01,1.560973e-01,1.799685e-01,1.797717e-01
9.817000e-01,1.559693e-01,1.557984e-01,1.795590e-01,1.793621e-01
9.818000e-01,1.556697e-01,1.554987e-01,1.791485e-01,1.789517e-01
9.819000e-01,1.553691e-01,1.551981e-01,1.787371e-01,1.785402e-01
9.820000e-01,1.550676e-01,1.548966e-01,1.783247e-01,1.781278e-01
9.821000e-01,1.547652e-01,1.545941e-01,1.779113e-01,1.777145e-01
9.822000e-01,1.544619e-01,1.542907e-01,1.774970e-01,1.773001e-01
9.823000e-01,1.541576e-01,1.539864e-01,1.770817e-01,1.768848e-01
9.824000e-01,1.538524e-01,1.536811e-01,1.766653e-01,1.764685e-01
9.825000e-01,1.535462e-01,1.533749e-01,1.762480e-01,1.760512e-01
9.826000e-01,1.532391e-01,1.530677e-01,1.758297e-01,1.756329e-01
9.827000e-01,1.529310e-01,1.527595e-01,1.754103e-01,1.752135e-01
9.828000e-01,1.526219e-01,1.524503e-01,1.749899e-01,1.747931e-01
9.829000e-01,1.523118e-01,1.521402e-01,1.745685e-01,1.743717e-01
9.830000e-01,1.520007e-01,1.518290e-01,1.741460e-01,1.739492e-01
9.831000e-01,1.516886e-01,1.515169e-01,1.737225e-01,1.735257e-01
9.832000e-01,1.513755e-01,1.512037e-01,1.732979e-01,1.731011e-01
9.833000e-01,1.510613e-01,1.508895e-01,1.728722e-01,1.726754e-01
9.834000e-01,1.507461e-01,1.505742e-01,1.724454e-01,1.722486e-01
9.835000e-01,1.504299e-01,1.502579e-01,1.720175e-01,1.718208e-01
9.836000e-01,1.501126e-01,1.499405e-01,1.715885e-01,1.713918e-01
9.837000e-01,1.497942e-01,1.496221e-01,1.711584e-01,1.709616e-01
9.838000e-01,1.494747e-01,1.493026e-01,1.707271e-01,1.705304e-01
9.839000e-01,1.491542e-01,1.489820e-01,1.702947e-01,1.700980e-01
9.840000e-01,1.488325e-01,1.486602e-01,1.698612e-01,1.696644e-01
9.841000e-01,1.485097e-01,1.483374e-01,1.694264e-01,1.692297e-01
9.842000e-01,1.481858e-01,1.480134e-01,1.689905e-01,1.687938e-01
9.843000e-01,1.478608e-01,1.476883e-01,1.685534e-01,1.683567e-01
9.844000e-01,1.475346e-01,1.473621e-01,1.681151e-01,1.679183e-01
9.845000e-01,1.472072e-01,1.470346e-01,1.676755e-01,1.674788e-01
9.846000e-01,1.468787e-01,1.467060e-01,1.672347e-01,1.670380e-01
9.847000e-01,1.465490e-01,1.463763e-01,1.667927e-01,1.665960e-01
9.848000e-01,1.462181e-01,1.460453e-01,1.663494e-01,1.661527e-01
9.849000e-01,1.458859e-01,1.457131e-01,1.659049e-01,1.657082e-01
9.850000e-01,1.455526e-01,1.453796e-01,1.654590e-01,1.652624e-01
9.851000e-01,1.452179e-01,1.450450e-01,1.650119e-01,1.648152e-01
9.852000e-01,1.448821e-01,1.447091e-01,1.645634e-01,1.643668e-01
9.853000e-01,1.445450e-01,1.443719e-01,1.641137e-01,1.639170e-01
9.854000e-01,1.442066e-01,1.440334e-01,1.636625e-01,1.634659e-01
9.855000e-01,1.438669e-01,1.436936e-01,1.632100e-01,1.630134e-01
9.856000e-01,1.435258e-01,1.433525e-01,1.627562e-01,1.625595e-01
9.857000e-01,1.431835e-01,1.430101e-01,1.623009e-01,1.621043e-01
9.858000e-01,1.428398e-01,1.426664e-01,1.618443e-01,1.616476e-01
9.859000e-01,1.424948e-01,1.423213e-01,1.613862e-01,1.611896e-01
9.860000e-01,1.421484e-01,1.419748e-01,1.609267e-01,1.607301e-01
9.861000e-01,1.418006e-01,1.416270e-01,1.604657e-01,1.602691e-01
9.862000e-01,1.414514e-01,1.412777e-01,1.600033e-01,1.598067e-01
9.863000e-01,1.411008e-01,1.409270e-01,1.595393e-01,1.593427e-01
9.864000e-01,1.407487e-01,1.405749e-01,1.590739e-01,1.588773e-01
9.865000e-01,1.403952e-01,1.402213e-01,1.586069e-01,1.584104e-01
9.866000e-01,1.400402e-01,1.398662e-01,1.581384e-01,1.579419e-01
9.867000e-01,1.396837e-01,1.395097e-01,1.576684e-01,1.574718e-01
9.868000e-01,1.393257e-01,1.391516e-01,1.571967e-01,1.570001e-01
9.869000e-01,1.389662e-01,1.387921e-01,1.567235e-01,1.565269e-01
9.870000e-01,1.386052e-01,1.384309e-01,1.562486e-01,1.560520e-01
9.871000e-01,1.382425e-01,1.380682e-01,1.557721e-01,1.555755e-01
9.872000e-01,1.378783e-01,1.377039e-01,1.552939e-01,1.550974e-01
9.873000e-01,1.375125e-01,1.373380e-01,1.548140e-01,1.546175e-01
9.874000e-01,1.371450e-01,1.369705e-01,1.543325e-01,1.541359e-01
9.875000e-01,1.367759e-01,1.366013e-01,1.538492e-01,1.536526e-01
9.876000e-01,1.364052e-01,1.362305e-01,1.533641e-01,1.531676e-01
9.877000e-01,1.360327e-01,1.358580e-01,1.528773e-01,1.526808e-01
9.878000e-01,1.356585e-01,1.354837e-01,1.523887e-01,1.521922e-01
9.879000e-01,1.352826e-01,1.351077e-01,1.518982e-01,1.517018e-01
9.880000e-01,1.349049e-01,1.347300e-01,1.514060e-01,1.512095e-01
9.881000e-01,1.345254e-01,1.343504e-01,1.509118e-01,1.507153e-01
9.882000e-01,1.341441e-01,1.339691e-01,1.504157e-01,1.502193e-01
9.883000e-01,1.337610e-01,1.335859e-01,1.499178e-01,1.497213e-01
9.884000e-01,1.333760e-01,1.332008e-01,1.494178e-01,1.492214e-01
9.885000e-01,1.329892e-01,1.328139e-01,1.489159e-01,1.487195e-01
9.886000e-01,1.326004e-01,1.324250e-01,1.484120e-01,1.482156e-01
9.887000e-01,1.322096e-01,1.320342e-01,1.479061e-01,1.477097e-01
9.888000e-01,1.318169e-01,1.316414e-01,1.473981e-01,1.472017e-01
9.889000e-01,1.314222e-01,1.312466e-01,1.468880e-01,1.466916e-01
9.890000e-01,1.310255e-01,1.308498e-01,1.463757e-01,1.461793e-01
9.891000e-01,1.306267e-01,1.304509e-01,1.458613e-01,1.456650e-01
9.892000e-01,1.302258e-01,1.300500e-01,1.453448e-01,1.451484e-01
9.893000e-01,1.298228e-01,1.296469e-01,1.448259e-01,1.446296e-01
9.894000e-01,1.294176e-01,1.292416e-01,1.443049e-01,1.441085e-01
9.895000e-01,1.290102e-01,1.288342e-01,1.437815e-01,1.435852e-01
9.896000e-01,1.286006e-01,1.284245e-01,1.432558e-01,1.430595e-01
9.897000e-01,1.281888e-01,1.280126e-01,1.427278e-01,1.425315e-01
9.898000e-01,1.277746e-01,1.275983e-01,1.421973e-01,1.420010e-01
9.899000e-01,1.273581e-01,1.271818e-01,1.416644e-01,1.414681e-01
9.900000e-01,1.269392e-01,1.267628e-01,1.411290e-01,1.409328e-01
9.901000e-01,1.265180e-01,1.263415e-01,1.405911e-01,1.403949e-01
9.902000e-01,1.260942e-01,1.259176e-01,1.400507e-01,1.398544e-01
9.903000e-01,1.256680e-01,1.254913e-01,1.395076e-01,1.393113e-01
9.904000e-01,1.252393e-01,1.250625e-01,1.389619e-01,1.387656e-01
9.905000e-01,1.248079e-01,1.246311e-01,1.384134e-01,1.382172e-01
9.906000e-01,1.243739e-01,1.241970e-01,1.378622e-01,1.376660e-01
9.907000e-01,1.239373e-01,1.237603e-01,1.373083e-01,1.371120e-01
9.908000e-01,1.234979e-01,1.233209e-01,1.367514e-01,1.365552e-01
9.909000e-01,1.230558e-01,1.228787e-01,1.361917e-01,1.359955e-01
9.910000e-01,1.226109e-01,1.224336e-01,1.356291e-01,1.354329e-01
9.911000e-01,1.221630e-01,1.219857e-01,1.350634e-01,1.348672e-01
9.912000e-01,1.217123e-01,1.215349e-01,1.344947e-01,1.342985e-01
9.913000e-01,1.212586e-01,1.210811e-01,1.339229e-01,1.337267e-01
9.914000e-01,1.208018e-01,1.206242e-01,1.333478e-01,1.331517e-01
9.915000e-01,1.203419e-01,1.201643e-01,1.327696e-01,1.325735e-01
9.916000e-01,1.198789e-01,1.197012e-01,1.321881e-01,1.319919e-01
9.917000e-01,1.194127e-01,1.192349e-01,1.316031e-01,1.314070e-01
9.918000e-01,1.189432e-01,1.187652e-01,1.310148e-01,1.308187e-01
9.919000e-01,1.184703e-01,1.182923e-01,1.304230e-01,1.302269e-01
9.920000e-01,1.179940e-01,1.178159e-01,1.298276e-01,1.296315e-01
9.921000e-01,1.175142e-01,1.173360e-01,1.292285e-01,1.290324e-01
9.922000e-01,1.170309e-01,1.168526e-01,1.286257e-01,1.284296e-01
9.923000e-01,1.165439e-01,1.163655e-01,1.280191e-01,1.278231e-01
9.924000e-01,1.160532e-01,1.158747e-01,1.274086e-01,1.272126e-01
9.925000e-01,1.155586e-01,1.153801e-01,1.267942e-01,1.265982e-01
9.926000e-01,1.150602e-01,1.148816e-01,1.261757e-01,1.259797e-01
9.927000e-01,1.145579e-01,1.143792e-01,1.255531e-01,1.253570e-01
9.928000e-01,1.140514e-01,1.138726e-01,1.249262e-01,1.247302e-01
9.929000e-01,1.135408e-01,1.133619e-01,1.242949e-01,1.240989e-01
9.930000e-01,1.130260e-01,1.128470e-01,1.236592e-01,1.234633e-01
9.931000e-01,1.125067e-01,1.123277e-01,1.230190e-01,1.228230e-01
9.932000e-01,1.119831e-01,1.118039e-01,1.223741e-01,1.221782e-01
9.933000e-01,1.114548e-01,1.112755e-01,1.217244e-01,1.215285e-01
9.934000e-01,1.109218e-01,1.107425e-01,1.210699e-01,1.208739e-01
9.935000e-01,1.103841e-01,1.102046e-01,1.204103e-01,1.202144e-01
9.936000e-01,1.098414e-01,1.096618e-01,1.197456e-01,1.195497e-01
9.937000e-01,1.092936e-01,1.091140e-01,1.190755e-01,1.188797e-01
9.938000e-01,1.087407e-01,1.085609e-01,1.184001e-01,1.182042e-01
9.939000e-01,1.081824e-01,1.080025e-01,1.177191e-01,1.175232e-01
9.940000e-01,1.076186e-01,1.074386e-01,1.170324e-01,1.168365e-01
9.941000e-01,1.070491e-01,1.068691e-01,1.163397e-01,1.161439e-01
9.942000e-01,1.064739e-01,1.062937e-01,1.156411e-01,1.154452e-01
9.943000e-01,1.058927e-01,1.057124e-01,1.149362e-01,1.147404e-01
9.944000e-01,1.053053e-01,1.051249e-01,1.142249e-01,1.140291e-01
9.945000e-01,1.047116e-01,1.045311e-01,1.135070e-01,1.133112e-01
9.946000e-01,1.041114e-01,1.039308e-01,1.127822e-01,1.125865e-01
9.947000e-01,1.035044e-01,1.033237e-01,1.120505e-01,1.118547e-01
9.948000e-01,1.028905e-01,1.027097e-01,1.113115e-01,1.111158e-01
9.949000e-01,1.022694e-01,1.020885e-01,1.105651e-01,1.103693e-01
9.950000e-01,1.016409e-01,1.014599e-01,1.098109e-01,1.096151e-01
9.951000e-01,1.010048e-01,1.008236e-01,1.090487e-01,1.088530e-01
9.952000e-01,1.003606e-01,1.001794e-01,1.082783e-01,1.080825e-01
9.953000e-01,9.970832e-02,9.952693e-02,1.074993e-01,1.073035e-01
