alpha,upper1,lower1,upper2,lower2
3.800000e-01,7.360988e-01,7.355949e-01,1.357950e+00,1.357020e+00
3.850000e-01,7.325419e-01,7.320310e-01,1.349456e+00,1.348515e+00
3.900000e-01,7.289812e-01,7.284633e-01,1.340959e+00,1.340006e+00
3.950000e-01,7.254166e-01,7.248918e-01,1.332460e+00,1.331495e+00
4.000000e-01,7.218481e-01,7.213162e-01,1.323957e+00,1.322981e+00
4.050000e-01,7.182755e-01,7.177366e-01,1.315451e+00,1.314464e+00
4.100000e-01,7.146988e-01,7.141529e-01,1.306942e+00,1.305943e+00
4.150000e-01,7.111179e-01,7.105649e-01,1.298429e+00,1.297419e+00
4.200000e-01,7.075326e-01,7.069725e-01,1.289913e+00,1.288892e+00
4.250000e-01,7.039428e-01,7.033757e-01,1.281393e+00,1.280361e+00
4.300000e-01,7.003486e-01,6.997742e-01,1.272870e+00,1.271826e+00
4.350000e-01,6.967496e-01,6.961682e-01,1.264343e+00,1.263287e+00
4.400000e-01,6.931459e-01,6.925573e-01,1.255812e+00,1.254745e+00
4.450000e-01,6.895373e-01,6.889415e-01,1.247277e+00,1.246199e+00
4.500000e-01,6.859237e-01,6.853208e-01,1.238737e+00,1.237648e+00
4.550000e-01,6.823050e-01,6.816948e-01,1.230193e+00,1.229093e+00
4.600000e-01,6.786810e-01,6.780637e-01,1.221645e+00,1.220534e+00
4.650000e-01,6.750517e-01,6.744271e-01,1.213092e+00,1.211970e+00
4.700000e-01,6.714168e-01,6.707850e-01,1.204535e+00,1.203401e+00
4.750000e-01,6.677764e-01,6.671372e-01,1.195973e+00,1.194828e+00
4.800000e-01,6.641301e-01,6.634837e-01,1.187405e+00,1.186249e+00
4.850000e-01,6.604779e-01,6.598242e-01,1.178833e+00,1.177665e+00
4.900000e-01,6.568197e-01,6.561587e-01,1.170255e+00,1.169076e+00
4.950000e-01,6.531553e-01,6.524869e-01,1.161671e+00,1.160482e+00
5.000000e-01,6.494845e-01,6.488088e-01,1.153082e+00,1.151882e+00
5.050000e-01,6.458072e-01,6.451241e-01,1.144487e+00,1.143276e+00
5.100000e-01,6.421232e-01,6.414327e-01,1.135886e+00,1.134664e+00
5.150000e-01,6.384324e-01,6.377344e-01,1.127279e+00,1.126046e+00
5.200000e-01,6.347346e-01,6.340291e-01,1.118665e+00,1.117421e+00
5.250000e-01,6.310295e-01,6.303166e-01,1.110045e+00,1.108790e+00
5.300000e-01,6.273171e-01,6.265967e-01,1.101418e+00,1.100152e+00
5.350000e-01,6.235972e-01,6.228692e-01,1.092783e+00,1.091507e+00
5.400000e-01,6.198694e-01,6.191340e-01,1.084142e+00,1.082855e+00
5.450000e-01,6.161338e-01,6.153907e-01,1.075494e+00,1.074196e+00
5.500000e-01,6.123899e-01,6.116393e-01,1.066837e+00,1.065529e+00
5.550000e-01,6.086377e-01,6.078794e-01,1.058173e+00,1.056854e+00
5.600000e-01,6.048769e-01,6.041110e-01,1.049501e+00,1.048171e+00
5.650000e-01,6.011073e-01,6.003337e-01,1.040820e+00,1.039480e+00
5.700000e-01,5.973286e-01,5.965473e-01,1.032130e+00,1.030780e+00
5.750000e-01,5.935407e-01,5.927517e-01,1.023432e+00,1.022071e+00
5.800000e-01,5.897432e-01,5.889464e-01,1.014725e+00,1.013353e+00
5.850000e-01,5.859359e-01,5.851313e-01,1.006008e+00,1.004626e+00
5.900000e-01,5.821185e-01,5.813062e-01,9.972810e-01,9.958888e-01
5.950000e-01,5.782909e-01,5.774707e-01,9.885443e-01,9.871418e-01
6.000000e-01,5.744526e-01,5.736245e-01,9.797972e-01,9.783844e-01
6.050000e-01,5.706034e-01,5.697674e-01,9.710395e-01,9.696163e-01
6.100000e-01,5.667430e-01,5.658991e-01,9.622707e-01,9.608373e-01
6.150000e-01,5.628710e-01,5.620192e-01,9.534905e-01,9.520469e-01
6.200000e-01,5.589872e-01,5.581274e-01,9.446986e-01,9.432449e-01
6.250000e-01,5.550912e-01,5.542233e-01,9.358946e-01,9.344308e-01
6.300000e-01,5.511827e-01,5.503067e-01,9.270781e-01,9.256042e-01
6.350000e-01,5.472612e-01,5.463772e-01,9.182488e-01,9.167648e-01
6.400000e-01,5.433265e-01,5.424343e-01,9.094061e-01,9.079121e-01
6.450000e-01,5.393781e-01,5.384777e-01,9.005496e-01,8.990458e-01
6.500000e-01,5.354156e-01,5.345070e-01,8.916790e-01,8.901653e-01
6.550000e-01,5.314386e-01,5.305218e-01,8.827937e-01,8.812701e-01
6.600000e-01,5.274466e-01,5.265215e-01,8.738933e-01,8.723599e-01
6.650000e-01,5.234393e-01,5.225058e-01,8.649772e-01,8.634340e-01
6.700000e-01,5.194160e-01,5.184742e-01,8.560449e-01,8.544920e-01
6.750000e-01,5.153764e-01,5.144261e-01,8.470959e-01,8.455334e-01
6.800000e-01,5.113199e-01,5.103611e-01,8.381296e-01,8.365575e-01
6.850000e-01,5.072459e-01,5.062786e-01,8.291454e-01,8.275637e-01
6.900000e-01,5.031539e-01,5.021781e-01,8.201427e-01,8.185515e-01
6.950000e-01,4.990433e-01,4.980589e-01,8.111208e-01,8.095202e-01
7.000000e-01,4.949135e-01,4.939204e-01,8.020791e-01,8.004690e-01
7.050000e-01,4.907638e-01,4.897621e-01,7.930168e-01,7.913974e-01
7.100000e-01,4.865937e-01,4.855831e-01,7.839332e-01,7.823045e-01
7.150000e-01,4.824022e-01,4.813829e-01,7.748275e-01,7.731896e-01
7.200000e-01,4.781888e-01,4.771606e-01,7.656990e-01,7.640519e-01
7.250000e-01,4.739527e-01,4.729155e-01,7.565467e-01,7.548904e-01
7.300000e-01,4.696930e-01,4.686468e-01,7.473698e-01,7.457044e-01
7.350000e-01,4.654088e-01,4.643536e-01,7.381672e-01,7.364929e-01
7.400000e-01,4.610994e-01,4.600351e-01,7.289382e-01,7.272549e-01
7.450000e-01,4.567636e-01,4.556902e-01,7.196815e-01,7.179894e-01
7.500000e-01,4.524007e-01,4.513179e-01,7.103961e-01,7.086952e-01
7.550000e-01,4.480094e-01,4.469173e-01,7.010809e-01,6.993712e-01
7.600000e-01,4.435887e-01,4.424872e-01,6.917346e-01,6.900163e-01
7.650000e-01,4.391374e-01,4.380265e-01,6.823560e-01,6.806291e-01
7.700000e-01,4.346543e-01,4.335338e-01,6.729437e-01,6.712082e-01
7.750000e-01,4.301380e-01,4.290080e-01,6.634962e-01,6.617523e-01
7.800000e-01,4.255872e-01,4.244475e-01,6.540121e-01,6.522599e-01
7.850000e-01,4.210005e-01,4.198509e-01,6.444898e-01,6.427292e-01
7.900000e-01,4.163761e-01,4.152167e-01,6.349274e-01,6.331587e-01
7.950000e-01,4.117126e-01,4.105432e-01,6.253233e-01,6.235464e-01
8.000000e-01,4.070081e-01,4.058286e-01,6.156755e-01,6.138906e-01
8.050000e-01,4.022606e-01,4.010710e-01,6.059819e-01,6.041890e-01
8.100000e-01,3.974683e-01,3.962684e-01,5.962404e-01,5.944396e-01
8.150000e-01,3.926288e-01,3.914185e-01,5.864485e-01,5.846399e-01
8.200000e-01,3.877400e-01,3.865192e-01,5.766038e-01,5.747875e-01
8.250000e-01,3.827993e-01,3.815679e-01,5.667035e-01,5.648797e-01
8.300000e-01,3.778040e-01,3.765618e-01,5.567447e-01,5.549134e-01
8.350000e-01,3.727512e-01,3.714982e-01,5.467244e-01,5.448857e-01
8.400000e-01,3.676379e-01,3.663739e-01,5.366391e-01,5.347931e-01
8.450000e-01,3.624605e-01,3.611854e-01,5.264851e-01,5.246321e-01
8.500000e-01,3.572155e-01,3.559291e-01,5.162586e-01,5.143985e-01
8.550000e-01,3.518989e-01,3.506010e-01,5.059552e-01,5.040882e-01
8.600000e-01,3.465063e-01,3.451967e-01,4.955702e-01,4.936964e-01
8.650000e-01,3.410328e-01,3.397115e-01,4.850985e-01,4.832180e-01
8.700000e-01,3.354734e-01,3.341400e-01,4.745344e-01,4.726474e-01
8.750000e-01,3.298221e-01,3.284766e-01,4.638717e-01,4.619784e-01
8.800000e-01,3.240726e-01,3.227147e-01,4.531037e-01,4.512042e-01
8.850000e-01,3.182179e-01,3.168474e-01,4.422227e-01,4.403171e-01
8.900000e-01,3.122500e-01,3.108666e-01,4.312204e-01,4.293089e-01
8.950000e-01,3.061601e-01,3.047636e-01,4.200872e-01,4.181700e-01
9.000000e-01,2.999382e-01,2.985283e-01,4.088126e-01,4.068898e-01
9.050000e-01,2.935732e-01,2.921495e-01,3.973846e-01,3.954565e-01
9.100000e-01,2.870521e-01,2.856144e-01,3.857896e-01,3.838564e-01
9.150000e-01,2.803603e-01,2.789083e-01,3.740121e-01,3.720740e-01
9.200000e-01,2.734809e-01,2.720141e-01,3.620340e-01,3.600913e-01
9.250000e-01,2.663940e-01,2.649121e-01,3.498346e-01,3.478874e-01
9.300000e-01,2.590766e-01,2.575790e-01,3.373891e-01,3.354378e-01
9.350000e-01,2.515010e-01,2.499873e-01,3.246687e-01,3.227135e-01
9.400000e-01,2.436340e-01,2.421036e-01,3.116382e-01,3.096795e-01
9.450000e-01,2.354352e-01,2.338874e-01,2.982550e-01,2.962931e-01
9.500000e-01,2.268542e-01,2.252883e-01,2.844662e-01,2.825015e-01
9.550000e-01,2.178273e-01,2.162425e-01,2.702047e-01,2.682377e-01
9.600000e-01,2.082717e-01,2.066670e-01,2.553837e-01,2.534148e-01
9.650000e-01,1.980766e-01,1.964509e-01,2.398866e-01,2.379165e-01
9.700000e-01,1.870879e-01,1.854397e-01,2.235518e-01,2.215812e-01
9.750000e-01,1.750800e-01,1.734075e-01,2.061427e-01,2.041722e-01
9.800000e-01,1.616993e-01,1.600001e-01,1.872883e-01,1.853190e-01
9.801000e-01,1.614141e-01,1.597144e-01,1.868928e-01,1.849235e-01
9.802000e-01,1.611282e-01,1.594279e-01,1.864964e-01,1.845272e-01
9.803000e-01,1.608415e-01,1.591406e-01,1.860993e-01,1.841301e-01
9.804000e-01,1.605539e-01,1.588525e-01,1.857012e-01,1.837321e-01
9.805000e-01,1.602656e-01,1.585637e-01,1.853024e-01,1.833332e-01
9.806000e-01,1.599765e-01,1.582740e-01,1.849026e-01,1.829336e-01
9.807000e-01,1.596865e-01,1.579834e-01,1.845021e-01,1.825330e-01
9.808000e-01,1.593958e-01,1.576921e-01,1.841006e-01,1.821316e-01
9.809000e-01,1.591042e-01,1.573999e-01,1.836983e-01,1.817294e-01
9.810000e-01,1.588117e-01,1.571069e-01,1.832951e-01,1.813262e-01
9.811000e-01,1.585185e-01,1.568131e-01,1.828911e-01,1.809222e-01
9.812000e-01,1.582243e-01,1.565183e-01,1.824861e-01,1.805172e-01
9.813000e-01,1.579293e-01,1.562228e-01,1.820802e-01,1.801114e-01
9.814000e-01,1.576335e-01,1.559263e-01,1.816734e-01,1.797047e-01
9.815000e-01,1.573368e-01,1.556290e-01,1.812657e-01,1.792970e-01
9.816000e-01,1.570391e-01,1.553308e-01,1.808571e-01,1.788884e-01
9.817000e-01,1.567406e-01,1.550318e-01,1.804476e-01,1.784789e-01
9.818000e-01,1.564413e-01,1.547318e-01,1.800371e-01,1.780685e-01
9.819000e-01,1.561410e-01,1.544309e-01,1.796256e-01,1.776571e-01
9.820000e-01,1.558397e-01,1.541291e-01,1.792132e-01,1.772447e-01
9.821000e-01,1.555376e-01,1.538264e-01,1.787998e-01,1.768314e-01
9.822000e-01,1.552346e-01,1.535227e-01,1.783855e-01,1.764171e-01
9.823000e-01,1.549306e-01,1.532181e-01,1.779701e-01,1.760018e-01
9.824000e-01,1.546256e-01,1.529126e-01,1.775538e-01,1.755855e-01
9.825000e-01,1.543197e-01,1.526061e-01,1.771365e-01,1.751682e-01
9.826000e-01,1.540129e-01,1.522986e-01,1.767181e-01,1.747499e-01
9.827000e-01,1.537050e-01,1.519902e-01,1.762987e-01,1.743306e-01
9.828000e-01,1.533962e-01,1.516808e-01,1.758783e-01,1.739102e-01
9.829000e-01,1.530864e-01,1.513704e-01,1.754569e-01,1.734888e-01
9.830000e-01,1.527756e-01,1.510589e-01,1.750344e-01,1.730664e-01
9.831000e-01,1.524638e-01,1.507465e-01,1.746109e-01,1.726429e-01
9.832000e-01,1.521509e-01,1.504331e-01,1.741862e-01,1.722183e-01
9.833000e-01,1.518370e-01,1.501186e-01,1.737605e-01,1.717926e-01
9.834000e-01,1.515221e-01,1.498031e-01,1.733337e-01,1.713659e-01
9.835000e-01,1.512062e-01,1.494865e-01,1.729058e-01,1.709380e-01
9.836000e-01,1.508891e-01,1.491688e-01,1.724768e-01,1.705091e-01
9.837000e-01,1.505711e-01,1.488501e-01,1.720467e-01,1.700790e-01
9.838000e-01,1.502519e-01,1.485303e-01,1.716154e-01,1.696478e-01
9.839000e-01,1.499316e-01,1.482094e-01,1.711829e-01,1.692154e-01
9.840000e-01,1.496102e-01,1.478875e-01,1.707494e-01,1.687819e-01
9.841000e-01,1.492877e-01,1.475643e-01,1.703146e-01,1.683472e-01
9.842000e-01,1.489641e-01,1.472401e-01,1.698787e-01,1.679113e-01
9.843000e-01,1.486394e-01,1.469147e-01,1.694415e-01,1.674742e-01
9.844000e-01,1.483135e-01,1.465882e-01,1.690032e-01,1.670359e-01
9.845000e-01,1.479864e-01,1.462605e-01,1.685636e-01,1.665964e-01
9.846000e-01,1.476582e-01,1.459316e-01,1.681228e-01,1.661557e-01
9.847000e-01,1.473287e-01,1.456015e-01,1.676808e-01,1.657137e-01
9.848000e-01,1.469981e-01,1.452703e-01,1.672375e-01,1.652704e-01
9.849000e-01,1.466663e-01,1.449378e-01,1.667929e-01,1.648259e-01
9.850000e-01,1.463332e-01,1.446041e-01,1.663470e-01,1.643801e-01
9.851000e-01,1.459989e-01,1.442691e-01,1.658999e-01,1.639330e-01
9.852000e-01,1.456633e-01,1.439329e-01,1.654514e-01,1.634846e-01
9.853000e-01,1.453265e-01,1.435955e-01,1.650016e-01,1.630349e-01
9.854000e-01,1.449884e-01,1.432567e-01,1.645505e-01,1.625838e-01
9.855000e-01,1.446490e-01,1.429167e-01,1.640979e-01,1.621314e-01
9.856000e-01,1.443083e-01,1.425753e-01,1.636441e-01,1.616775e-01
9.857000e-01,1.439663e-01,1.422326e-01,1.631888e-01,1.612223e-01
9.858000e-01,1.436229e-01,1.418886e-01,1.627321e-01,1.607657e-01
9.859000e-01,1.432782e-01,1.415432e-01,1.622740e-01,1.603077e-01
9.860000e-01,1.429321e-01,1.411964e-01,1.618145e-01,1.598482e-01
9.861000e-01,1.425846e-01,1.408483e-01,1.613535e-01,1.593873e-01
9.862000e-01,1.422357e-01,1.404987e-01,1.608910e-01,1.589249e-01
9.863000e-01,1.418854e-01,1.401477e-01,1.604271e-01,1.584610e-01
9.864000e-01,1.415336e-01,1.397953e-01,1.599616e-01,1.579956e-01
9.865000e-01,1.411804e-01,1.394414e-01,1.594946e-01,1.575287e-01
9.866000e-01,1.408257e-01,1.390861e-01,1.590261e-01,1.570603e-01
9.867000e-01,1.404696e-01,1.387292e-01,1.585560e-01,1.565902e-01
9.868000e-01,1.401119e-01,1.383709e-01,1.580843e-01,1.561186e-01
9.869000e-01,1.397527e-01,1.380110e-01,1.576110e-01,1.556454e-01
9.870000e-01,1.393920e-01,1.376496e-01,1.571361e-01,1.551706e-01
9.871000e-01,1.390296e-01,1.372866e-01,1.566596e-01,1.546941e-01
9.872000e-01,1.386658e-01,1.369220e-01,1.561814e-01,1.542160e-01
9.873000e-01,1.383002e-01,1.365558e-01,1.557015e-01,1.537362e-01
9.874000e-01,1.379331e-01,1.361879e-01,1.552199e-01,1.532547e-01
9.875000e-01,1.375643e-01,1.358185e-01,1.547366e-01,1.527714e-01
9.876000e-01,1.371939e-01,1.354473e-01,1.542515e-01,1.522864e-01
9.877000e-01,1.368217e-01,1.350745e-01,1.537647e-01,1.517997e-01
9.878000e-01,1.364479e-01,1.346999e-01,1.532760e-01,1.513111e-01
9.879000e-01,1.360723e-01,1.343236e-01,1.527856e-01,1.508207e-01
9.880000e-01,1.356949e-01,1.339455e-01,1.522932e-01,1.503285e-01
9.881000e-01,1.353158e-01,1.335657e-01,1.517991e-01,1.498344e-01
9.882000e-01,1.349349e-01,1.331840e-01,1.513030e-01,1.493384e-01
9.883000e-01,1.345521e-01,1.328005e-01,1.508050e-01,1.488405e-01
9.884000e-01,1.341674e-01,1.324151e-01,1.503050e-01,1.483406e-01
9.885000e-01,1.337809e-01,1.320279e-01,1.498031e-01,1.478388e-01
9.886000e-01,1.333924e-01,1.316387e-01,1.492992e-01,1.473349e-01
9.887000e-01,1.330020e-01,1.312475e-01,1.487932e-01,1.468290e-01
9.888000e-01,1.326097e-01,1.308544e-01,1.482851e-01,1.463211e-01
9.889000e-01,1.322153e-01,1.304593e-01,1.477750e-01,1.458110e-01
9.890000e-01,1.318189e-01,1.300622e-01,1.472627e-01,1.452988e-01
9.891000e-01,1.314205e-01,1.296630e-01,1.467483e-01,1.447845e-01
9.892000e-01,1.310199e-01,1.292617e-01,1.462317e-01,1.442680e-01
9.893000e-01,1.306172e-01,1.288583e-01,1.457129e-01,1.437493e-01
9.894000e-01,1.302124e-01,1.284527e-01,1.451918e-01,1.432282e-01
9.895000e-01,1.298054e-01,1.280449e-01,1.446684e-01,1.427050e-01
9.896000e-01,1.293962e-01,1.276349e-01,1.441427e-01,1.421793e-01
9.897000e-01,1.289847e-01,1.272226e-01,1.436146e-01,1.416513e-01
9.898000e-01,1.285709e-01,1.268081e-01,1.430841e-01,1.411210e-01
9.899000e-01,1.281547e-01,1.263912e-01,1.425512e-01,1.405881e-01
9.900000e-01,1.277362e-01,1.259719e-01,1.420158e-01,1.400528e-01
9.901000e-01,1.273153e-01,1.255502e-01,1.414778e-01,1.395150e-01
9.902000e-01,1.268920e-01,1.251260e-01,1.409373e-01,1.389746e-01
9.903000e-01,1.264661e-01,1.246994e-01,1.403942e-01,1.384315e-01
9.904000e-01,1.260377e-01,1.242702e-01,1.398484e-01,1.378859e-01
9.905000e-01,1.256068e-01,1.238384e-01,1.393000e-01,1.373375e-01
9.906000e-01,1.251732e-01,1.234040e-01,1.387488e-01,1.367864e-01
9.907000e-01,1.247369e-01,1.229670e-01,1.381948e-01,1.362325e-01
9.908000e-01,1.242979e-01,1.225272e-01,1.376379e-01,1.356757e-01
9.909000e-01,1.238562e-01,1.220846e-01,1.370782e-01,1.351161e-01
9.910000e-01,1.234116e-01,1.216392e-01,1.365155e-01,1.345535e-01
9.911000e-01,1.229642e-01,1.211910e-01,1.359498e-01,1.339879e-01
9.912000e-01,1.225138e-01,1.207398e-01,1.353810e-01,1.334193e-01
9.913000e-01,1.220605e-01,1.202856e-01,1.348092e-01,1.328475e-01
9.914000e-01,1.216041e-01,1.198284e-01,1.342341e-01,1.322726e-01
9.915000e-01,1.211446e-01,1.193681e-01,1.336558e-01,1.316944e-01
9.916000e-01,1.206820e-01,1.189046e-01,1.330743e-01,1.311129e-01
9.917000e-01,1.202162e-01,1.184379e-01,1.324893e-01,1.305281e-01
9.918000e-01,1.197471e-01,1.179679e-01,1.319009e-01,1.299398e-01
9.919000e-01,1.192746e-01,1.174946e-01,1.313091e-01,1.293481e-01
9.920000e-01,1.187987e-01,1.170178e-01,1.307136e-01,1.287527e-01
9.921000e-01,1.183193e-01,1.165376e-01,1.301145e-01,1.281538e-01
9.922000e-01,1.178364e-01,1.160538e-01,1.295117e-01,1.275510e-01
9.923000e-01,1.173498e-01,1.155663e-01,1.289051e-01,1.269445e-01
9.924000e-01,1.168595e-01,1.150751e-01,1.282946e-01,1.263341e-01
9.925000e-01,1.163654e-01,1.145801e-01,1.276801e-01,1.257198e-01
9.926000e-01,1.158675e-01,1.140813e-01,1.270616e-01,1.251014e-01
9.927000e-01,1.153655e-01,1.135784e-01,1.264389e-01,1.244788e-01
9.928000e-01,1.148595e-01,1.130715e-01,1.258120e-01,1.238520e-01
9.929000e-01,1.143494e-01,1.125604e-01,1.251807e-01,1.232208e-01
9.930000e-01,1.138349e-01,1.120450e-01,1.245450e-01,1.225852e-01
9.931000e-01,1.133162e-01,1.115253e-01,1.239047e-01,1.219451e-01
9.932000e-01,1.127929e-01,1.110011e-01,1.232598e-01,1.213003e-01
9.933000e-01,1.122651e-01,1.104723e-01,1.226101e-01,1.206507e-01
9.934000e-01,1.117326e-01,1.099389e-01,1.219555e-01,1.199962e-01
9.935000e-01,1.111953e-01,1.094006e-01,1.212959e-01,1.193367e-01
9.936000e-01,1.106531e-01,1.088574e-01,1.206311e-01,1.186720e-01
9.937000e-01,1.101058e-01,1.083091e-01,1.199611e-01,1.180021e-01
9.938000e-01,1.095533e-01,1.077556e-01,1.192856e-01,1.173268e-01
9.939000e-01,1.089955e-01,1.071968e-01,1.186045e-01,1.166458e-01
9.940000e-01,1.084322e-01,1.066325e-01,1.179178e-01,1.159592e-01
9.941000e-01,1.078632e-01,1.060625e-01,1.172251e-01,1.152667e-01
9.942000e-01,1.072885e-01,1.054867e-01,1.165264e-01,1.145681e-01
9.943000e-01,1.067078e-01,1.049050e-01,1.158215e-01,1.138633e-01
9.944000e-01,1.061209e-01,1.043170e-01,1.151102e-01,1.131521e-01
9.945000e-01,1.055277e-01,1.037228e-01,1.143922e-01,1.124342e-01
9.946000e-01,1.049280e-01,1.031220e-01,1.136675e-01,1.117096e-01
9.947000e-01,1.043215e-01,1.025145e-01,1.129357e-01,1.109780e-01
9.948000e-01,1.037082e-01,1.019000e-01,1.121967e-01,1.102391e-01
9.949000e-01,1.030876e-01,1.012783e-01,1.114503e-01,1.094927e-01
9.950000e-01,1.024596e-01,1.006492e-01,1.106960e-01,1.087386e-01
9.951000e-01,1.018240e-01,1.000124e-01,1.099338e-01,1.079765e-01
9.952000e-01,1.011804e-01,9.936772e-02,1.091634e-01,1.072062e-01
