alpha,upper1,lower1,upper2,lower2
2.350000e-01,8.695709e-01,8.065728e-01,1.663586e+00,1.542901e+00
2.400000e-01,8.667769e-01,8.024443e-01,1.656375e+00,1.533272e+00
2.450000e-01,8.639828e-01,7.983137e-01,1.649164e+00,1.523645e+00
2.500000e-01,8.611886e-01,7.941809e-01,1.641952e+00,1.514020e+00
2.550000e-01,8.583940e-01,7.900460e-01,1.634738e+00,1.504397e+00
2.600000e-01,8.555993e-01,7.859089e-01,1.627523e+00,1.494777e+00
2.650000e-01,8.528043e-01,7.817694e-01,1.620308e+00,1.485158e+00
2.700000e-01,8.500090e-01,7.776277e-01,1.613090e+00,1.475541e+00
2.750000e-01,8.472133e-01,7.734835e-01,1.605872e+00,1.465926e+00
2.800000e-01,8.444174e-01,7.693370e-01,1.598652e+00,1.456313e+00
2.850000e-01,8.416211e-01,7.651879e-01,1.591431e+00,1.446702e+00
2.900000e-01,8.388244e-01,7.610363e-01,1.584209e+00,1.437093e+00
2.950000e-01,8.360273e-01,7.568820e-01,1.576984e+00,1.427485e+00
3.000000e-01,8.332298e-01,7.527251e-01,1.569759e+00,1.417880e+00
3.050000e-01,8.304318e-01,7.485654e-01,1.562531e+00,1.408276e+00
3.100000e-01,8.276333e-01,7.444030e-01,1.555302e+00,1.398674e+00
3.150000e-01,8.248343e-01,7.402377e-01,1.548072e+00,1.389074e+00
3.200000e-01,8.220348e-01,7.360694e-01,1.540839e+00,1.379476e+00
3.250000e-01,8.192347e-01,7.318982e-01,1.533605e+00,1.369879e+00
3.300000e-01,8.164340e-01,7.277239e-01,1.526368e+00,1.360284e+00
3.350000e-01,8.136327e-01,7.235465e-01,1.519130e+00,1.350691e+00
3.400000e-01,8.108308e-01,7.193659e-01,1.511890e+00,1.341099e+00
3.450000e-01,8.080281e-01,7.151821e-01,1.504647e+00,1.331509e+00
3.500000e-01,8.052247e-01,7.109949e-01,1.497402e+00,1.321920e+00
3.550000e-01,8.024206e-01,7.068042e-01,1.490155e+00,1.312333e+00
3.600000e-01,7.996157e-01,7.026101e-01,1.482906e+00,1.302747e+00
3.650000e-01,7.968100e-01,6.984124e-01,1.475654e+00,1.293163e+00
3.700000e-01,7.940035e-01,6.942111e-01,1.468400e+00,1.283580e+00
3.750000e-01,7.911961e-01,6.900060e-01,1.461144e+00,1.273999e+00
3.800000e-01,7.883877e-01,6.857971e-01,1.453884e+00,1.264419e+00
3.850000e-01,7.855784e-01,6.815842e-01,1.446622e+00,1.254840e+00
3.900000e-01,7.827682e-01,6.773674e-01,1.439358e+00,1.245263e+00
3.950000e-01,7.799569e-01,6.731465e-01,1.432090e+00,1.235686e+00
4.000000e-01,7.771445e-01,6.689215e-01,1.424819e+00,1.226111e+00
4.050000e-01,7.743310e-01,6.646922e-01,1.417546e+00,1.216537e+00
4.100000e-01,7.715164e-01,6.604585e-01,1.410269e+00,1.206964e+00
4.150000e-01,7.687007e-01,6.562203e-01,1.402989e+00,1.197392e+00
4.200000e-01,7.658837e-01,6.519776e-01,1.395706e+00,1.187822e+00
4.250000e-01,7.630654e-01,6.477302e-01,1.388419e+00,1.178252e+00
4.300000e-01,7.602458e-01,6.434780e-01,1.381129e+00,1.168683e+00
4.350000e-01,7.574249e-01,6.392210e-01,1.373836e+00,1.159114e+00
4.400000e-01,7.546026e-01,6.349589e-01,1.366538e+00,1.149547e+00
4.450000e-01,7.517789e-01,6.306918e-01,1.359237e+00,1.139980e+00
4.500000e-01,7.489536e-01,6.264194e-01,1.351932e+00,1.130414e+00
4.550000e-01,7.461269e-01,6.221417e-01,1.344623e+00,1.120848e+00
4.600000e-01,7.432985e-01,6.178585e-01,1.337310e+00,1.111283e+00
4.650000e-01,7.404685e-01,6.135697e-01,1.329993e+00,1.101719e+00
4.700000e-01,7.376369e-01,6.092753e-01,1.322671e+00,1.092154e+00
4.750000e-01,7.348035e-01,6.049749e-01,1.315345e+00,1.082591e+00
4.800000e-01,7.319683e-01,6.006686e-01,1.308015e+00,1.073027e+00
4.850000e-01,7.291313e-01,5.963561e-01,1.300680e+00,1.063464e+00
4.900000e-01,7.262924e-01,5.920374e-01,1.293340e+00,1.053900e+00
4.950000e-01,7.234515e-01,5.877123e-01,1.285994e+00,1.044337e+00
5.000000e-01,7.206086e-01,5.833806e-01,1.278644e+00,1.034774e+00
5.050000e-01,7.177636e-01,5.790421e-01,1.271289e+00,1.025210e+00
5.100000e-01,7.149165e-01,5.746968e-01,1.263929e+00,1.015646e+00
5.150000e-01,7.120672e-01,5.703444e-01,1.256562e+00,1.006082e+00
5.200000e-01,7.092157e-01,5.659849e-01,1.249191e+00,9.965176e-01
5.250000e-01,7.063618e-01,5.616179e-01,1.241813e+00,9.869525e-01
5.300000e-01,7.035056e-01,5.572434e-01,1.234430e+00,9.773869e-01
5.350000e-01,7.006468e-01,5.528611e-01,1.227040e+00,9.678204e-01
5.400000e-01,6.977856e-01,5.484709e-01,1.219645e+00,9.582532e-01
5.450000e-01,6.949218e-01,5.440726e-01,1.212243e+00,9.486850e-01
5.500000e-01,6.920552e-01,5.396659e-01,1.204834e+00,9.391158e-01
5.550000e-01,6.891860e-01,5.352507e-01,1.197418e+00,9.295453e-01
5.600000e-01,6.863139e-01,5.308268e-01,1.189996e+00,9.199736e-01
5.650000e-01,6.834389e-01,5.263939e-01,1.182567e+00,9.104004e-01
5.700000e-01,6.805610e-01,5.219518e-01,1.175130e+00,9.008257e-01
5.750000e-01,6.776800e-01,5.175003e-01,1.167686e+00,8.912492e-01
5.800000e-01,6.747958e-01,5.130391e-01,1.160234e+00,8.816709e-01
5.850000e-01,6.719084e-01,5.085681e-01,1.152774e+00,8.720906e-01
5.900000e-01,6.690177e-01,5.040869e-01,1.145306e+00,8.625081e-01
5.950000e-01,6.661236e-01,4.995952e-01,1.137830e+00,8.529234e-01
6.000000e-01,6.632260e-01,4.950929e-01,1.130345e+00,8.433361e-01
6.050000e-01,6.603248e-01,4.905796e-01,1.122852e+00,8.337462e-01
6.100000e-01,6.574200e-01,4.860550e-01,1.115349e+00,8.241535e-01
6.150000e-01,6.545113e-01,4.815189e-01,1.107838e+00,8.145577e-01
6.200000e-01,6.515988e-01,4.769709e-01,1.100317e+00,8.049588e-01
6.250000e-01,6.486822e-01,4.724107e-01,1.092786e+00,7.953564e-01
6.300000e-01,6.457616e-01,4.678380e-01,1.085245e+00,7.857505e-01
6.350000e-01,6.428368e-01,4.632524e-01,1.077694e+00,7.761406e-01
6.400000e-01,6.399077e-01,4.586536e-01,1.070132e+00,7.665268e-01
6.450000e-01,6.369742e-01,4.540412e-01,1.062560e+00,7.569086e-01
6.500000e-01,6.340361e-01,4.494148e-01,1.054976e+00,7.472859e-01
6.550000e-01,6.310934e-01,4.447741e-01,1.047382e+00,7.376584e-01
6.600000e-01,6.281459e-01,4.401186e-01,1.039775e+00,7.280258e-01
6.650000e-01,6.251936e-01,4.354480e-01,1.032157e+00,7.183880e-01
6.700000e-01,6.222362e-01,4.307616e-01,1.024526e+00,7.087444e-01
6.750000e-01,6.192738e-01,4.260592e-01,1.016882e+00,6.990950e-01
6.800000e-01,6.163060e-01,4.213402e-01,1.009225e+00,6.894393e-01
6.850000e-01,6.133329e-01,4.166041e-01,1.001556e+00,6.797771e-01
6.900000e-01,6.103543e-01,4.118504e-01,9.938718e-01,6.701080e-01
6.950000e-01,6.073700e-01,4.070785e-01,9.861740e-01,6.604316e-01
7.000000e-01,6.043799e-01,4.022880e-01,9.784616e-01,6.507475e-01
7.050000e-01,6.013839e-01,3.974782e-01,9.707343e-01,6.410555e-01
7.100000e-01,5.983819e-01,3.926485e-01,9.629917e-01,6.313550e-01
7.150000e-01,5.953736e-01,3.877982e-01,9.552334e-01,6.216456e-01
7.200000e-01,5.923590e-01,3.829268e-01,9.474588e-01,6.119270e-01
7.250000e-01,5.893380e-01,3.780335e-01,9.396676e-01,6.021985e-01
7.300000e-01,5.863103e-01,3.731175e-01,9.318593e-01,5.924598e-01
7.350000e-01,5.832759e-01,3.681782e-01,9.240334e-01,5.827102e-01
7.400000e-01,5.802346e-01,3.632147e-01,9.161894e-01,5.729493e-01
7.450000e-01,5.771863e-01,3.582262e-01,9.083268e-01,5.631765e-01
7.500000e-01,5.741309e-01,3.532118e-01,9.004451e-01,5.533912e-01
7.550000e-01,5.710681e-01,3.481705e-01,8.925438e-01,5.435928e-01
7.600000e-01,5.679980e-01,3.431015e-01,8.846223e-01,5.337805e-01
7.650000e-01,5.649204e-01,3.380037e-01,8.766800e-01,5.239537e-01
7.700000e-01,5.618351e-01,3.328761e-01,8.687164e-01,5.141116e-01
7.750000e-01,5.587421e-01,3.277174e-01,8.607308e-01,5.042535e-01
7.800000e-01,5.556414e-01,3.225265e-01,8.527228e-01,4.943784e-01
7.850000e-01,5.525328e-01,3.173022e-01,8.446916e-01,4.844856e-01
7.900000e-01,5.494162e-01,3.120432e-01,8.366366e-01,4.745741e-01
7.950000e-01,5.462918e-01,3.067479e-01,8.285573e-01,4.646430e-01
8.000000e-01,5.431594e-01,3.014150e-01,8.204529e-01,4.546910e-01
8.050000e-01,5.400191e-01,2.960429e-01,8.123229e-01,4.447173e-01
8.100000e-01,5.368711e-01,2.906298e-01,8.041665e-01,4.347205e-01
8.150000e-01,5.337153e-01,2.851740e-01,7.959832e-01,4.246993e-01
8.200000e-01,5.305521e-01,2.796736e-01,7.877724e-01,4.146526e-01
8.250000e-01,5.273816e-01,2.741266e-01,7.795333e-01,4.045787e-01
8.300000e-01,5.242042e-01,2.685308e-01,7.712655e-01,3.944762e-01
8.350000e-01,5.210203e-01,2.628838e-01,7.629683e-01,3.843434e-01
8.400000e-01,5.178304e-01,2.571833e-01,7.546413e-01,3.741785e-01
8.450000e-01,5.146353e-01,2.514265e-01,7.462841e-01,3.639796e-01
8.500000e-01,5.114358e-01,2.456106e-01,7.378962e-01,3.537447e-01
8.550000e-01,5.082330e-01,2.397324e-01,7.294775e-01,3.434715e-01
8.600000e-01,5.050281e-01,2.337887e-01,7.210279e-01,3.331577e-01
8.650000e-01,5.018229e-01,2.277757e-01,7.125476e-01,3.228005e-01
8.700000e-01,4.986191e-01,2.216897e-01,7.040367e-01,3.123973e-01
8.750000e-01,4.954194e-01,2.155263e-01,6.954961e-01,3.019449e-01
8.800000e-01,4.922267e-01,2.092807e-01,6.869268e-01,2.914398e-01
8.850000e-01,4.890446e-01,2.029480e-01,6.783303e-01,2.808785e-01
8.900000e-01,4.858777e-01,1.965225e-01,6.697090e-01,2.702569e-01
8.950000e-01,4.827316e-01,1.899979e-01,6.610660e-01,2.595703e-01
9.000000e-01,4.796135e-01,1.833675e-01,6.524054e-01,2.488140e-01
9.050000e-01,4.765320e-01,1.766235e-01,6.437331e-01,2.379823e-01
9.100000e-01,4.734983e-01,1.697574e-01,6.350568e-01,2.270689e-01
9.150000e-01,4.705264e-01,1.627596e-01,6.263866e-01,2.160671e-01
9.200000e-01,4.676345e-01,1.556193e-01,6.177364e-01,2.049688e-01
9.250000e-01,4.648460e-01,1.483242e-01,6.091248e-01,1.937651e-01
9.300000e-01,4.621916e-01,1.408601e-01,6.005770e-01,1.824457e-01
9.350000e-01,4.597122e-01,1.332108e-01,5.921277e-01,1.709988e-01
9.400000e-01,4.574632e-01,1.253573e-01,5.838249e-01,1.594105e-01
9.450000e-01,4.555210e-01,1.172771e-01,5.757368e-01,1.476644e-01
9.500000e-01,4.539937e-01,1.089435e-01,5.679617e-01,1.357409e-01
9.550000e-01,4.530386e-01,1.003242e-01,5.606458e-01,1.236164e-01
9.600000e-01,4.528927e-01,9.137930e-02,5.540130e-01,1.112615e-01
9.650000e-01,4.539295e-01,8.205837e-02,5.484221e-01,9.863915e-02
9.700000e-01,4.567720e-01,7.229627e-02,5.444805e-01,8.570128e-02
9.750000e-01,4.625407e-01,6.200563e-02,5.432956e-01,7.238325e-02
9.800000e-01,4.734766e-01,5.106400e-02,5.471110e-01,5.859439e-02
9.801000e-01,4.737752e-01,5.083742e-02,5.472656e-01,5.831299e-02
9.802000e-01,4.740777e-01,5.061050e-02,5.474242e-01,5.803134e-02
9.803000e-01,4.743842e-01,5.038325e-02,5.475868e-01,5.774946e-02
9.804000e-01,4.746948e-01,5.015567e-02,5.477534e-01,5.746733e-02
9.805000e-01,4.750096e-01,4.992775e-02,5.479241e-01,5.718496e-02
9.806000e-01,4.753285e-01,4.969949e-02,5.480989e-01,5.690234e-02
9.807000e-01,4.756518e-01,4.947089e-02,5.482781e-01,5.661947e-02
9.808000e-01,4.759794e-01,4.924194e-02,5.484615e-01,5.633635e-02
9.809000e-01,4.763114e-01,4.901265e-02,5.486493e-01,5.605298e-02
9.810000e-01,4.766479e-01,4.878302e-02,5.488416e-01,5.576936e-02
9.811000e-01,4.769890e-01,4.855304e-02,5.490383e-01,5.548549e-02
9.812000e-01,4.773347e-01,4.832271e-02,5.492397e-01,5.520137e-02
9.813000e-01,4.776851e-01,4.809202e-02,5.494458e-01,5.491698e-02
9.814000e-01,4.780402e-01,4.786098e-02,5.496566e-01,5.463234e-02
9.815000e-01,4.784003e-01,4.762959e-02,5.498722e-01,5.434744e-02
9.816000e-01,4.787653e-01,4.739784e-02,5.500928e-01,5.406228e-02
9.817000e-01,4.791353e-01,4.716572e-02,5.503183e-01,5.377686e-02
9.818000e-01,4.795104e-01,4.693325e-02,5.505490e-01,5.349118e-02
9.819000e-01,4.798908e-01,4.670041e-02,5.507848e-01,5.320523e-02
9.820000e-01,4.802764e-01,4.646720e-02,5.510258e-01,5.291901e-02
9.821000e-01,4.806674e-01,4.623363e-02,5.512723e-01,5.263252e-02
9.822000e-01,4.810638e-01,4.599969e-02,5.515241e-01,5.234577e-02
9.823000e-01,4.814658e-01,4.576537e-02,5.517815e-01,5.205874e-02
9.824000e-01,4.818735e-01,4.553068e-02,5.520446e-01,5.177144e-02
9.825000e-01,4.822869e-01,4.529561e-02,5.523134e-01,5.148387e-02
9.826000e-01,4.827061e-01,4.506016e-02,5.525880e-01,5.119602e-02
9.827000e-01,4.831314e-01,4.482433e-02,5.528686e-01,5.090789e-02
9.828000e-01,4.835627e-01,4.458811e-02,5.531553e-01,5.061949e-02
9.829000e-01,4.840001e-01,4.435151e-02,5.534481e-01,5.033080e-02
9.830000e-01,4.844439e-01,4.411452e-02,5.537472e-01,5.004183e-02
9.831000e-01,4.848940e-01,4.387714e-02,5.540527e-01,4.975258e-02
9.832000e-01,4.853506e-01,4.363937e-02,5.543647e-01,4.946303e-02
9.833000e-01,4.858139e-01,4.340120e-02,5.546833e-01,4.917321e-02
9.834000e-01,4.862839e-01,4.316263e-02,5.550087e-01,4.888309e-02
9.835000e-01,4.867608e-01,4.292367e-02,5.553410e-01,4.859268e-02
9.836000e-01,4.872447e-01,4.268430e-02,5.556803e-01,4.830197e-02
9.837000e-01,4.877358e-01,4.244452e-02,5.560268e-01,4.801097e-02
9.838000e-01,4.882341e-01,4.220434e-02,5.563806e-01,4.771968e-02
9.839000e-01,4.887398e-01,4.196374e-02,5.567418e-01,4.742808e-02
9.840000e-01,4.892530e-01,4.172274e-02,5.571105e-01,4.713619e-02
9.841000e-01,4.897740e-01,4.148131e-02,5.574870e-01,4.684399e-02
9.842000e-01,4.903028e-01,4.123947e-02,5.578714e-01,4.655149e-02
9.843000e-01,4.908396e-01,4.099721e-02,5.582638e-01,4.625868e-02
9.844000e-01,4.913845e-01,4.075452e-02,5.586644e-01,4.596556e-02
9.845000e-01,4.919378e-01,4.051141e-02,5.590733e-01,4.567214e-02
9.846000e-01,4.924995e-01,4.026787e-02,5.594908e-01,4.537840e-02
9.847000e-01,4.930699e-01,4.002390e-02,5.599170e-01,4.508434e-02
9.848000e-01,4.936491e-01,3.977949e-02,5.603521e-01,4.478997e-02
9.849000e-01,4.942373e-01,3.953464e-02,5.607962e-01,4.449528e-02
9.850000e-01,4.948347e-01,3.928936e-02,5.612496e-01,4.420027e-02
9.851000e-01,4.954415e-01,3.904363e-02,5.617125e-01,4.390494e-02
9.852000e-01,4.960578e-01,3.879745e-02,5.621850e-01,4.360929e-02
9.853000e-01,4.966839e-01,3.855083e-02,5.626673e-01,4.331330e-02
9.854000e-01,4.973200e-01,3.830375e-02,5.631597e-01,4.301699e-02
9.855000e-01,4.979662e-01,3.805622e-02,5.636624e-01,4.272034e-02
9.856000e-01,4.986229e-01,3.780823e-02,5.641756e-01,4.242337e-02
9.857000e-01,4.992902e-01,3.755978e-02,5.646995e-01,4.212605e-02
9.858000e-01,4.999683e-01,3.731086e-02,5.652344e-01,4.182840e-02
9.859000e-01,5.006576e-01,3.706148e-02,5.657805e-01,4.153041e-02
9.860000e-01,5.013581e-01,3.681162e-02,5.663381e-01,4.123208e-02
9.861000e-01,5.020703e-01,3.656129e-02,5.669074e-01,4.093340e-02
9.862000e-01,5.027943e-01,3.631049e-02,5.674887e-01,4.063437e-02
9.863000e-01,5.035304e-01,3.605920e-02,5.680822e-01,4.033500e-02
9.864000e-01,5.042789e-01,3.580743e-02,5.686883e-01,4.003527e-02
9.865000e-01,5.050401e-01,3.555517e-02,5.693073e-01,3.973519e-02
9.866000e-01,5.058142e-01,3.530242e-02,5.699393e-01,3.943475e-02
9.867000e-01,5.066016e-01,3.504918e-02,5.705849e-01,3.913396e-02
9.868000e-01,5.074026e-01,3.479544e-02,5.712441e-01,3.883280e-02
9.869000e-01,5.082175e-01,3.454119e-02,5.719175e-01,3.853127e-02
9.870000e-01,5.090466e-01,3.428644e-02,5.726053e-01,3.822938e-02
9.871000e-01,5.098903e-01,3.403119e-02,5.733080e-01,3.792712e-02
9.872000e-01,5.107489e-01,3.377542e-02,5.740257e-01,3.762449e-02
9.873000e-01,5.116228e-01,3.351913e-02,5.747590e-01,3.732148e-02
9.874000e-01,5.125123e-01,3.326233e-02,5.755082e-01,3.701810e-02
9.875000e-01,5.134179e-01,3.300500e-02,5.762738e-01,3.671433e-02
9.876000e-01,5.143399e-01,3.274714e-02,5.770560e-01,3.641019e-02
9.877000e-01,5.152789e-01,3.248875e-02,5.778554e-01,3.610565e-02
9.878000e-01,5.162351e-01,3.222983e-02,5.786725e-01,3.580073e-02
9.879000e-01,5.172090e-01,3.197037e-02,5.795076e-01,3.549542e-02
9.880000e-01,5.182012e-01,3.171036e-02,5.803612e-01,3.518972e-02
9.881000e-01,5.192121e-01,3.144981e-02,5.812339e-01,3.488361e-02
9.882000e-01,5.202421e-01,3.118870e-02,5.821261e-01,3.457711e-02
9.883000e-01,5.212919e-01,3.092704e-02,5.830384e-01,3.427021e-02
9.884000e-01,5.223618e-01,3.066482e-02,5.839713e-01,3.396289e-02
9.885000e-01,5.234525e-01,3.040203e-02,5.849254e-01,3.365518e-02
9.886000e-01,5.245646e-01,3.013868e-02,5.859013e-01,3.334705e-02
9.887000e-01,5.256986e-01,2.987475e-02,5.868995e-01,3.303850e-02
9.888000e-01,5.268552e-01,2.961024e-02,5.879208e-01,3.272954e-02
9.889000e-01,5.280349e-01,2.934515e-02,5.889658e-01,3.242015e-02
9.890000e-01,5.292385e-01,2.907948e-02,5.900352e-01,3.211035e-02
9.891000e-01,5.304666e-01,2.881321e-02,5.911296e-01,3.180011e-02
9.892000e-01,5.317200e-01,2.854635e-02,5.922498e-01,3.148945e-02
9.893000e-01,5.329994e-01,2.827889e-02,5.933967e-01,3.117835e-02
9.894000e-01,5.343056e-01,2.801082e-02,5.945709e-01,3.086681e-02
9.895000e-01,5.356394e-01,2.774214e-02,5.957734e-01,3.055484e-02
9.896000e-01,5.370016e-01,2.747285e-02,5.970049e-01,3.024242e-02
9.897000e-01,5.383931e-01,2.720293e-02,5.982665e-01,2.992955e-02
9.898000e-01,5.398147e-01,2.693240e-02,5.995590e-01,2.961624e-02
9.899000e-01,5.412676e-01,2.666123e-02,6.008834e-01,2.930247e-02
9.900000e-01,5.427526e-01,2.638942e-02,6.022408e-01,2.898825e-02
9.901000e-01,5.442708e-01,2.611698e-02,6.036322e-01,2.867356e-02
9.902000e-01,5.458232e-01,2.584388e-02,6.050587e-01,2.835841e-02
9.903000e-01,5.474110e-01,2.557014e-02,6.065216e-01,2.804279e-02
9.904000e-01,5.490354e-01,2.529574e-02,6.080219e-01,2.772671e-02
9.905000e-01,5.506976e-01,2.502068e-02,6.095611e-01,2.741015e-02
9.906000e-01,5.523989e-01,2.474495e-02,6.111404e-01,2.709311e-02
9.907000e-01,5.541407e-01,2.446855e-02,6.127612e-01,2.677559e-02
9.908000e-01,5.559242e-01,2.419147e-02,6.144250e-01,2.645758e-02
9.909000e-01,5.577511e-01,2.391371e-02,6.161334e-01,2.613909e-02
9.910000e-01,5.596229e-01,2.363525e-02,6.178879e-01,2.582011e-02
9.911000e-01,5.615413e-01,2.335610e-02,6.196903e-01,2.550062e-02
9.912000e-01,5.635078e-01,2.307625e-02,6.215422e-01,2.518064e-02
9.913000e-01,5.655243e-01,2.279570e-02,6.234456e-01,2.486016e-02
9.914000e-01,5.675928e-01,2.251442e-02,6.254024e-01,2.453917e-02
9.915000e-01,5.697152e-01,2.223243e-02,6.274148e-01,2.421767e-02
9.916000e-01,5.718935e-01,2.194972e-02,6.294847e-01,2.389565e-02
9.917000e-01,5.741300e-01,2.166627e-02,6.316146e-01,2.357312e-02
9.918000e-01,5.764271e-01,2.138208e-02,6.338069e-01,2.325007e-02
9.919000e-01,5.787870e-01,2.109715e-02,6.360640e-01,2.292649e-02
9.920000e-01,5.812126e-01,2.081147e-02,6.383887e-01,2.260238e-02
9.921000e-01,5.837064e-01,2.052504e-02,6.407838e-01,2.227774e-02
9.922000e-01,5.862713e-01,2.023784e-02,6.432523e-01,2.195256e-02
9.923000e-01,5.889104e-01,1.994987e-02,6.457974e-01,2.162685e-02
9.924000e-01,5.916270e-01,1.966113e-02,6.484224e-01,2.130059e-02
9.925000e-01,5.944245e-01,1.937160e-02,6.511308e-01,2.097379e-02
9.926000e-01,5.973064e-01,1.908129e-02,6.539266e-01,2.064643e-02
9.927000e-01,6.002768e-01,1.879018e-02,6.568136e-01,2.031853e-02
9.928000e-01,6.033396e-01,1.849827e-02,6.597961e-01,1.999007e-02
9.929000e-01,6.064992e-01,1.820555e-02,6.628788e-01,1.966104e-02
9.930000e-01,6.097603e-01,1.791203e-02,6.660663e-01,1.933146e-02
9.931000e-01,6.131279e-01,1.761768e-02,6.693639e-01,1.900131e-02
9.932000e-01,6.166072e-01,1.732250e-02,6.727771e-01,1.867059e-02
9.933000e-01,6.202040e-01,1.702649e-02,6.763118e-01,1.833931e-02
9.934000e-01,6.239241e-01,1.672964e-02,6.799742e-01,1.800744e-02
9.935000e-01,6.277743e-01,1.643195e-02,6.837710e-01,1.767501e-02
9.936000e-01,6.317613e-01,1.613341e-02,6.877097e-01,1.734200e-02
9.937000e-01,6.358926e-01,1.583401e-02,6.917978e-01,1.700840e-02
9.938000e-01,6.401764e-01,1.553374e-02,6.960437e-01,1.667423e-02
9.939000e-01,6.446211e-01,1.523261e-02,7.004565e-01,1.633948e-02
9.940000e-01,6.492362e-01,1.493061e-02,7.050458e-01,1.600414e-02
9.941000e-01,6.540318e-01,1.462773e-02,7.098221e-01,1.566822e-02
9.942000e-01,6.590186e-01,1.432396e-02,7.147968e-01,1.533172e-02
9.943000e-01,6.642086e-01,1.401931e-02,7.199821e-01,1.499464e-02
9.944000e-01,6.696145e-01,1.371376e-02,7.253914e-01,1.465698e-02
9.945000e-01,6.752503e-01,1.340732e-02,7.310392e-01,1.431873e-02
9.946000e-01,6.811310e-01,1.309998e-02,7.369413e-01,1.397991e-02
9.947000e-01,6.872734e-01,1.279174e-02,7.431149e-01,1.364052e-02
9.948000e-01,6.936955e-01,1.248260e-02,7.495788e-01,1.330056e-02
9.949000e-01,7.004171e-01,1.217256e-02,7.563539e-01,1.296003e-02
9.950000e-01,7.074601e-01,1.186161e-02,7.634627e-01,1.261894e-02
9.951000e-01,7.148484e-01,1.154975e-02,7.709304e-01,1.227731e-02
9.952000e-01,7.226086e-01,1.123700e-02,7.787844e-01,1.193513e-02
