alpha,upper1,lower1,upper2,lower2
3.750000e-01,7.393772e-01,7.383661e-01,1.365303e+00,1.363433e+00
3.800000e-01,7.358188e-01,7.347937e-01,1.356795e+00,1.354901e+00
3.850000e-01,7.322566e-01,7.312176e-01,1.348283e+00,1.346367e+00
3.900000e-01,7.286907e-01,7.276376e-01,1.339769e+00,1.337830e+00
3.950000e-01,7.251208e-01,7.240536e-01,1.331251e+00,1.329289e+00
4.000000e-01,7.215468e-01,7.204656e-01,1.322731e+00,1.320746e+00
4.050000e-01,7.179688e-01,7.168735e-01,1.314207e+00,1.312199e+00
4.100000e-01,7.143866e-01,7.132771e-01,1.305680e+00,1.303649e+00
4.150000e-01,7.108000e-01,7.096764e-01,1.297150e+00,1.295096e+00
4.200000e-01,7.072091e-01,7.060713e-01,1.288615e+00,1.286539e+00
4.250000e-01,7.036136e-01,7.024616e-01,1.280078e+00,1.277978e+00
4.300000e-01,7.000135e-01,6.988472e-01,1.271536e+00,1.269414e+00
4.350000e-01,6.964087e-01,6.952281e-01,1.262991e+00,1.260846e+00
4.400000e-01,6.927991e-01,6.916041e-01,1.254441e+00,1.252274e+00
4.450000e-01,6.891845e-01,6.879752e-01,1.245887e+00,1.243698e+00
4.500000e-01,6.855648e-01,6.843411e-01,1.237330e+00,1.235117e+00
4.550000e-01,6.819399e-01,6.807018e-01,1.228767e+00,1.226533e+00
4.600000e-01,6.783097e-01,6.770571e-01,1.220200e+00,1.217943e+00
4.650000e-01,6.746740e-01,6.734069e-01,1.211629e+00,1.209349e+00
4.700000e-01,6.710328e-01,6.697511e-01,1.203052e+00,1.200751e+00
4.750000e-01,6.673858e-01,6.660896e-01,1.194471e+00,1.192147e+00
4.800000e-01,6.637330e-01,6.624221e-01,1.185884e+00,1.183538e+00
4.850000e-01,6.600742e-01,6.587487e-01,1.177292e+00,1.174924e+00
4.900000e-01,6.564092e-01,6.550690e-01,1.168695e+00,1.166305e+00
4.950000e-01,6.527379e-01,6.513830e-01,1.160092e+00,1.157680e+00
5.000000e-01,6.490602e-01,6.476905e-01,1.151484e+00,1.149049e+00
5.050000e-01,6.453759e-01,6.439913e-01,1.142869e+00,1.140413e+00
5.100000e-01,6.416847e-01,6.402853e-01,1.134248e+00,1.131770e+00
5.150000e-01,6.379867e-01,6.365724e-01,1.125621e+00,1.123121e+00
5.200000e-01,6.342815e-01,6.328522e-01,1.116987e+00,1.114466e+00
5.250000e-01,6.305690e-01,6.291247e-01,1.108347e+00,1.105804e+00
5.300000e-01,6.268490e-01,6.253897e-01,1.099700e+00,1.097135e+00
5.350000e-01,6.231214e-01,6.216470e-01,1.091046e+00,1.088459e+00
5.400000e-01,6.193858e-01,6.178963e-01,1.082384e+00,1.079776e+00
5.450000e-01,6.156422e-01,6.141375e-01,1.073715e+00,1.071086e+00
5.500000e-01,6.118904e-01,6.103704e-01,1.065038e+00,1.062387e+00
5.550000e-01,6.081300e-01,6.065947e-01,1.056353e+00,1.053681e+00
5.600000e-01,6.043609e-01,6.028103e-01,1.047659e+00,1.044967e+00
5.650000e-01,6.005828e-01,5.990168e-01,1.038958e+00,1.036244e+00
5.700000e-01,5.967956e-01,5.952141e-01,1.030247e+00,1.027512e+00
5.750000e-01,5.929989e-01,5.914020e-01,1.021528e+00,1.018772e+00
5.800000e-01,5.891926e-01,5.875801e-01,1.012799e+00,1.010022e+00
5.850000e-01,5.853763e-01,5.837482e-01,1.004060e+00,1.001262e+00
5.900000e-01,5.815498e-01,5.799060e-01,9.953117e-01,9.924932e-01
5.950000e-01,5.777128e-01,5.760532e-01,9.865531e-01,9.837139e-01
6.000000e-01,5.738650e-01,5.721897e-01,9.777840e-01,9.749241e-01
6.050000e-01,5.700062e-01,5.683150e-01,9.690040e-01,9.661236e-01
6.100000e-01,5.661359e-01,5.644288e-01,9.602129e-01,9.573120e-01
6.150000e-01,5.622540e-01,5.605309e-01,9.514102e-01,9.484889e-01
6.200000e-01,5.583600e-01,5.566208e-01,9.425956e-01,9.396540e-01
6.250000e-01,5.544537e-01,5.526983e-01,9.337688e-01,9.308069e-01
6.300000e-01,5.505346e-01,5.487630e-01,9.249292e-01,9.219473e-01
6.350000e-01,5.466023e-01,5.448145e-01,9.160766e-01,9.130746e-01
6.400000e-01,5.426566e-01,5.408525e-01,9.072106e-01,9.041885e-01
6.450000e-01,5.386970e-01,5.368764e-01,8.983305e-01,8.952886e-01
6.500000e-01,5.347231e-01,5.328860e-01,8.894361e-01,8.863744e-01
6.550000e-01,5.307345e-01,5.288808e-01,8.805269e-01,8.774454e-01
6.600000e-01,5.267307e-01,5.248603e-01,8.716022e-01,8.685012e-01
6.650000e-01,5.227112e-01,5.208240e-01,8.626617e-01,8.595412e-01
6.700000e-01,5.186755e-01,5.167715e-01,8.537049e-01,8.505648e-01
6.750000e-01,5.146233e-01,5.127023e-01,8.447310e-01,8.415717e-01
6.800000e-01,5.105538e-01,5.086159e-01,8.357396e-01,8.325610e-01
6.850000e-01,5.064666e-01,5.045116e-01,8.267301e-01,8.235324e-01
6.900000e-01,5.023612e-01,5.003889e-01,8.177019e-01,8.144851e-01
6.950000e-01,4.982368e-01,4.962472e-01,8.086542e-01,8.054185e-01
7.000000e-01,4.940929e-01,4.920859e-01,7.995864e-01,7.963318e-01
7.050000e-01,4.899288e-01,4.879042e-01,7.904978e-01,7.872245e-01
7.100000e-01,4.857438e-01,4.837016e-01,7.813876e-01,7.780957e-01
7.150000e-01,4.815373e-01,4.794774e-01,7.722550e-01,7.689446e-01
7.200000e-01,4.773084e-01,4.752306e-01,7.630992e-01,7.597705e-01
7.250000e-01,4.730564e-01,4.709606e-01,7.539195e-01,7.505724e-01
7.300000e-01,4.687804e-01,4.666665e-01,7.447147e-01,7.413495e-01
7.350000e-01,4.644796e-01,4.623474e-01,7.354840e-01,7.321009e-01
7.400000e-01,4.601530e-01,4.580025e-01,7.262265e-01,7.228254e-01
7.450000e-01,4.557997e-01,4.536307e-01,7.169410e-01,7.135221e-01
7.500000e-01,4.514187e-01,4.492311e-01,7.076264e-01,7.041899e-01
7.550000e-01,4.470089e-01,4.448025e-01,6.982816e-01,6.948276e-01
7.600000e-01,4.425691e-01,4.403438e-01,6.889053e-01,6.854339e-01
7.650000e-01,4.380982e-01,4.358538e-01,6.794963e-01,6.760077e-01
7.700000e-01,4.335950e-01,4.313313e-01,6.700532e-01,6.665475e-01
7.750000e-01,4.290580e-01,4.267749e-01,6.605745e-01,6.570518e-01
7.800000e-01,4.244858e-01,4.221832e-01,6.510586e-01,6.475192e-01
7.850000e-01,4.198770e-01,4.175546e-01,6.415040e-01,6.379479e-01
7.900000e-01,4.152300e-01,4.128876e-01,6.319090e-01,6.283364e-01
7.950000e-01,4.105430e-01,4.081805e-01,6.222716e-01,6.186827e-01
8.000000e-01,4.058143e-01,4.034314e-01,6.125899e-01,6.089849e-01
8.050000e-01,4.010418e-01,3.986384e-01,6.028619e-01,5.992409e-01
8.100000e-01,3.962236e-01,3.937994e-01,5.930853e-01,5.894484e-01
8.150000e-01,3.913574e-01,3.889122e-01,5.832577e-01,5.796052e-01
8.200000e-01,3.864408e-01,3.839744e-01,5.733765e-01,5.697086e-01
8.250000e-01,3.814714e-01,3.789834e-01,5.634391e-01,5.597559e-01
8.300000e-01,3.764463e-01,3.739366e-01,5.534424e-01,5.497441e-01
8.350000e-01,3.713625e-01,3.688308e-01,5.433833e-01,5.396702e-01
8.400000e-01,3.662170e-01,3.636629e-01,5.332583e-01,5.295306e-01
8.450000e-01,3.610061e-01,3.584294e-01,5.230638e-01,5.193216e-01
8.500000e-01,3.557262e-01,3.531266e-01,5.127957e-01,5.090393e-01
8.550000e-01,3.503731e-01,3.477502e-01,5.024495e-01,4.986792e-01
8.600000e-01,3.449424e-01,3.422959e-01,4.920207e-01,4.882366e-01
8.650000e-01,3.394291e-01,3.367586e-01,4.815038e-01,4.777063e-01
8.700000e-01,3.338279e-01,3.311330e-01,4.708932e-01,4.670825e-01
8.750000e-01,3.281328e-01,3.254130e-01,4.601826e-01,4.563590e-01
8.800000e-01,3.223372e-01,3.195922e-01,4.493650e-01,4.455287e-01
8.850000e-01,3.164339e-01,3.136631e-01,4.384326e-01,4.345839e-01
8.900000e-01,3.104148e-01,3.076177e-01,4.273769e-01,4.235162e-01
8.950000e-01,3.042706e-01,3.014466e-01,4.161882e-01,4.123157e-01
9.000000e-01,2.979911e-01,2.951397e-01,4.048556e-01,4.009718e-01
9.050000e-01,2.915647e-01,2.886852e-01,3.933669e-01,3.894721e-01
9.100000e-01,2.849781e-01,2.820698e-01,3.817082e-01,3.778026e-01
9.150000e-01,2.782161e-01,2.752783e-01,3.698633e-01,3.659475e-01
9.200000e-01,2.712610e-01,2.682928e-01,3.578139e-01,3.538883e-01
9.250000e-01,2.640924e-01,2.610929e-01,3.455383e-01,3.416033e-01
9.300000e-01,2.566860e-01,2.536542e-01,3.330113e-01,3.290674e-01
9.350000e-01,2.490131e-01,2.459477e-01,3.202027e-01,3.162503e-01
9.400000e-01,2.410387e-01,2.379386e-01,3.070760e-01,3.031157e-01
9.450000e-01,2.327203e-01,2.295840e-01,2.935869e-01,2.896193e-01
9.500000e-01,2.240048e-01,2.208306e-01,2.796799e-01,2.757055e-01
9.550000e-01,2.148246e-01,2.116104e-01,2.652846e-01,2.613041e-01
9.600000e-01,2.050914e-01,2.018350e-01,2.503089e-01,2.463231e-01
9.650000e-01,1.946861e-01,1.913846e-01,2.346292e-01,2.306387e-01
9.700000e-01,1.834419e-01,1.800917e-01,2.180719e-01,2.140773e-01
9.750000e-01,1.711118e-01,1.677082e-01,2.003806e-01,1.963826e-01
9.800000e-01,1.573037e-01,1.538401e-01,1.811483e-01,1.771474e-01
9.801000e-01,1.570085e-01,1.535436e-01,1.807439e-01,1.767428e-01
9.802000e-01,1.567124e-01,1.532463e-01,1.803385e-01,1.763374e-01
9.803000e-01,1.564155e-01,1.529481e-01,1.799322e-01,1.759311e-01
9.804000e-01,1.561177e-01,1.526490e-01,1.795251e-01,1.755238e-01
9.805000e-01,1.558190e-01,1.523490e-01,1.791170e-01,1.751157e-01
9.806000e-01,1.555195e-01,1.520481e-01,1.787080e-01,1.747066e-01
9.807000e-01,1.552190e-01,1.517464e-01,1.782981e-01,1.742966e-01
9.808000e-01,1.549177e-01,1.514437e-01,1.778872e-01,1.738857e-01
9.809000e-01,1.546154e-01,1.511401e-01,1.774754e-01,1.734739e-01
9.810000e-01,1.543123e-01,1.508356e-01,1.770627e-01,1.730610e-01
9.811000e-01,1.540082e-01,1.505302e-01,1.766489e-01,1.726473e-01
9.812000e-01,1.537031e-01,1.502239e-01,1.762343e-01,1.722325e-01
9.813000e-01,1.533972e-01,1.499166e-01,1.758186e-01,1.718168e-01
9.814000e-01,1.530903e-01,1.496083e-01,1.754019e-01,1.714001e-01
9.815000e-01,1.527824e-01,1.492991e-01,1.749843e-01,1.709823e-01
9.816000e-01,1.524735e-01,1.489889e-01,1.745656e-01,1.705636e-01
9.817000e-01,1.521637e-01,1.486777e-01,1.741460e-01,1.701439e-01
9.818000e-01,1.518529e-01,1.483656e-01,1.737253e-01,1.697231e-01
9.819000e-01,1.515411e-01,1.480524e-01,1.733036e-01,1.693013e-01
9.820000e-01,1.512283e-01,1.477382e-01,1.728808e-01,1.688785e-01
9.821000e-01,1.509145e-01,1.474231e-01,1.724570e-01,1.684546e-01
9.822000e-01,1.505997e-01,1.471068e-01,1.720321e-01,1.680297e-01
9.823000e-01,1.502838e-01,1.467896e-01,1.716062e-01,1.676036e-01
9.824000e-01,1.499669e-01,1.464713e-01,1.711791e-01,1.671765e-01
9.825000e-01,1.496490e-01,1.461520e-01,1.707510e-01,1.667483e-01
9.826000e-01,1.493299e-01,1.458315e-01,1.703218e-01,1.663190e-01
9.827000e-01,1.490099e-01,1.455101e-01,1.698914e-01,1.658886e-01
9.828000e-01,1.486887e-01,1.451875e-01,1.694599e-01,1.654571e-01
9.829000e-01,1.483664e-01,1.448638e-01,1.690273e-01,1.650244e-01
9.830000e-01,1.480430e-01,1.445390e-01,1.685936e-01,1.645906e-01
9.831000e-01,1.477185e-01,1.442131e-01,1.681587e-01,1.641556e-01
9.832000e-01,1.473929e-01,1.438860e-01,1.677226e-01,1.637194e-01
9.833000e-01,1.470662e-01,1.435579e-01,1.672853e-01,1.632821e-01
9.834000e-01,1.467383e-01,1.432285e-01,1.668468e-01,1.628435e-01
9.835000e-01,1.464092e-01,1.428980e-01,1.664072e-01,1.624038e-01
9.836000e-01,1.460790e-01,1.425663e-01,1.659663e-01,1.619628e-01
9.837000e-01,1.457475e-01,1.422334e-01,1.655242e-01,1.615206e-01
9.838000e-01,1.454149e-01,1.418993e-01,1.650808e-01,1.610772e-01
9.839000e-01,1.450811e-01,1.415640e-01,1.646362e-01,1.606325e-01
9.840000e-01,1.447460e-01,1.412275e-01,1.641903e-01,1.601865e-01
9.841000e-01,1.444097e-01,1.408897e-01,1.637431e-01,1.597392e-01
9.842000e-01,1.440722e-01,1.405507e-01,1.632946e-01,1.592906e-01
9.843000e-01,1.437333e-01,1.402104e-01,1.628448e-01,1.588408e-01
9.844000e-01,1.433932e-01,1.398688e-01,1.623937e-01,1.583896e-01
9.845000e-01,1.430519e-01,1.395259e-01,1.619413e-01,1.579370e-01
9.846000e-01,1.427092e-01,1.391817e-01,1.614874e-01,1.574831e-01
9.847000e-01,1.423652e-01,1.388361e-01,1.610323e-01,1.570278e-01
9.848000e-01,1.420198e-01,1.384893e-01,1.605757e-01,1.565712e-01
9.849000e-01,1.416731e-01,1.381410e-01,1.601177e-01,1.561131e-01
9.850000e-01,1.413250e-01,1.377914e-01,1.596583e-01,1.556536e-01
9.851000e-01,1.409756e-01,1.374404e-01,1.591975e-01,1.551927e-01
9.852000e-01,1.406247e-01,1.370880e-01,1.587352e-01,1.547303e-01
9.853000e-01,1.402725e-01,1.367342e-01,1.582715e-01,1.542665e-01
9.854000e-01,1.399188e-01,1.363790e-01,1.578062e-01,1.538011e-01
9.855000e-01,1.395637e-01,1.360223e-01,1.573395e-01,1.533343e-01
9.856000e-01,1.392071e-01,1.356641e-01,1.568713e-01,1.528659e-01
9.857000e-01,1.388490e-01,1.353044e-01,1.564015e-01,1.523961e-01
9.858000e-01,1.384894e-01,1.349432e-01,1.559301e-01,1.519246e-01
9.859000e-01,1.381283e-01,1.345805e-01,1.554572e-01,1.514516e-01
9.860000e-01,1.377656e-01,1.342163e-01,1.549827e-01,1.509770e-01
9.861000e-01,1.374014e-01,1.338504e-01,1.545066e-01,1.505007e-01
9.862000e-01,1.370357e-01,1.334830e-01,1.540288e-01,1.500228e-01
9.863000e-01,1.366683e-01,1.331140e-01,1.535494e-01,1.495433e-01
9.864000e-01,1.362993e-01,1.327434e-01,1.530683e-01,1.490621e-01
9.865000e-01,1.359287e-01,1.323711e-01,1.525855e-01,1.485792e-01
9.866000e-01,1.355564e-01,1.319972e-01,1.521010e-01,1.480946e-01
9.867000e-01,1.351825e-01,1.316216e-01,1.516148e-01,1.476082e-01
9.868000e-01,1.348068e-01,1.312442e-01,1.511268e-01,1.471201e-01
9.869000e-01,1.344294e-01,1.308652e-01,1.506370e-01,1.466302e-01
9.870000e-01,1.340503e-01,1.304844e-01,1.501454e-01,1.461384e-01
9.871000e-01,1.336694e-01,1.301018e-01,1.496520e-01,1.456449e-01
9.872000e-01,1.332867e-01,1.297174e-01,1.491567e-01,1.451494e-01
9.873000e-01,1.329022e-01,1.293311e-01,1.486595e-01,1.446521e-01
9.874000e-01,1.325159e-01,1.289431e-01,1.481604e-01,1.441529e-01
9.875000e-01,1.321277e-01,1.285531e-01,1.476594e-01,1.436518e-01
9.876000e-01,1.317376e-01,1.281613e-01,1.471564e-01,1.431486e-01
9.877000e-01,1.313456e-01,1.277675e-01,1.466515e-01,1.426435e-01
9.878000e-01,1.309516e-01,1.273717e-01,1.461445e-01,1.421364e-01
9.879000e-01,1.305557e-01,1.269740e-01,1.456355e-01,1.416272e-01
9.880000e-01,1.301577e-01,1.265743e-01,1.451244e-01,1.411160e-01
9.881000e-01,1.297577e-01,1.261725e-01,1.446112e-01,1.406026e-01
9.882000e-01,1.293557e-01,1.257686e-01,1.440959e-01,1.400871e-01
9.883000e-01,1.289516e-01,1.253627e-01,1.435784e-01,1.395694e-01
9.884000e-01,1.285453e-01,1.249546e-01,1.430587e-01,1.390496e-01
9.885000e-01,1.281369e-01,1.245443e-01,1.425368e-01,1.385275e-01
9.886000e-01,1.277263e-01,1.241319e-01,1.420126e-01,1.380031e-01
9.887000e-01,1.273135e-01,1.237172e-01,1.414861e-01,1.374764e-01
9.888000e-01,1.268984e-01,1.233002e-01,1.409573e-01,1.369474e-01
9.889000e-01,1.264811e-01,1.228810e-01,1.404261e-01,1.364160e-01
9.890000e-01,1.260614e-01,1.224594e-01,1.398925e-01,1.358822e-01
9.891000e-01,1.256393e-01,1.220354e-01,1.393564e-01,1.353459e-01
9.892000e-01,1.252149e-01,1.216090e-01,1.388179e-01,1.348072e-01
9.893000e-01,1.247880e-01,1.211801e-01,1.382768e-01,1.342659e-01
9.894000e-01,1.243586e-01,1.207488e-01,1.377332e-01,1.337221e-01
9.895000e-01,1.239267e-01,1.203149e-01,1.371870e-01,1.331756e-01
9.896000e-01,1.234922e-01,1.198784e-01,1.366381e-01,1.326265e-01
9.897000e-01,1.230552e-01,1.194393e-01,1.360865e-01,1.320747e-01
9.898000e-01,1.226154e-01,1.189976e-01,1.355322e-01,1.315201e-01
9.899000e-01,1.221730e-01,1.185531e-01,1.349751e-01,1.309627e-01
9.900000e-01,1.217279e-01,1.181059e-01,1.344151e-01,1.304025e-01
9.901000e-01,1.212799e-01,1.176558e-01,1.338523e-01,1.298394e-01
9.902000e-01,1.208291e-01,1.172029e-01,1.332865e-01,1.292733e-01
9.903000e-01,1.203754e-01,1.167471e-01,1.327177e-01,1.287043e-01
9.904000e-01,1.199187e-01,1.162883e-01,1.321459e-01,1.281322e-01
9.905000e-01,1.194591e-01,1.158265e-01,1.315709e-01,1.275569e-01
9.906000e-01,1.189964e-01,1.153617e-01,1.309929e-01,1.269786e-01
9.907000e-01,1.185305e-01,1.148936e-01,1.304116e-01,1.263969e-01
9.908000e-01,1.180615e-01,1.144224e-01,1.298270e-01,1.258120e-01
9.909000e-01,1.175893e-01,1.139480e-01,1.292390e-01,1.252238e-01
9.910000e-01,1.171137e-01,1.134702e-01,1.286477e-01,1.246321e-01
9.911000e-01,1.166348e-01,1.129890e-01,1.280529e-01,1.240369e-01
9.912000e-01,1.161525e-01,1.125044e-01,1.274545e-01,1.234382e-01
9.913000e-01,1.156667e-01,1.120162e-01,1.268525e-01,1.228358e-01
9.914000e-01,1.151772e-01,1.115245e-01,1.262469e-01,1.222298e-01
9.915000e-01,1.146842e-01,1.110291e-01,1.256374e-01,1.216200e-01
9.916000e-01,1.141874e-01,1.105299e-01,1.250242e-01,1.210063e-01
9.917000e-01,1.136868e-01,1.100269e-01,1.244070e-01,1.203887e-01
9.918000e-01,1.131823e-01,1.095200e-01,1.237857e-01,1.197670e-01
9.919000e-01,1.126739e-01,1.090091e-01,1.231604e-01,1.191413e-01
9.920000e-01,1.121614e-01,1.084941e-01,1.225309e-01,1.185113e-01
9.921000e-01,1.116447e-01,1.079750e-01,1.218971e-01,1.178770e-01
9.922000e-01,1.111238e-01,1.074515e-01,1.212590e-01,1.172384e-01
9.923000e-01,1.105986e-01,1.069237e-01,1.206163e-01,1.165953e-01
9.924000e-01,1.100689e-01,1.063914e-01,1.199691e-01,1.159475e-01
9.925000e-01,1.095347e-01,1.058546e-01,1.193172e-01,1.152951e-01
9.926000e-01,1.089958e-01,1.053130e-01,1.186605e-01,1.146378e-01
9.927000e-01,1.084521e-01,1.047667e-01,1.179988e-01,1.139756e-01
9.928000e-01,1.079036e-01,1.042154e-01,1.173322e-01,1.133083e-01
9.929000e-01,1.073500e-01,1.036591e-01,1.166603e-01,1.126358e-01
9.930000e-01,1.067913e-01,1.030976e-01,1.159831e-01,1.119580e-01
9.931000e-01,1.062273e-01,1.025307e-01,1.153006e-01,1.112748e-01
9.932000e-01,1.056579e-01,1.019585e-01,1.146124e-01,1.105859e-01
9.933000e-01,1.050830e-01,1.013806e-01,1.139185e-01,1.098913e-01
9.934000e-01,1.045023e-01,1.007970e-01,1.132187e-01,1.091908e-01
9.935000e-01,1.039158e-01,1.002075e-01,1.125129e-01,1.084842e-01
9.936000e-01,1.033232e-01,9.961186e-02,1.118009e-01,1.077714e-01
9.937000e-01,1.027245e-01,9.901000e-02,1.110824e-01,1.070521e-01
9.938000e-01,1.021194e-01,9.840172e-02,1.103574e-01,1.063263e-01
9.939000e-01,1.015076e-01,9.778680e-02,1.096256e-01,1.055936e-01
9.940000e-01,1.008892e-01,9.716507e-02,1.088869e-01,1.048540e-01
9.941000e-01,1.002637e-01,9.653630e-02,1.081410e-01,1.041071e-01
9.942000e-01,9.963106e-02,9.590028e-02,1.073876e-01,1.033527e-01
9.943000e-01,9.899099e-02,9.525677e-02,1.066266e-01,1.025907e-01
9.944000e-01,9.834325e-02,9.460554e-02,1.058578e-01,1.018208e-01
9.945000e-01,9.768760e-02,9.394632e-02,1.050807e-01,1.010426e-01
9.946000e-01,9.702376e-02,9.327884e-02,1.042953e-01,1.002560e-01
9.947000e-01,9.635146e-02,9.260283e-02,1.035011e-01,9.946060e-02
9.948000e-01,9.567040e-02,9.191798e-02,1.026979e-01,9.865613e-02
9.949000e-01,9.498027e-02,9.122398e-02,1.018854e-01,9.784228e-02
9.950000e-01,9.428073e-02,9.052048e-02,1.010632e-01,9.701868e-02
9.951000e-01,9.357143e-02,8.980713e-02,1.002310e-01,9.618498e-02
9.952000e-01,9.285200e-02,8.908356e-02,9.938834e-02,9.534078e-02
