rho,d6,d8,d9,d12,d6m,d12m,dm
0.047,0.25705322228444105,0.12835924481986144,0.11409088356529047,0.07335626244789646,0.2549649136389653,0.07386485050725156,0.16441488207310845
0.048,0.2572086279395699,0.1284332462283426,0.11415653132554326,0.07339875961350852,0.25507369038525457,0.07391868310346464,0.16449618674435956
0.049,0.2573642648800979,0.12850735722275017,0.11422227655889775,0.07344132110344383,0.25518260276375737,0.07397260239946099,0.1645776025816092
0.05,0.2575201336749125,0.1285815780745437,0.11428811950772641,0.07348394708116515,0.25529165107967394,0.07402660861893975,0.16465912984930692
0.051000000000000004,0.2576762348948753,0.12865590905613622,0.11435406041525675,0.07352663771072471,0.2554008356392177,0.07408070198640503,0.16474076881281138
0.052000000000000005,0.2578325691128311,0.12873035044089853,0.1144200995255749,0.07356939315676689,0.2555101567496195,0.07413488272716971,0.1648225197383946
0.053000000000000005,0.25798913690361697,0.12880490250316362,0.1144862370836298,0.07361221358453114,0.25561961471913236,0.07418915106735915,0.16490438289324574
0.054,0.25814593884407105,0.12887956551823107,0.11455247333523703,0.07365509915985462,0.25572920985703584,0.07424350723391501,0.16498635854547544
0.055,0.2583029755130413,0.12895433976237144,0.1146188085270829,0.07369805004917512,0.25583894247364086,0.074297951454599,0.16506844696411999
0.056,0.2584602474913956,0.12902922551283094,0.11468524290672837,0.07374106641953382,0.25594881288029403,0.07435248395799673,0.16515064841914537
0.057,0.25861775536202974,0.12910422304783553,0.11475177672261315,0.07378414843857824,0.25605882138938213,0.07440710497352164,0.1652329631814519
0.058,0.2587754997098773,0.12917933264659567,0.11481841022405972,0.07382729627456497,0.25616896831433705,0.07446181473141866,0.16531539152287786
0.059000000000000004,0.2589334811219185,0.12925455458931087,0.11488514366127739,0.07387051009636258,0.25627925396964013,0.07451661346276839,0.16539793371620426
0.060000000000000005,0.25909170018718986,0.1293298891571742,0.11495197728536652,0.07391379007345467,0.2563896786708271,0.07457150139949072,0.16548059003515891
0.061,0.2592501574967933,0.12940533663237677,0.11501891134832244,0.07395713637594245,0.2565002427344926,0.074626478774349,0.16556336075442082
0.062,0.25940885364390565,0.12948089729811246,0.11508594610303988,0.07400054917454808,0.256610946478295,0.07468154582095386,0.16564624614962445
0.063,0.2595677892237881,0.1295565714385826,0.11515308180331675,0.07404402864061727,0.25672179022096103,0.07473670277376726,0.16572924649736415
0.064,0.2597269648337955,0.1296323593390005,0.1152203187038589,0.07408757494612243,0.2568327742822905,0.07479194986810644,0.16581236207519848
0.065,0.25988638107338613,0.12970826128559615,0.1152876570602837,0.07413118826366562,0.25694389898316156,0.074847287340148,0.16589559316165475
0.066,0.26004603854413144,0.12978427756562097,0.11535509712912477,0.07417486876648147,0.2570551646455348,0.07490271542693194,0.1659789400362334
0.067,0.2602059378497254,0.12986040846735267,0.11542263916783613,0.07421861662844036,0.25716657159245876,0.07495823436636569,0.16606240297941224
0.068,0.2603660795959943,0.1299366542800998,0.11549028343479634,0.07426243202405121,0.2572781201480746,0.07501384439722832,0.16614598227265143
0.069,0.2605264643909066,0.13001301529420659,0.11555803018931293,0.07430631512846474,0.2573898106376206,0.07506954575917447,0.1662296781983976
0.07,0.2606870928445828,0.13008949180105805,0.11562587969162683,0.07435026611747649,0.25750164338743803,0.07512533869273874,0.16631349104008833
0.07100000000000001,0.2608479655693054,0.1301660840930844,0.11569383220291657,0.07439428516752984,0.2576136187249749,0.07518122343933961,0.16639742108215724
0.07200000000000001,0.26100908317952853,0.13024279246376627,0.11576188798530287,0.07443837245571919,0.25772573697879214,0.07523720024128386,0.16648146861003796
0.07300000000000001,0.261170446291888,0.13031961720763943,0.11583004730185283,0.07448252815979302,0.2578379984785676,0.07529326934177065,0.16656563391016913
0.074,0.26133205552521177,0.13039655862029984,0.11589831041658465,0.07452675245815713,0.257950403555102,0.07534943098489578,0.1666499172699989
0.075,0.2614939115005297,0.13047361699840848,0.11596667759447173,0.07457104552987763,0.2580629525403235,0.07540568541565602,0.16673431897798976
0.076,0.2616560148410837,0.13055079263969652,0.11603514910144762,0.07461540755468432,0.25817564576729257,0.07546203287995333,0.16681883932362293
0.077,0.261818366172338,0.13062808584297014,0.11610372520441022,0.07465983871297374,0.2582884835702078,0.07551847362459922,0.16690347859740348
0.078,0.2619809661219896,0.13070549690811586,0.11617240617122636,0.07470433918581249,0.2584014662844106,0.07557500789731912,0.16698823709086486
0.079,0.2621438153199787,0.13078302613610518,0.11624119227073654,0.07474890915494037,0.25851459424639045,0.07563163594675663,0.16707311509657352
0.08,0.26230691439849846,0.13086067382900018,0.1163100837727594,0.0747935488027737,0.2586278677937903,0.07568835802247813,0.1671581129081342
0.081,0.2624702639920062,0.13093844028995838,0.11637908094809642,0.07483825831240856,0.2587412872654116,0.07574517437497694,0.16724323082019427
0.082,0.2626338647372335,0.13101632582323788,0.11644818406853649,0.07488303786762415,0.25885485300121974,0.07580208525567804,0.1673284691284489
0.083,0.26279771727319706,0.1310943307342027,0.11651739340686068,0.07492788765288604,0.25896856534234935,0.07585909091694223,0.1674138281296458
0.084,0.26296182224120906,0.13117245532932803,0.11658670923684694,0.07497280785334944,0.2590824246311095,0.075916191612071,0.16749930812159022
0.085,0.26312618028488804,0.13125069991620525,0.11665613183327475,0.07501779865486279,0.2591964312109891,0.07597338759531068,0.16758490940314993
0.08600000000000001,0.26329079205016964,0.1313290648035475,0.11672566147193013,0.07506286024397087,0.25931058542666274,0.07603067912185729,0.16767063227426002
0.08700000000000001,0.2634556581853174,0.1314075503011948,0.11679529842961003,0.07510799280791827,0.2594248876239954,0.07608806644786095,0.16775647703592816
0.08800000000000001,0.2636207793409337,0.1314861567201196,0.1168650429841276,0.075153196534653,0.2595393381500485,0.07614554983043058,0.16784244399023954
0.089,0.26378615616997053,0.1315648843724319,0.11693489541431668,0.0751984716128296,0.2596539373530851,0.07620312952763844,0.16792853344036174
0.09,0.2639517893277409,0.13164373357138495,0.11700485600003703,0.07524381823181284,0.25976868558257543,0.0762608057985249,0.1680147456905502
0.091,0.2641176794719293,0.13172270463138055,0.11707492502217882,0.07528923658168109,0.2598835831892028,0.07631857890310303,0.1681010810461529
0.092,0.26428382726260397,0.13180179786797436,0.11714510276266792,0.07533472685322992,0.2599986305248687,0.07637644910236342,0.16818753981361603
0.093,0.26445023336222634,0.13188101359788182,0.11721538950447073,0.0753802892379754,0.26011382794269855,0.07643441665827884,0.16827412230048872
0.094,0.264616898435664,0.13196035213898338,0.11728578553159923,0.07542592392815795,0.26022917579704796,0.07649248183380902,0.16836082881542846
0.095,0.2647838231502012,0.13203981381033014,0.11735629112911583,0.07547163111674564,0.26034467444350734,0.07655064489290553,0.16844765966820643
0.096,0.2649510081755505,0.13211939893214952,0.11742690658313869,0.07551741099743783,0.2604603242389085,0.07660890610051654,0.16853461516971255
0.097,0.26511845418386387,0.13219910782585084,0.1174976321808467,0.07556326376466899,0.26057612554133014,0.07666726572259168,0.1686216956319609
0.098,0.26528616184974485,0.13227894081403102,0.11756846821048449,0.07560918961361196,0.2606920787101035,0.07672572402608697,0.16870890136809522
0.099,0.2654541318502596,0.13235889822048036,0.11763941496136769,0.07565518874018193,0.26080818410581846,0.07678428127896973,0.16879623269239405
0.1,0.2656223648649489,0.13243898037018817,0.11771047272388814,0.07570126134103988,0.26092444209032895,0.0768429377502235,0.16888368992027628
0.101,0.26579086157583975,0.13251918758934855,0.11778164178951896,0.07574740761359644,0.2610408530267595,0.07690169370985302,0.16897127336830625
0.10200000000000001,0.26595962266745726,0.13259952020536633,0.11785292245081998,0.0757936277560155,0.26115741727951053,0.0769605494288893,0.1690589833541999
0.10300000000000001,0.2661286488268363,0.1326799785468628,0.11792431500144282,0.07583992196721799,0.2612741352142645,0.0770195051793946,0.16914682019682956
0.10400000000000001,0.2662979407435339,0.13276056294368158,0.11799581973613635,0.07588629044688568,0.2613910071979924,0.07707856123446749,0.16923478421622995
0.10500000000000001,0.26646749910964107,0.1328412737268947,0.11806743695075185,0.07593273339546482,0.2615080335989589,0.07713771786824797,0.16932287573360344
0.106,0.2666373246197943,0.13292211122880837,0.11813916694224867,0.07597925101417016,0.2616252147867291,0.07719697535592261,0.16941109507132587
0.107,0.26680741797118873,0.13300307578296894,0.1182110100086992,0.07602584350498859,0.2617425511321745,0.07725633397372975,0.1694994425529521
0.108,0.2669777798635897,0.13308416772416923,0.11828296644929479,0.07607251107068316,0.2618600430074787,0.07731579399896459,0.16958791850322166
0.109,0.26714841099934555,0.13316538738845418,0.11835503656435083,0.0761192539147968,0.26197769078614436,0.07737535570998445,0.16967652324806443
0.11,0.26731931208339904,0.1332467351131273,0.11842722065531239,0.07616607224165636,0.2620954948429987,0.07743501938621418,0.1697652571146064
0.111,0.26749048382330115,0.1333282112367565,0.11849951902475979,0.07621296625637644,0.26221345555419984,0.07749478530815114,0.16985412043117548
0.112,0.26766192692922264,0.13340981609918054,0.11857193197641412,0.07625993616486335,0.26233157329724377,0.0775546537573708,0.16994311352730734
0.113,0.2678336421139667,0.13349155004151506,0.1186444598151428,0.07630698217381919,0.26244984845096975,0.07761462501653199,0.1700322367337508
0.114,0.2680056300929822,0.1335734134061588,0.11871710284696536,0.07635410449074573,0.26256828139556704,0.07767469936938222,0.17012149038247465
0.115,0.268177891584376,0.13365540653680008,0.11878986137905885,0.07640130332394851,0.26268687251258166,0.07773487710076324,0.17021087480667246
0.116,0.2683504273089257,0.13373752977842285,0.11886273571976384,0.0764485788825408,0.26280562218492226,0.07779515849661638,0.17030039034076933
0.117,0.2685232379900928,0.13381978347731333,0.11893572617858991,0.07649593137644782,0.2629245307968668,0.07785554384398803,0.17039003732042746
0.11800000000000001,0.2686963243540357,0.13390216798106616,0.11900883306622147,0.07654336101641067,0.2630435987340691,0.07791603343103527,0.1704798160825522
0.11900000000000001,0.2688696871296223,0.13398468363859103,0.11908205669452379,0.07659086801399062,0.26316282638356564,0.07797662754703129,0.17056972696529846
0.12000000000000001,0.2690433270484437,0.134067330800119,0.11915539737654852,0.07663845258157312,0.2632822141337813,0.07803732648237106,0.17065977030807614
0.121,0.2692172448448271,0.1341501098172091,0.11922885542653973,0.0766861149323721,0.26340176237453694,0.07809813052857696,0.17074994645155697
0.122,0.2693914412558493,0.13423302104275486,0.11930243115993977,0.07673385528043407,0.2635214714970559,0.07815903997830434,0.17084025573768014
0.123,0.26956591702134974,0.13431606483099087,0.11937612489339537,0.07678167384064247,0.2636413418939699,0.07822005512534734,0.17093069850965864
0.124,0.26974067288394415,0.13439924153749966,0.1194499369447634,0.07682957082872173,0.263761373959327,0.07828117626464447,0.17102127511198567
0.125,0.26991570958903816,0.13448255151921784,0.11952386763311695,0.0768775464612418,0.2638815680885971,0.07834240369228454,0.17111198589044083
0.126,0.2700910278848409,0.13456599513444342,0.11959791727875162,0.07692560095562229,0.26400192467867994,0.07840373770551229,0.1712028311920961
0.127,0.2702666285223784,0.13464957274284212,0.11967208620319116,0.07697373453013685,0.2641224441279113,0.07846517860273435,0.17129381136532285
0.128,0.27044251225550775,0.13473328470545443,0.11974637472919417,0.07702194740391756,0.26424312683607,0.07852672668352502,0.17138492675979752
0.129,0.2706186798409307,0.13481713138470228,0.11982078318075975,0.07707023979695926,0.26436397320438487,0.0785883822486323,0.17147617772650856
0.13,0.27079513203820754,0.1349011131443961,0.119895311883134,0.07711861193012412,0.264484983635542,0.07865014559998358,0.17156756461776276
0.131,0.27097186960977176,0.13498523034974153,0.11996996116281625,0.07716706402514588,0.26460615853369135,0.07871201704069193,0.17165908778719163
0.132,0.27114889332094316,0.1350694833673466,0.12004473134756523,0.07721559630463443,0.26472749830445386,0.07877399687506198,0.17175074758975795
0.133,0.27132620393994294,0.1351538725652285,0.12011962276640552,0.07726420899208038,0.26484900335492917,0.07883608540859585,0.17184254438176252
0.134,0.27150380223790727,0.13523839831282097,0.12019463574963372,0.07731290231185949,0.2649706740937021,0.07889828294799944,0.17193447852085078
0.135,0.27168168898890227,0.13532306098098104,0.12026977062882525,0.07736167648923725,0.26509251093085,0.07896058980118846,0.17202655036601922
0.136,0.2718598649699381,0.13540786094199628,0.12034502773684023,0.07741053175037353,0.26521451427795034,0.07902300627729462,0.17211876027762255
0.137,0.2720383309609836,0.1354927985695922,0.12042040740783051,0.07745946832232717,0.2653366845480876,0.07908553268667179,0.17221110861737973
0.138,0.272217087744981,0.13557787423893924,0.12049590997724582,0.07750848643306056,0.26545902215586087,0.07914816934090235,0.17230359574838164
0.139,0.27239613610786056,0.13566308832666002,0.12057153578184045,0.0775575863114444,0.26558152751739095,0.07921091655280336,0.17239622203509714
0.14,0.2725754768385551,0.13574844121083687,0.12064728515967997,0.07760676818726243,0.26570420105032816,0.07927377463643298,0.17248898784338057
0.14100000000000001,0.27275511072901576,0.135833933271019,0.1207231584501477,0.07765603229121608,0.2658270431738596,0.07933674390709677,0.17258189354047818
0.14200000000000002,0.2729350385742259,0.13591956488823004,0.12079915599395158,0.07770537885492929,0.26595005430871643,0.07939982468135413,0.17267493949503526
0.14300000000000002,0.273115261172217,0.13600533644497545,0.12087527813313065,0.07775480811095337,0.26607323487718193,0.07946301727702468,0.17276812607710326
0.14400000000000002,0.27329577932408355,0.13609124832524994,0.12095152521106206,0.07780432029277168,0.26619658530309875,0.07952632201319486,0.17286145365814679
0.14500000000000002,0.27347659383399814,0.13617730091454508,0.12102789757246776,0.07785391563480465,0.2663201060118767,0.07958973921022439,0.17295492261105053
0.146,0.27365770550922736,0.1362634945998571,0.1211043955634215,0.07790359437241458,0.2664437974305006,0.07965326918975278,0.17304853331012662
0.147,0.2738391151601466,0.13634982976969412,0.12118101953135542,0.07795335674191056,0.26656765998753734,0.07971691227470609,0.1731422861311217
0.148,0.274020823600256,0.1364363068140841,0.12125776982506736,0.0780032029805535,0.2666916941131448,0.07978066878930341,0.1732361814512241
0.149,0.2742028316461962,0.13652292612458283,0.12133464679472768,0.07805313332656105,0.26681590023907875,0.0798445390590637,0.17333021964907122
0.15,0.27438514011776366,0.13660968809428098,0.12141165079188629,0.07810314801911268,0.2669402787987011,0.07990852341081245,0.17342440110475676
0.151,0.27456774983792703,0.13669659311781282,0.12148878216947967,0.07815324729835464,0.2670648302269879,0.07997262217268843,0.17351872619983819
0.152,0.27475066163284245,0.13678364159136341,0.1215660412818381,0.07820343140540516,0.26718955496053737,0.08003683567415065,0.17361319531734398
0.153,0.2749338763318706,0.13687083391267696,0.12164342848469288,0.07825370058235949,0.2673144534375774,0.08010116424598503,0.17370780884178127
0.154,0.2751173947675915,0.13695817048106457,0.12172094413518329,0.07830405507229507,0.2674395260979748,0.08016560822031149,0.1738025671591431
0.155,0.275301217775822,0.1370456516974125,0.12179858859186414,0.07835449511927675,0.2675647733832418,0.0802301679305908,0.17389747065691633
0.156,0.27548534619563125,0.13713327796418998,0.12187636221471287,0.07840502096836197,0.26769019573654596,0.08029484371163162,0.17399251972408883
0.157,0.2756697808693577,0.1372210496854577,0.12195426536513707,0.07845563286560599,0.26781579360271723,0.08035963589959749,0.17408771475115742
0.158,0.27585452264262544,0.13730896726687553,0.12203229840598163,0.07850633105806729,0.2679415674282567,0.08042454483201408,0.17418305613013538
0.159,0.27603957236436066,0.13739703111571133,0.1221104617015365,0.07855711579381276,0.2680675176613447,0.08048957084777605,0.1742785442545604
0.16,0.2762249308868089,0.13748524164084874,0.12218875561754396,0.07860798732192313,0.2681936447518497,0.08055471428715454,0.17437417951950213
0.161,0.2764105990655513,0.13757359925279586,0.12226718052120616,0.07865894589249836,0.268319949151336,0.08061997549180412,0.17446996232157008
0.162,0.2765965777595221,0.13766210436369347,0.12234573678119287,0.07870999175666303,0.2684464313130731,0.08068535480477029,0.1745658930589217
0.163,0.2767828678310253,0.13775075738732365,0.12242442476764903,0.07876112516657185,0.26857309169204346,0.08075085257049666,0.17466197213127008
0.164,0.2769694701457523,0.13783955873911813,0.12250324485220235,0.07881234637541516,0.2686999307449517,0.08081646913483237,0.17475819993989203
0.165,0.2771563855727985,0.13792850883616697,0.12258219740797119,0.07886365563742438,0.26882694893023296,0.08088220484503948,0.17485457688763617
0.166,0.27734361498468163,0.13801760809722696,0.12266128280957221,0.0789150532078777,0.2689541467080615,0.08094806004980046,0.174951103378931
0.167,0.27753115925735833,0.13810685694273073,0.12274050143312842,0.07896653934310563,0.26908152454035994,0.08101403509922575,0.17504777981979286
0.168,0.2777190192702424,0.1381962557947951,0.12281985365627682,0.07901811430049666,0.2692090828908078,0.08108013034486121,0.17514460661783446
0.169,0.2779071959062222,0.13828580507722993,0.12289933985817644,0.0790697783385029,0.26933682222485,0.08114634613969582,0.17524158418227292
0.17,0.2780956900516787,0.1383755052155471,0.12297896041951636,0.07912153171664585,0.26946474300970674,0.08121268283816929,0.17533871292393802
0.171,0.27828450259650334,0.13846535663696932,0.1230587157225238,0.0791733746955222,0.26959284571438163,0.08127914079617979,0.17543599325528073
0.17200000000000001,0.27847363443411594,0.13855535977043915,0.12313860615097205,0.07922530753680947,0.2697211308096711,0.08134572037109175,0.17553342559038138
0.17300000000000001,0.2786630864614831,0.13864551504662787,0.12321863209018871,0.07927733050327208,0.2698495987681735,0.08141242192174362,0.17563101034495854
0.17400000000000002,0.2788528595791365,0.13873582289794473,0.12329879392706398,0.079329443858767,0.2699782500642982,0.08147924580845571,0.175728747936377
0.17500000000000002,0.27904295469119134,0.13882628375854594,0.1233790920500587,0.07938164786824979,0.27010708517427506,0.08154619239303823,0.17582663878365665
0.17600000000000002,0.2792333727053645,0.138916898064344,0.12345952684921288,0.0794339427977805,0.2702361045761632,0.0816132620387991,0.1759246833074812
0.177,0.2794241145329937,0.13900766625301691,0.12354009871615396,0.07948632891452972,0.27036530874986114,0.08168045511055207,0.17602288193020657
0.178,0.27961518108905614,0.13909858876401737,0.12362080804410511,0.07953880648678459,0.270494698177115,0.08174777197462475,0.17612123507586994
0.179,0.2798065732921869,0.13918966603858232,0.12370165522789392,0.07959137578395481,0.2706242733415296,0.08181521299886681,0.17621974317019817
0.18,0.2799982920646985,0.1392808985197422,0.12378264066396082,0.07964403707657886,0.27075403472857623,0.08188277855265803,0.1763184066406171
0.181,0.28019033833260026,0.13937228665233076,0.12386376475036766,0.07969679063633006,0.27088398282560366,0.08195046900691663,0.17641722591626008
0.182,0.2803827130256167,0.13946383088299413,0.12394502788680625,0.07974963673602288,0.2710141181218469,0.0820182847341075,0.17651620142797722
0.183,0.28057541707720746,0.13955553166020085,0.12402643047460733,0.07980257564961903,0.2711444411084375,0.08208622610825067,0.1766153336083441
0.184,0.2807684514245869,0.13964738943425142,0.12410797291674903,0.07985560765223387,0.2712749522784129,0.08215429350492949,0.17671462289167117
0.185,0.28096181700874345,0.1397394046572881,0.12418965561786584,0.07990873302014267,0.2714056521267263,0.08222248730129929,0.1768140697140128
0.186,0.28115551477445955,0.1398315777833046,0.12427147898425747,0.07996195203078703,0.2715365411502569,0.08229080787609579,0.17691367451317636
0.187,0.2813495456703315,0.13992390926815595,0.12435344342389767,0.08001526496278116,0.27166761984781956,0.08235925560964368,0.1770134377287316
0.188,0.28154391064878903,0.14001639956956874,0.12443554934644342,0.08006867209591856,0.2717988887201747,0.08242783088386525,0.17711335980202
0.189,0.2817386106661165,0.1401090491471507,0.12451779716324371,0.08012217371117823,0.27193034827003904,0.08249653408228905,0.17721344117616405
0.19,0.2819336466824721,0.14020185846240102,0.12460018728734888,0.08017577009073149,0.2720619990020949,0.08256536559005866,0.1773136822960768
0.191,0.28212901966190856,0.14029482797872056,0.12468272013351965,0.08022946151794833,0.27219384142300096,0.08263432579394153,0.17741408360847122
0.192,0.28232473057239427,0.1403879581614218,0.12476539611823644,0.08028324827740424,0.2723258760414025,0.08270341508233772,0.17751464556187016
0.193,0.2825207803858331,0.14048124947773943,0.12484821565970858,0.08033713065488672,0.27245810336794185,0.08277263384528895,0.1776153686066154
0.194,0.2827171700780855,0.14057470239684033,0.12493117917788367,0.08039110893740212,0.27259052391526806,0.08284198247448742,0.17771625319487774
0.195,0.28291390062898997,0.14066831738983435,0.12501428709445706,0.08044518341318237,0.2727231381980486,0.08291146136328499,0.1778172997806668
0.196,0.2831109730223832,0.14076209492978448,0.12509753983288124,0.08049935437169169,0.27285594673297914,0.08298107090670223,0.1779185088198407
0.197,0.2833083882461221,0.14085603549171766,0.1251809378183755,0.08055362210363368,0.27298895003879414,0.0830508115014376,0.17801988077011588
0.198,0.28350614729210477,0.14095013955263513,0.12526448147793526,0.080607986900958,0.27312214863627793,0.08312068354587658,0.17812141609107723
0.199,0.2837042511562919,0.14104440759152348,0.12534817124034225,0.08066244905686742,0.27325554304827526,0.08319068744010105,0.17822311524418813
0.2,0.2839027008387286,0.141138840089365,0.1254320075361736,0.08071700886582489,0.2733891337997022,0.08326082358589862,0.17832497869280042
0.201,0.2841014973435664,0.14123343752914885,0.12551599079781223,0.08077166662356042,0.2735229214175569,0.08333109238677204,0.1784270069021645
0.202,0.28430064167908453,0.14132820039588181,0.1256001214594563,0.08082642262707833,0.27365690643093116,0.08340149424794861,0.1785292003394399
0.203,0.2845001348577125,0.14142312917659927,0.1256843999571293,0.08088127717466437,0.27379108937102037,0.08347202957638981,0.17863155947370504
0.20400000000000001,0.28469997789605245,0.14151822436037634,0.1257688267286901,0.08093623056589283,0.2739254707711357,0.08354269878080084,0.17873408477596825
0.20500000000000002,0.2849001718149006,0.14161348643833885,0.12585340221384297,0.08099128310163395,0.2740600511667148,0.08361350227164036,0.17883677671917758
0.20600000000000002,0.28510071763927103,0.14170891590367482,0.12593812685414754,0.08104643508406102,0.2741948310953334,0.08368444046113005,0.1789396357782317
0.20700000000000002,0.2853016163984171,0.14180451325164548,0.12602300109302947,0.08110168681665791,0.2743298110967161,0.0837555137632647,0.17904266242999037
0.20800000000000002,0.2855028691258555,0.14190027897959673,0.1261080253757901,0.08115703860422632,0.27446499171274824,0.08382672259382182,0.17914585715328502
0.20900000000000002,0.28570447685938777,0.14199621358697057,0.1261932001496173,0.08121249075289336,0.2746003734874875,0.08389806737037163,0.1792492204289296
0.21,0.28590644064112497,0.14209231757531657,0.12627852586359564,0.08126804357011899,0.27473595696717507,0.08396954851228722,0.17935275273973114
0.211,0.2861087615175095,0.1421885914483035,0.12636400296871692,0.08132369736470357,0.2748717427002476,0.08404116644075446,0.17945645457050105
0.212,0.2863114405393395,0.14228503571173107,0.1264496319178908,0.08137945244679548,0.27500773123734884,0.08411292157878215,0.17956032640806546
0.213,0.28651447876179204,0.14238165087354152,0.1265354131659552,0.08143530912789877,0.2751439231313413,0.0841848143512123,0.17966436874127684
0.214,0.2867178772444469,0.1424784374438316,0.1266213471696874,0.08149126772088092,0.27528031893731864,0.08425684518473037,0.17976858206102453
0.215,0.28692163705131035,0.14257539593486437,0.12670743438781434,0.08154732853998056,0.27541691921261696,0.08432901450787567,0.17987296686024634
0.216,0.2871257592508395,0.14267252686108114,0.1267936752810238,0.08160349190081534,0.27555372451682747,0.0844013227510517,0.1799775236339396
0.217,0.2873302449159662,0.14276983073911373,0.12688007031197526,0.08165975812038978,0.2756907354118081,0.08447377034653676,0.18008225287917246
0.218,0.28753509512412156,0.14286730808779657,0.12696661994531083,0.08171612751710315,0.2758279524616961,0.08454635772849442,0.18018715509509525
0.219,0.28774031095726027,0.1429649594281788,0.1270533246476664,0.0817726004107576,0.2759653762329202,0.08461908533298416,0.1802922307829522
0.22,0.2879458935018858,0.1430627852835366,0.12714018488768256,0.08182917712256611,0.27610300729421294,0.08469195359797226,0.1803974804460926
0.221,0.2881518438490747,0.14316078617938585,0.1272272011360163,0.0818858579751606,0.2762408462166231,0.08476496296334231,0.18050290458998267
0.222,0.2883581630945022,0.1432589626434944,0.1273143738653518,0.08194264329260012,0.2763788935735284,0.08483811387090627,0.18060850372221735
0.223,0.28856485233846685,0.14335731520589462,0.12740170355041208,0.08199953340037903,0.2765171499406481,0.08491140676441543,0.18071427835253176
0.224,0.288771912685916,0.1434558443988961,0.12748919066797051,0.08205652862543535,0.2766556158960556,0.08498484208957134,0.18082022899281353
0.225,0.288979345246472,0.14355455075709872,0.12757683569686218,0.08211362929615902,0.2767942920201913,0.08505842029403687,0.18092635615711408
0.226,0.2891871511344571,0.14365343481740483,0.12766463911799558,0.08217083574240037,0.27693317889587554,0.08513214182744752,0.18103266036166155
0.227,0.28939533146891944,0.14375249711903285,0.12775260141436443,0.08222814829547846,0.2770722771083215,0.08520600714142257,0.18113914212487198
0.228,0.2896038873736599,0.14385173820352987,0.12784072307105923,0.08228556728818978,0.27721158724514816,0.08528001668957644,0.1812458019673623
0.229,0.2898128199772572,0.14395115861478477,0.12792900457527934,0.08234309305481669,0.277351109896394,0.08535417092753013,0.18135264041196208
0.23,0.29002213041309544,0.14405075889904198,0.12801744641634485,0.08240072593113602,0.27749084565452947,0.08542847031292267,0.18145965798372604
0.231,0.29023181981939,0.14415053960491367,0.1281060490857085,0.08245846625442795,0.2776307951144707,0.08550291530542264,0.18156685520994667
0.232,0.29044188933921433,0.14425050128339445,0.12819481307696795,0.08251631436348458,0.2777709588735931,0.08557750636674001,0.18167423262016655
0.233,0.2906523401205275,0.14435064448787369,0.12828373888587805,0.08257427059861894,0.2779113375317448,0.08565224396063767,0.1817817907461912
0.234,0.2908631733162005,0.14445096977414987,0.12837282701036284,0.08263233530167373,0.27805193169125975,0.08572712855294337,0.18188953012210157
0.23500000000000001,0.2910743900840444,0.14455147770044388,0.12846207795052822,0.08269050881603038,0.2781927419569722,0.08580216061156151,0.1819974512842669
0.23600000000000002,0.2912859915868376,0.14465216882741289,0.12855149220867415,0.0827487914866179,0.2783337689362301,0.08587734060648537,0.18210555477135776
0.23700000000000002,0.291497978992353,0.14475304371816416,0.1286410702893075,0.08280718365992228,0.2784750132389089,0.08595266900980884,0.18221384112435887
0.23800000000000002,0.2917103534733872,0.14485410293826914,0.12873081269915446,0.08286568568399531,0.27861647547742563,0.08602814629573885,0.18232231088658227
0.23900000000000002,0.291923116207787,0.1449553470557773,0.1288207199471732,0.08292429790846399,0.27875815626675327,0.08610377294060756,0.18243096460368044
0.24000000000000002,0.2921362683784791,0.14505677664123046,0.12891079254456708,0.08298302068453974,0.27890005622443453,0.08617954942288457,0.18253980282365956
0.241,0.29234981117349756,0.14515839226767696,0.12900103100479707,0.0830418543650278,0.2790421759705964,0.08625547622318942,0.18264882609689287
0.242,0.2925637457860134,0.14526019451068606,0.1290914358435951,0.08310079930433661,0.27918451612796413,0.08633155382430426,0.1827580349761342
0.243,0.2927780734143626,0.1453621839483624,0.1291820075789769,0.08315985585848733,0.27932707732187645,0.08640778271118606,0.18286743001653125
0.244,0.292992795262076,0.14546436116136047,0.12927274673125552,0.0832190243851233,0.27946986018029946,0.08648416337097972,0.18297701177563955
0.245,0.29320791253790773,0.1455667267328994,0.12936365382305434,0.08327830524351987,0.27961286533384155,0.08656069629303063,0.18308678081343607
0.246,0.29342342645586583,0.1456692812487776,0.1294547293793203,0.08333769879459392,0.27975609341576846,0.0866373819688975,0.18319673769233297
0.247,0.2936393382352408,0.14577202529738786,0.12954597392733783,0.08339720540091367,0.2798995450620177,0.08671422089236548,0.18330688297719155
0.248,0.2938556491006363,0.14587495946973197,0.12963738799674213,0.08345682542670853,0.28004322091121375,0.08679121355945912,0.1834172172353364
0.249,0.2940723602819989,0.1459780843594361,0.12972897211953277,0.08351655923787903,0.28018712160468334,0.08686836046845557,0.18352774103656944
0.25,0.2942894730146484,0.14608140056276597,0.1298207268300877,0.08357640720200683,0.2803312477864703,0.08694566211989779,0.18363845495318404
0.251,0.2945069885393089,0.14618490867864187,0.12991265266517685,0.08363636968836476,0.2804756001033512,0.08702311901660786,0.18374935955997956
0.252,0.2947249081021387,0.14628860930865442,0.13000475016397622,0.08369644706792684,0.28062017920485083,0.08710073166370058,0.1838604554342757
