p,r6l,r12l,r6m,r12m,r6h,r12h
0.042,0.18100268137888723,0.09425597575314745,0.37840200172869726,0.2692154219237997,1.33546790039313,1.218880182846218
0.043000000000000003,0.1810100695534989,0.09425955075431694,0.37848879441687366,0.26927263618122105,1.3356119493483491,1.218985355266735
0.044000000000000004,0.18101745846942474,0.09426312611059641,0.3785756456282172,0.26932989018465375,1.3357561322770926,1.2190906306391145
0.045,0.18102484812678363,0.0942667018220424,0.37866255542412264,0.2693871839763931,1.3359004493723383,1.2191960091162146
0.046,0.1810322385256943,0.09427027788871147,0.3787495238660725,0.26944451759879645,1.336044900827442,1.219301490851171
0.047,0.18103962966627576,0.09427385431066028,0.3788365510156375,0.2695018910942809,1.336189486836105,1.2194070759974254
0.048,0.18104702154864677,0.0942774310879453,0.3789236369344764,0.26955930450532534,1.3363342075924471,1.219512764708742
0.049,0.18105441417292625,0.09428100822062323,0.37901078168433655,0.26961675787447015,1.3364790632909305,1.2196185571391938
0.05,0.1810618075392332,0.09428458570875069,0.37909798532705385,0.26967425124431743,1.336624054126437,1.2197244534431386
0.051000000000000004,0.1810692016476866,0.09428816355238427,0.3791852479245526,0.26973178465753034,1.3367691802941892,1.2198304537752842
0.052000000000000005,0.18107659649840538,0.09429174175158064,0.37927256953884647,0.26978935815683397,1.336914441989826,1.219936558290588
0.053000000000000005,0.18108399209150855,0.09429532030639647,0.3793599502320377,0.2698469717850156,1.3370598394093656,1.2200427671443688
0.054,0.18109138842711528,0.0942988992168884,0.3794473900663179,0.2699046255849238,1.3372053727491813,1.2201490804922395
0.055,0.18109878550534447,0.09430247848311311,0.3795348891039682,0.26996231959946965,1.3373510422060644,1.220255498490103
0.056,0.1811061833263154,0.09430605810512738,0.3796224474073592,0.2700200538716265,1.337496847977195,1.2203620212942392
0.057,0.18111358189014704,0.0943096380829878,0.3797100650389506,0.2700778284444291,1.3376427902601014,1.2204686490611498
0.058,0.18112098119695857,0.09431321841675118,0.3797977420612927,0.27013564336097584,1.3377888692527407,1.220575381947712
0.059000000000000004,0.18112838124686928,0.09431679910647427,0.37988547853702553,0.27019349866442716,1.3379350851534522,1.2206822201111325
0.060000000000000005,0.18113578203999822,0.0943203801522137,0.37997327452887936,0.27025139439800555,1.3380814381609503,1.2207891637088701
0.061,0.18114318357646472,0.09432396155402631,0.3800611300996748,0.2703093306049968,1.3382279284743486,1.2208962128987488
0.062,0.18115058585638807,0.09432754331196885,0.38014904531232246,0.27036730732874953,1.3383745562931286,1.2210033678388936
0.063,0.18115798887988746,0.09433112542609816,0.38023702022982503,0.2704253246126756,1.3385213218172716,1.221110628687783
0.064,0.1811653926470822,0.09433470789647094,0.38032505491527346,0.2704833825002484,1.3386682252469115,1.2212179956040814
0.065,0.18117279715809168,0.09433829072314412,0.38041314943185317,0.2705414810350072,1.3388152667829405,1.2213254687470088
0.066,0.18118020241303526,0.09434187390617439,0.38050130384283787,0.2705996202605525,1.338962446626286,1.2214330482758895
0.067,0.18118760841203227,0.09434545744561866,0.3805895182115938,0.2706578002205489,1.3391097649785075,1.2215407343504645
0.068,0.18119501515520225,0.09434904134153378,0.38067779260157836,0.27071602095872443,1.339257222041456,1.2216485271307764
0.069,0.18120242264266448,0.09435262559397661,0.3807661270763414,0.270774282518871,1.3394048180174314,1.2217564267772096
0.07,0.18120983087453857,0.09435621020300397,0.38085452169952333,0.2708325849448439,1.3395525531090893,1.221864433450464
0.07100000000000001,0.18121723985094396,0.09435979516867278,0.3809429765348578,0.27089092828056305,1.3397004275195383,1.2219725473115324
0.07200000000000001,0.18122464957200016,0.09436338049103994,0.3810314916461697,0.2709493125700118,1.3398484414522358,1.222080768521793
0.07300000000000001,0.18123206003782671,0.09436696617016237,0.3811200670973772,0.271007737857238,1.3399965951110935,1.222189097242891
0.074,0.18123947124854317,0.09437055220609697,0.3812087029524899,0.2710662041863529,1.340144888700364,1.2222975336368382
0.075,0.18124688320426924,0.0943741385989007,0.38129739927561124,0.2711247116015338,1.3402933224248068,1.2224060778659689
0.076,0.18125429590512449,0.09437772534863048,0.3813861561309364,0.2711832601470207,1.3404418964894635,1.2225147300929224
0.077,0.18126170935122854,0.09438131245534326,0.38147497358275434,0.27124184986711913,1.340590611099867,1.2226234904806907
0.078,0.1812691235427011,0.09438489991909606,0.3815638516954473,0.27130048080619995,1.3407394664619487,1.2227323591925987
0.079,0.1812765384796618,0.09438848773994582,0.3816527905334902,0.27135915300869734,1.340888462782013,1.2228413363922719
0.08,0.18128395416223056,0.09439207591794956,0.38174179016145243,0.2714178665191121,1.3410376002668418,1.2229504222437346
0.081,0.18129137059052694,0.0943956644531643,0.38183085064399563,0.2714766213820082,1.3411868791234942,1.2230596169112116
0.082,0.18129878776467087,0.09439925334564704,0.38191997204587735,0.27153541764201694,1.3413362995596239,1.223168920559428
0.083,0.18130620568478212,0.09440284259545483,0.3820091544319479,0.271594255343834,1.3414858617831815,1.2232783333533603
0.084,0.1813136243509805,0.09440643220264469,0.38209839786715133,0.2716531345322197,1.3416355660025003,1.2233878554582471
0.085,0.18132104376338584,0.0944100221672737,0.3821877024165279,0.27171205525200137,1.341785412426467,1.2234974870398303
0.08600000000000001,0.18132846392211818,0.09441361248939899,0.38227706814521084,0.2717710175480716,1.341935401264279,1.223607228264089
0.08700000000000001,0.1813358848272973,0.09441720316907753,0.3823664951184288,0.2718300214653881,1.3420855327255323,1.2237170792972767
0.08800000000000001,0.1813433064790432,0.09442079420636648,0.38245598340150516,0.2718890670489752,1.3422358070203162,1.2238270403061204
0.089,0.1813507288774758,0.094424385601323,0.3825455330598592,0.271948154343924,1.342386224359152,1.2239371114576552
0.09,0.18135815202271524,0.09442797735400411,0.38263514415900374,0.2720072833953896,1.342536784952858,1.224047292919137
0.091,0.18136557591488137,0.09443156946446704,0.3827248167645489,0.2720664542485956,1.3426874890127938,1.224157584858322
0.092,0.1813730005540944,0.09443516193276891,0.3828145509422001,0.2721256669488317,1.3428383367507557,1.2242679874432698
0.093,0.1813804259404743,0.09443875475896685,0.382904346757757,0.27218492154145235,1.3429893283787955,1.2243785008422525
0.094,0.1813878520741412,0.09444234794311802,0.3829942042771172,0.27224421807188093,1.3431404641095914,1.2244891252240555
0.095,0.18139527895521523,0.09444594148527971,0.383084123566274,0.2723035565856072,1.3432917441561483,1.2245998607577566
0.096,0.18140270658381663,0.094449535385509,0.3831741046913161,0.2723629371281865,1.3434431687318973,1.2247107076127381
0.097,0.1814101349600655,0.09445312964386317,0.3832641477184298,0.27242235974524237,1.34359473805072,1.2248216659587383
0.098,0.18141756408408202,0.09445672426039943,0.3833542527138978,0.2724818244824656,1.3437464523269322,1.224932735965917
0.099,0.18142499395598652,0.09446031923517502,0.3834444197440994,0.27254133138561387,1.3438983117752556,1.2250439178046835
0.1,0.18143242457589928,0.09446391456824718,0.383534648875511,0.2726008805005123,1.344050316610837,1.2251552116458362
0.101,0.1814398559439405,0.0944675102596732,0.383624940174707,0.2726604718730541,1.34420246704932,1.2252666176605655
0.10200000000000001,0.18144728806023055,0.09447110630951033,0.3837152937083582,0.2727201055491994,1.3443547633067119,1.2253781360203446
0.10300000000000001,0.1814547209248897,0.09447470271781583,0.3838057095432336,0.2727797815749764,1.3445072055994605,1.2254897668970337
0.10400000000000001,0.18146215453803846,0.09447829948464709,0.38389618774620043,0.27283949999648216,1.3446597941445257,1.2256015104628664
0.10500000000000001,0.18146958889979717,0.0944818966100613,0.3839867283842226,0.27289926085988025,1.344812529159191,1.2257133668903717
0.106,0.18147702401028623,0.0944854940941159,0.38407733152436324,0.27295906421140353,1.3449654108612548,1.225825336352497
0.107,0.18148445986962616,0.09448909193686818,0.38416799723378375,0.2730189100973532,1.3451184394689533,1.2259374190225025
0.108,0.18149189647793731,0.09449269013837547,0.3842587255797435,0.273078798564098,1.3452716152009185,1.2260496150740152
0.109,0.1814993338353403,0.09449628869869517,0.3843495166296013,0.2731387296580764,1.3454249382762744,1.2261619246810465
0.11,0.18150677194195566,0.09449988761788465,0.384440370450814,0.2731987034257947,1.3455784089145417,1.2262743480179181
0.111,0.18151421079790386,0.0945034868960013,0.3845312871109383,0.27325871991382855,1.34573202733573,1.2263868852593742
0.112,0.18152165040330565,0.09450708653310247,0.38462226667763,0.2733187791688224,1.3458857937602504,1.226499536580429
0.113,0.18152909075828141,0.09451068652924566,0.38471330921864394,0.27337888123748993,1.3460397084089881,1.2266123021565611
0.114,0.18153653186295204,0.09451428688448826,0.38480441480183514,0.27343902616661375,1.3461937715032832,1.2267251821635445
0.115,0.181543973717438,0.09451788759888773,0.3848955834951579,0.27349921400304605,1.3463479832648868,1.226838176777536
0.116,0.1815514163218601,0.09452148867250146,0.38498681536666707,0.27355944479370875,1.3465023439160453,1.2269512861750687
0.117,0.18155885967633906,0.09452509010538697,0.3850781104845174,0.2736197185855928,1.3466568536794066,1.2270645105329911
0.11800000000000001,0.18156630378099556,0.09452869189760173,0.3851694689169639,0.27368003542575936,1.3468115127781115,1.2271778500285946
0.11900000000000001,0.1815737486359504,0.09453229404920324,0.3852608907323626,0.2737403953613393,1.346966321435749,1.2272913048394771
0.12000000000000001,0.1815811942413244,0.09453589656024897,0.38535237599916966,0.2738007984395338,1.3471212798763295,1.2274048751436302
0.121,0.18158864059723837,0.09453949943079645,0.3854439247859428,0.2738612447076137,1.3472763883243655,1.2275185611194066
0.122,0.1815960877038132,0.09454310266090324,0.38553553716134065,0.2739217342129203,1.3474316470047802,1.2276323629455508
0.123,0.18160353556116976,0.09454670625062689,0.38562721319412313,0.2739822670028656,1.347587056142986,1.227746280801132
0.124,0.18161098416942895,0.09455031020002493,0.3857189529531517,0.2740428431249318,1.3477426159648542,1.2278603148656417
0.125,0.18161843352871165,0.09455391450915485,0.3858107565073894,0.2741034626266719,1.3478983266966884,1.2279744653189042
0.126,0.18162588363913892,0.09455751917807437,0.3859026239259013,0.2741641255557097,1.348054188565292,1.2280887323411478
0.127,0.18163333450083172,0.09456112420684097,0.3859945552778549,0.27422483195974007,1.3482102017978868,1.2282031161129643
0.128,0.18164078611391102,0.09456472959551233,0.3860865506325193,0.2742855818865288,1.3483663666221937,1.2283176168152974
0.129,0.18164823847849795,0.09456833534414602,0.3861786100592666,0.27434637538391293,1.3485226832663975,1.228432234629532
0.13,0.18165569159471343,0.09457194145279973,0.3862707336275713,0.2744072124998008,1.348679151959121,1.2285469697373579
0.131,0.18166314546267873,0.09457554792153103,0.3863629214070109,0.27446809328217253,1.348835772929484,1.2286618223208827
0.132,0.1816706000825149,0.09457915475039763,0.38645517346726593,0.2745290177790794,1.3489925464070496,1.2287767925625965
0.133,0.18167805545434307,0.09458276193945721,0.38654748987812027,0.27458998603864476,1.3491494726218778,1.228891880645348
0.134,0.18168551157828441,0.09458636948876739,0.386639870709461,0.27465099810906374,1.3493065518044653,1.2290070867523757
0.135,0.18169296845446023,0.09458997739838591,0.38673231603127906,0.2747120540386035,1.3494637841858148,1.2291224110673227
0.136,0.18170042608299167,0.09459358566837048,0.3868248259136691,0.2747731538756035,1.3496211699973923,1.2292378537741857
0.137,0.1817078844639999,0.09459719429877882,0.3869174004268301,0.27483429766847545,1.3497787094711151,1.2293534150573608
0.138,0.18171534359760644,0.09460080328966863,0.3870100396410645,0.2748954854657031,1.349936402839419,1.2294690951016327
0.139,0.18172280348393244,0.09460441264109769,0.3871027436267799,0.27495671731584337,1.3500942503351652,1.2295848940921712
0.14,0.18173026412309926,0.0946080223531238,0.3871955124544887,0.27501799326752563,1.3502522521917368,1.2297008122145179
0.14100000000000001,0.18173772551522827,0.09461163242580461,0.3872883461948071,0.275079313369452,1.3504104086429891,1.2298168496546271
0.14200000000000002,0.1817451876604409,0.094615242859198,0.3873812449184575,0.2751406776703979,1.350568719923228,1.2299330065988376
0.14300000000000002,0.18175265055885856,0.09461885365336178,0.38747420869626653,0.27520208621921133,1.3507271862672832,1.230049283233857
0.14400000000000002,0.18176011421060262,0.09462246480835373,0.387567237599167,0.27526353906481404,1.3508858079104271,1.2301656797468146
0.14500000000000002,0.18176757861579473,0.09462607632423162,0.38766033169819675,0.27532503625620125,1.351044585088446,1.230282196325221
0.146,0.1817750437745562,0.09462968820105339,0.38775349106449986,0.27538657784244125,1.3512035180376125,1.2303988331569755
0.147,0.18178250968700868,0.09463330043887679,0.3878467157693263,0.27544816387267657,1.3513626069946543,1.2305155904303766
0.148,0.1817899763532737,0.09463691303775973,0.38794000588403205,0.275509794396123,1.3515218521968326,1.2306324683341259
0.149,0.18179744377347284,0.09464052599776013,0.38803336148007983,0.27557146946207073,1.3516812538818557,1.2307494670573103
0.15,0.18180491194772766,0.09464413931893577,0.38812678262903866,0.2756331891198838,1.3518408122879564,1.2308665867894288
0.151,0.1818123808761598,0.09464775300134465,0.3882202694025846,0.2756949534190006,1.3520005276538285,1.2309838277203426
0.152,0.18181985055889113,0.09465136704504468,0.38831382187250074,0.2757567624089341,1.3521604002186862,1.23110119004038
0.153,0.18182732099604304,0.09465498145009367,0.3884074401106773,0.27581861613927156,1.3523204302222345,1.2312186739402136
0.154,0.1818347921877374,0.09465859621654968,0.3885011241891121,0.2758805146596747,1.3524806179046487,1.23133627961094
0.155,0.18184226413409596,0.0946622113444706,0.38859487417991023,0.2759424580198807,1.352640963506646,1.2314540072440663
0.156,0.18184973683524053,0.09466582683391445,0.3886886901552851,0.27600444626970116,1.3528014672693862,1.2315718570314698
0.157,0.18185721029129281,0.09466944268493913,0.38878257218755785,0.27606647945902296,1.352962129434577,1.231689829165483
0.158,0.18186468450237467,0.09467305889760269,0.38887652034915793,0.27612855763780836,1.353122950244415,1.2318079238388093
0.159,0.18187215946860802,0.09467667547196315,0.38897053471262316,0.2761906808560946,1.3532839299415766,1.2319261412445823
0.16,0.18187963519011469,0.09468029240807846,0.3890646153506002,0.2762528491639949,1.353445068769281,1.2320444815763352
0.161,0.1818871116670165,0.09468390970600672,0.3891587623358447,0.27631506261169814,1.353606366971204,1.232162945027976
0.162,0.18189458889943555,0.09468752736580587,0.389252975741221,0.27637732124946857,1.3537678247915685,1.2322815317938858
0.163,0.1819020668874937,0.09469114538753409,0.389347255639703,0.2764396251276468,1.3539294424751032,1.2324002420688502
0.164,0.18190954563131298,0.09469476377124937,0.389441602104374,0.2765019742966497,1.3540912202670095,1.2325190760480083
0.165,0.18191702513101543,0.0946983825170098,0.389536015208427,0.27656436880696983,1.354253158413047,1.2326380339269691
0.166,0.181924505386723,0.09470200162487347,0.38963049502516506,0.27662680870917655,1.3544152571594454,1.232757115901747
0.167,0.18193198639855784,0.09470562109489852,0.3897250416280012,0.27668929405391623,1.354577516752971,1.2328763221687475
0.168,0.18193946816664205,0.09470924092714302,0.3898196550904587,0.2767518248919108,1.3547399374409124,1.2329956529248483
0.169,0.18194695069109776,0.09471286112166517,0.3899143354861718,0.2768144012739601,1.3549025194710425,1.2331151083672784
0.17,0.18195443397204708,0.09471648167852302,0.39000908288888486,0.27687702325094016,1.355065263091685,1.233234688693738
0.171,0.1819619180096122,0.09472010259777482,0.39010389737245366,0.276939690873805,1.3552281685516538,1.233354394102322
0.17200000000000001,0.18196940280391538,0.0947237238794787,0.39019877901084526,0.2770024041935851,1.3553912361003113,1.2334742247915476
0.17300000000000001,0.18197688835507878,0.09472734552369283,0.3902937278781376,0.2770651632613888,1.3555544659875067,1.233594180960377
0.17400000000000002,0.18198437466322473,0.09473096753047547,0.39038874404852086,0.2771279681284023,1.3557178584636462,1.2337142628081847
0.17500000000000002,0.18199186172847545,0.09473458989988474,0.3904838275962964,0.27719081884588875,1.3558814137796509,1.2338344705347628
0.17600000000000002,0.1819993495509534,0.0947382126319789,0.3905789785958781,0.2772537154651901,1.3560451321869396,1.2339548043403317
0.177,0.1820068381307807,0.0947418357268162,0.39067419712179197,0.27731665803772554,1.3562090139375043,1.2340752644255508
0.178,0.1820143274680799,0.09474545918445489,0.39076948324867644,0.2773796466149931,1.356373059283827,1.2341958509915043
0.179,0.1820218175629734,0.09474908300495324,0.3908648370512823,0.2774426812485688,1.3565372684789214,1.2343165642397065
0.18,0.18202930841558354,0.09475270718836945,0.39096025860447403,0.2775057619901072,1.356701641776391,1.2344374043721007
0.181,0.18203680002603276,0.09475633173476192,0.3910557479832282,0.2775688888913413,1.3568661794302574,1.2345583715910524
0.182,0.18204429239444359,0.0947599566441889,0.3911513052626361,0.2776320620040836,1.357030881695214,1.2346794660993983
0.183,0.18205178552093856,0.09476358191670864,0.3912469305179006,0.2776952813802245,1.357195748826354,1.2348006881003404
0.184,0.1820592794056402,0.09476720755237958,0.3913426238243405,0.27775854707173464,1.3573607810794175,1.2349220377975854
0.185,0.18206677404867103,0.09477083355126,0.39143838525738683,0.27782185913066293,1.3575259787106189,1.2350435153952781
0.186,0.18207426945015365,0.0947744599134082,0.39153421489258616,0.27788521760913826,1.3576913419767425,1.235165121097934
0.187,0.18208176561021064,0.09477808663888264,0.3916301128055985,0.277948622559369,1.3578568711350851,1.235286855110571
0.188,0.1820892625289648,0.09478171372774168,0.391726079072199,0.2780120740336429,1.3580225664435182,1.2354087176386181
0.189,0.18209676020653862,0.09478534118004366,0.3918221137682774,0.2780755720843279,1.3581884281604284,1.2355307088879612
0.19,0.18210425864305493,0.094788968995847,0.3919182169698389,0.27813911676387204,1.358354456544797,1.2356528290649198
0.191,0.18211175783863637,0.09479259717521017,0.3920143887530035,0.27820270812480347,1.3585206518560577,1.2357750783762533
0.192,0.18211925779340576,0.09479622571819155,0.39211062919400763,0.27826634621973034,1.358687014354313,1.2358974570291934
0.193,0.18212675850748591,0.09479985462484958,0.3922069383692023,0.2783300311013418,1.3588535443000933,1.236019965231385
0.194,0.18213425998099947,0.09480348389524276,0.39230331635505555,0.27839376282240713,1.359020241954598,1.236142603190935
0.195,0.18214176221406936,0.09480711352942951,0.39239976322815057,0.27845754143577695,1.3591871075794637,1.2362653711164076
0.196,0.18214926520681857,0.09481074352746832,0.39249627906518825,0.27852136699438235,1.359354141436992,1.236388269216807
0.197,0.18215676895936975,0.09481437388941771,0.39259286394298487,0.2785852395512358,1.359521343789948,1.236511297701589
0.198,0.18216427347184613,0.09481800461533617,0.3926895179384748,0.27864915915943117,1.35968871490172,1.2366344567806649
0.199,0.1821717787443703,0.09482163570528225,0.39278624112870814,0.2787131258721434,1.3598562550362097,1.236757746664426
0.2,0.18217928477706555,0.09482526715931444,0.39288303359085375,0.2787771397426293,1.3600239644579106,1.2368811675636369
0.201,0.18218679157005468,0.0948288989774913,0.3929798954021967,0.2788412008242273,1.360191843431836,1.2370047196896095
0.202,0.1821942991234608,0.09483253115987142,0.3930768266401414,0.278905309170358,1.3603598922236466,1.2371284032541092
0.203,0.1822018074374069,0.09483616370651332,0.39317382738220846,0.2789694648345235,1.3605281110994436,1.2372522184692825
0.20400000000000001,0.18220931651201627,0.09483979661747566,0.39327089770603846,0.27903366787030864,1.3606965003260265,1.2373761655478024
0.20500000000000002,0.18221682634741174,0.094843429892817,0.393368037689389,0.27909791833138053,1.3608650601706376,1.2375002447027834
0.20600000000000002,0.18222433694371662,0.09484706353259591,0.39346524741013766,0.2791622162714887,1.3610337909012005,1.2376244561478147
0.20700000000000002,0.18223184830105402,0.09485069753687107,0.39356252694627986,0.2792265617444658,1.3612026927861278,1.2377488000969255
0.20800000000000002,0.1822393604195472,0.09485433190570111,0.3936598763759312,0.27929095480422655,1.3613717660944527,1.2378732767646339
0.20900000000000002,0.18224687329931924,0.09485796663914467,0.3937572957773255,0.2793553955047693,1.3615410110957442,1.237997886365907
0.21,0.18225438694049353,0.09486160173726044,0.39385478522881734,0.2794198839001757,1.3617104280601906,1.238122629116206
0.211,0.18226190134319326,0.09486523720010707,0.3939523448088805,0.2794844200446105,1.3618800172585237,1.2382475052314366
0.212,0.18226941650754183,0.09486887302774324,0.3940499745961089,0.279549003992322,1.3620497789620467,1.2383725149279512
0.213,0.18227693243366253,0.09487250922022768,0.3941476746692174,0.27961363579764187,1.3622197134426794,1.238497658422641
0.214,0.18228444912167863,0.09487614577761908,0.39424544510704046,0.2796783155149864,1.362389820972905,1.2386229359328278
0.215,0.18229196657171357,0.09487978269997623,0.394343285988534,0.27974304319885535,1.362560101825771,1.2387483476763086
0.216,0.18229948478389088,0.0948834199873578,0.39444119739277483,0.2798078189038326,1.362730556274951,1.238873893871376
0.217,0.18230700375833386,0.09488705763982261,0.3945391793989612,0.2798726426845866,1.3629011845946537,1.2389995747367537
0.218,0.18231452349516603,0.09489069565742936,0.39463723208641244,0.27993751459587035,1.3630719870597163,1.2391253904916861
0.219,0.18232204399451085,0.09489433404023688,0.3947353555345698,0.2800024346925212,1.3632429639455663,1.2392513413559225
0.22,0.1823295652564919,0.09489797278830399,0.39483354982299673,0.28006740302946165,1.3634141155281803,1.2393774275496106
0.221,0.1823370872812327,0.09490161190168944,0.3949318150313785,0.28013241966169933,1.3635854420841853,1.2395036492934597
0.222,0.1823446100688569,0.09490525138045207,0.3950301512395234,0.2801974846443264,1.3637569438907364,1.2396300068085906
0.223,0.182352133619488,0.09490889122465071,0.39512855852736195,0.28026259803252107,1.3639286212256485,1.2397565003166704
0.224,0.18235965793324968,0.09491253143434424,0.39522703697494777,0.28032775988154673,1.3641004743673115,1.239883130039854
0.225,0.1823671830102657,0.09491617200959153,0.39532558666245765,0.2803929702467524,1.3642725035946819,1.240009896200721
0.226,0.18237470885065948,0.09491981295045136,0.39542420767019154,0.28045822918357305,1.3644447091873733,1.240136799022395
0.227,0.182382235454555,0.09492345425698269,0.3955229000785737,0.2805235367475296,1.3646170914255473,1.240263838728476
0.228,0.18238976282207603,0.09492709592924448,0.39562166396815185,0.2805888929942295,1.3647896505900143,1.2403910155430409
0.229,0.18239729095334617,0.09493073796729548,0.3957204994195976,0.2806542979793658,1.3649623869621714,1.2405183296907072
0.23,0.18240481984848922,0.09493438037119478,0.39581940651370756,0.2807197517587186,1.3651353008240097,1.2406457813965088
0.231,0.18241234950762913,0.09493802314100123,0.39591838533140244,0.28078525438815505,1.3653083924581604,1.2407733708860353
0.232,0.18241987993088976,0.0949416662767738,0.3960174359537281,0.2808508059236282,1.3654816621478298,1.2409010983853659
0.233,0.18242741111839486,0.09494530977857148,0.3961165584618557,0.280916406421179,1.3656551101768677,1.2410289641210492
0.234,0.18243494307026842,0.09494895364645321,0.39621575293708117,0.28098205593693515,1.365828736829713,1.241156968320168
0.23500000000000001,0.18244247578663444,0.09495259788047801,0.396315019460827,0.2810477545271119,1.3660025423914426,1.2412851112102816
0.23600000000000002,0.18245000926761684,0.09495624248070486,0.3964143581146402,0.28111350224801174,1.3661765271477453,1.2414133930194755
0.23700000000000002,0.18245754351333962,0.09495988744719279,0.3965137689801956,0.2811792991560255,1.3663506913849002,1.2415418139763084
0.23800000000000002,0.18246507852392668,0.09496353278000086,0.3966132521392927,0.2812451453076314,1.3665250353898746,1.241670374309873
0.23900000000000002,0.18247261429950232,0.09496717847918809,0.39671280767385847,0.2813110407593959,1.366699559450168,1.2417990742497584
0.24000000000000002,0.18248015084019042,0.09497082454481356,0.3968124356659469,0.2813769855679736,1.3668742638539721,1.241927914026052
0.241,0.18248768814611518,0.09497447097693627,0.39691213619773874,0.2814429797901078,1.367049148890094,1.2420568938693646
0.242,0.18249522621740066,0.09497811777561539,0.3970119093515422,0.28150902348263,1.3672242148479363,1.242186014010808
0.243,0.1825027650541711,0.09498176494090997,0.3971117552097928,0.2815751167024608,1.367399462017572,1.2423152746820263
0.244,0.18251030465655066,0.09498541247287914,0.3972116738550545,0.28164125950660973,1.36757489068967,1.2424446761151544
0.245,0.1825178450246635,0.09498906037158203,0.3973116653700189,0.2817074519521751,1.3677505011555504,1.24257421854284
0.246,0.18252538615863398,0.09499270863707777,0.39741172983750617,0.281773694096345,1.3679262937071852,1.242703902198276
0.247,0.18253292805858629,0.0949963572694255,0.3975118673404651,0.2818399859963965,1.3681022686371362,1.2428337273151553
0.248,0.18254047072464477,0.09500000626868438,0.3976120779619734,0.28190632770969704,1.3682784262386503,1.2429636941276743
0.249,0.18254801415693375,0.09500365563491361,0.39771236178523744,0.28197271929370277,1.3684547668055755,1.2430938028705896
0.25,0.18255555835557755,0.09500730536817235,0.3978127188935938,0.28203916080596103,1.368631290632428,1.2432240537791446
0.251,0.18256310332070053,0.09501095546851984,0.3979131493705079,0.2821056523041087,1.368807998014371,1.243354447089122
0.252,0.18257064905242726,0.09501460593601528,0.3980136532995755,0.2821721938458731,1.3689848892471805,1.2434849830368333
0.253,0.182578195550882,0.09501825677071789,0.3981142307645224,0.2822387854890723,1.3691619646273236,1.2436156618591088
0.254,0.1825857428161893,0.0950219079726869,0.39821488184920506,0.28230542729161484,1.3693392244518665,1.243746483793316
0.255,0.1825932908484737,0.09502555954198161,0.3983156066376099,0.28237211931150047,1.369516669018573,1.2438774490773497
0.256,0.18260083964785961,0.09502921147866125,0.39841640521385524,0.2824388616068197,1.3696942986258183,1.2440085579496096
0.257,0.18260838921447167,0.09503286378278517,0.3985172776621897,0.2825056542357545,1.369872113572664,1.2441398106490715
0.258,0.1826159395484345,0.09503651645441256,0.398618224066994,0.2825724972565784,1.3700501141588244,1.2442712074152464
0.259,0.18262349064987254,0.09504016949360279,0.3987192445127801,0.2826393907276562,1.370228300684645,1.2444027484881373
0.26,0.18263104251891057,0.0950438229004152,0.3988203390841922,0.2827063347074451,1.3704066734511628,1.2445344341083149
0.261,0.1826385951556732,0.09504747667490909,0.39892150786600666,0.28277332925449367,1.3705852327600418,1.2446662645168602
0.262,0.18264614856028524,0.09505113081714378,0.39902275094313233,0.28284037442744303,1.370763978913644,1.2447982399554474
0.263,0.18265370273287118,0.09505478532717875,0.3991240684006108,0.28290747028502666,1.3709429122149879,1.2449303606662672
0.264,0.18266125767355593,0.09505844020507324,0.3992254603236167,0.28297461688607056,1.3711220329677385,1.2450626268920286
0.265,0.18266881338246432,0.09506209545088674,0.39932692679745807,0.28304181428949343,1.3713013414762527,1.2451950388760238
0.266,0.18267636985972094,0.09506575106467856,0.39942846790757625,0.28310906255430685,1.3714808380455379,1.245327596862046
0.267,0.1826839271054508,0.09506940704650822,0.3995300837395466,0.2831763617396155,1.3716605229812913,1.2454603010944787
0.268,0.18269148511977873,0.09507306339643504,0.3996317743790786,0.28324371190461783,1.3718403965898884,1.2455931518182655
0.269,0.18269904390282965,0.09507672011451855,0.3997335399120158,0.28331111310860496,1.372020459178355,1.2457261492788487
0.27,0.18270660345472833,0.09508037720081813,0.3998353804243367,0.28337856541096224,1.372200711054435,1.2458592937222723
0.271,0.18271416377559985,0.0950840346553933,0.3999372960021542,0.2834460688711688,1.3723811525264924,1.2459925853950808
0.272,0.18272172486556912,0.09508769247830356,0.40003928673171707,0.2835136235487979,1.3725617839036404,1.2461260245444379
0.273,0.1827292867247612,0.09509135066960836,0.400141352699409,0.2835812295035165,1.3727426054956235,1.246259611418026
0.274,0.182736849353301,0.09509500922936723,0.40024349399174947,0.2836488867950869,1.3729236176129052,1.2463933462641006
0.275,0.1827444127513137,0.09509866815763963,0.4003457106953941,0.28371659548336503,1.3731048205666285,1.2465272293314638
0.276,0.18275197691892436,0.09510232745448521,0.4004480028971345,0.28378435562830234,1.3732862146686164,1.246661260869496
0.277,0.18275954185625806,0.09510598711996344,0.4005503706838991,0.2838521672899452,1.373467800231394,1.246795441128129
0.278,0.18276710756343997,0.09510964715413389,0.40065281414275283,0.2839200305284348,1.3736495775681576,1.2469297703578697
0.279,0.1827746740405952,0.09511330755705616,0.40075533336089775,0.28398794540400824,1.3738315469928346,1.2470642488097863
0.28,0.18278224128784906,0.09511696832878981,0.4008579284256733,0.28405591197699726,1.3740137088200357,1.2471988767355218
0.281,0.18278980930532665,0.09512062946939448,0.40096059942455625,0.28412393030783034,1.3741960633650554,1.2473336543872726
